#  
#  ARTDECO flux output for each k-dis band 
#  
# number of wavelengths
  38
# number of solar zenith angles
   1
# number of sampled altitudes 
  50
##################
# Wavelength (microns) 
       8.000000000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
      25.000000000      24.400000000       0.824823459       2.518268491       0.007863441
      24.000000000      28.600000000       0.911610680       2.519366870       0.007362539
      23.000000000      33.400000000       1.013270515       2.520890902       0.006785245
      22.000000000      39.100000000       1.128495988       2.523061076       0.006143752
      21.000000000      45.800000000       1.254737718       2.526270837       0.005461089
      20.000000000      53.700000000       1.388265993       2.531299529       0.004765387
      19.000000000      62.800000000       1.524907023       2.540306666       0.004080216
      18.000000000      73.600000000       1.668346511       2.557527121       0.003417696
      17.000000000      86.100000000       1.814671854       2.576098671       0.002779638
      16.000000000     100.700000000       1.960357231       2.596135268       0.002171697
      15.000000000     117.800000000       2.102198119       2.617768019       0.001614572
      14.000000000     137.800000000       2.236713231       2.641289910       0.001133810
      13.000000000     161.100000000       2.359767200       2.667413770       0.000747014
      12.000000000     188.200000000       2.467169889       2.697853225       0.000459885
      11.000000000     219.900000000       2.557348271       2.738617577       0.000264201
      10.000000000     256.800000000       2.631072642       2.834639965       0.000142105
       9.000000000     299.300000000       2.920269281       3.142762272       0.000070042
       8.000000000     347.300000000       3.342664656       3.522330599       0.000004315
       7.000000000     401.600000000       3.741289785       3.906103376       0.000001120
       6.000000000     462.700000000       4.177492133       4.314463456       0.000000235
       5.000000000     531.300000000       4.638836078       4.749085847       0.000000028
       4.000000000     608.100000000       5.120969645       5.209154042       0.000000002
       3.000000000     693.800000000       5.623205063       5.681027821       0.000000000
       2.000000000     789.700000000       5.941840389       5.975182698       0.000000000
       1.000000000     897.300000000       6.251033928       6.273166815       0.000000000
       0.000000000    1018.000000000       6.571450568       6.578617886       0.000000000
# Wavelength (microns) 
      14.925373000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.011217043       3.161160576       0.011217043
     115.000000000       0.000060000       0.011217043       3.161160576       0.011217043
     110.000000000       0.000110000       0.011217043       3.161160576       0.011217043
     105.000000000       0.000200000       0.011217043       3.161160576       0.011217043
     100.000000000       0.000410000       0.011217043       3.161160576       0.011217043
      95.000000000       0.000880000       0.011217043       3.161160576       0.011217043
      90.000000000       0.001980000       0.011217043       3.161160576       0.011217043
      85.000000000       0.004560000       0.011217043       3.161160576       0.011217043
      80.000000000       0.010300000       0.011429702       3.161225276       0.011215877
      75.000000000       0.022200000       0.025053164       3.163819385       0.011149889
      70.000000000       0.047000000       0.047516801       3.171071059       0.011094003
      65.000000000       0.095000000       0.069122886       3.183381011       0.011053836
      60.000000000       0.188000000       0.117583266       3.199833299       0.010948379
      55.000000000       0.362000000       0.227634100       3.214455803       0.010713841
      50.000000000       0.683000000       0.446249341       3.200544569       0.010265695
      47.500000000       0.940000000       0.592070248       3.164350377       0.009978571
      45.000000000       1.290000000       0.726781964       3.101091019       0.009681851
      42.500000000       1.800000000       0.810004070       3.026335248       0.009425754
      40.000000000       2.530000000       0.827490132       2.943911444       0.009233446
      37.500000000       3.600000000       0.805008305       2.853750712       0.009040199
      35.000000000       5.180000000       0.798916658       2.759283645       0.008720724
      32.500000000       7.560000000       0.845737969       2.669311120       0.008144573
      30.000000000      11.100000000       0.993884946       2.625275013       0.007197407
      27.500000000      16.460000000       1.218028858       2.596808158       0.005900905
      25.000000000      24.400000000       1.494341656       2.592209745       0.004509749
      24.000000000      28.600000000       1.608175272       2.592777265       0.003979584
      23.000000000      33.400000000       1.724915070       2.593606307       0.003437041
      22.000000000      39.100000000       1.844295835       2.594861716       0.002873871
      21.000000000      45.800000000       1.965530012       2.596868360       0.002301327
      20.000000000      53.700000000       2.086292176       2.600405530       0.001747466
      19.000000000      62.800000000       2.202199754       2.608987687       0.001244821
      18.000000000      73.600000000       2.321029730       2.631128838       0.000820282
      17.000000000      86.100000000       2.432530850       2.654192827       0.000487910
      16.000000000     100.700000000       2.529802065       2.678149639       0.000252330
      15.000000000     117.800000000       2.610364281       2.702903948       0.000108626
      14.000000000     137.800000000       2.674368480       2.728374836       0.000037136
      13.000000000     161.100000000       2.724153398       2.754559204       0.000009585
      12.000000000     188.200000000       2.763608614       2.781526841       0.000001757
      11.000000000     219.900000000       2.797164393       2.810448035       0.000000203
      10.000000000     256.800000000       2.828088302       2.872986158       0.000000012
       9.000000000     299.300000000       3.148374367       3.218563061       0.000000000
       8.000000000     347.300000000       3.536017483       3.595537938       0.000000000
       7.000000000     401.600000000       3.939691594       3.993335293       0.000000000
       6.000000000     462.700000000       4.368677101       4.414602504       0.000000000
       5.000000000     531.300000000       4.819828463       4.859042346       0.000000000
       4.000000000     608.100000000       5.292608152       5.326179036       0.000000000
       3.000000000     693.800000000       5.786966327       5.810109291       0.000000000
       2.000000000     789.700000000       6.091690324       6.105732249       0.000000000
       1.000000000     897.300000000       6.397072847       6.407602146       0.000000000
       0.000000000    1018.000000000       6.710639650       6.714663758       0.000000000
# Wavelength (microns) 
      15.384615000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.010571790       3.065097084       0.010571790
     115.000000000       0.000060000       0.010571790       3.065097084       0.010571790
     110.000000000       0.000110000       0.010571790       3.065097084       0.010571790
     105.000000000       0.000200000       0.010571790       3.065097084       0.010571790
     100.000000000       0.000410000       0.010571790       3.065097084       0.010571790
      95.000000000       0.000880000       0.010571790       3.065097084       0.010571790
      90.000000000       0.001980000       0.010571790       3.065097084       0.010571790
      85.000000000       0.004560000       0.010571790       3.065097084       0.010571790
      80.000000000       0.010300000       0.010628539       3.065122798       0.010571513
      75.000000000       0.022200000       0.015671649       3.066356923       0.010550244
      70.000000000       0.047000000       0.036114698       3.070446251       0.010481825
      65.000000000       0.095000000       0.054731694       3.077067321       0.010457938
      60.000000000       0.188000000       0.071459626       3.084268171       0.010439049
      55.000000000       0.362000000       0.103808447       3.088729881       0.010390901
      50.000000000       0.683000000       0.171004980       3.077237118       0.010275143
      47.500000000       0.940000000       0.224450201       3.058639532       0.010175203
      45.000000000       1.290000000       0.290272737       3.026894647       0.010029854
      42.500000000       1.800000000       0.370042319       2.988071839       0.009822533
      40.000000000       2.530000000       0.462358301       2.942711958       0.009537582
      37.500000000       3.600000000       0.555373149       2.890213584       0.009183163
      35.000000000       5.180000000       0.626869929       2.832499657       0.008810166
      32.500000000       7.560000000       0.664254295       2.779018179       0.008457792
      30.000000000      11.100000000       0.721922424       2.750058366       0.008016781
      27.500000000      16.460000000       0.861127397       2.731193390       0.007264310
      25.000000000      24.400000000       1.108446713       2.728777832       0.006077503
      24.000000000      28.600000000       1.230717380       2.729643558       0.005519477
      23.000000000      33.400000000       1.364454496       2.730878197       0.004930810
      22.000000000      39.100000000       1.505932766       2.732692341       0.004332497
      21.000000000      45.800000000       1.651143945       2.735484863       0.003740023
      20.000000000      53.700000000       1.796678457       2.740148363       0.003156702
      19.000000000      62.800000000       1.940075537       2.749665190       0.002580495
      18.000000000      73.600000000       2.089109737       2.769380221       0.002019600
      17.000000000      86.100000000       2.239829893       2.790303686       0.001496594
      16.000000000     100.700000000       2.385628438       2.812472577       0.001040305
      15.000000000     117.800000000       2.519881874       2.835853584       0.000673264
      14.000000000     137.800000000       2.637540563       2.860494379       0.000401676
      13.000000000     161.100000000       2.736097049       2.886719669       0.000218661
      12.000000000     188.200000000       2.815341031       2.915439811       0.000108318
      11.000000000     219.900000000       2.877771026       2.950846874       0.000048290
      10.000000000     256.800000000       2.927328304       3.037695708       0.000018409
       9.000000000     299.300000000       3.229463563       3.371827131       0.000005442
       8.000000000     347.300000000       3.634467666       3.753990295       0.000000157
       7.000000000     401.600000000       4.039770452       4.149082949       0.000000015
       6.000000000     462.700000000       4.474820060       4.566679224       0.000000001
       5.000000000     531.300000000       4.931356514       5.007386917       0.000000000
       4.000000000     608.100000000       5.407515982       5.470473871       0.000000000
       3.000000000     693.800000000       5.903144308       5.945427878       0.000000000
       2.000000000     789.700000000       6.213116331       6.238063360       0.000000000
       1.000000000     897.300000000       6.517613582       6.535015813       0.000000000
       0.000000000    1018.000000000       6.831356199       6.837397762       0.000000000
# Wavelength (microns) 
      15.873015000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.009939783       3.264010350       0.009939783
     115.000000000       0.000060000       0.009939783       3.264010350       0.009939783
     110.000000000       0.000110000       0.009939783       3.264010350       0.009939783
     105.000000000       0.000200000       0.009939783       3.264010350       0.009939783
     100.000000000       0.000410000       0.009939783       3.264010350       0.009939783
      95.000000000       0.000880000       0.009939783       3.264010350       0.009939783
      90.000000000       0.001980000       0.009939783       3.264010350       0.009939783
      85.000000000       0.004560000       0.009939783       3.264010350       0.009939783
      80.000000000       0.010300000       0.009943638       3.264013822       0.009939766
      75.000000000       0.022200000       0.010398292       3.264263657       0.009938147
      70.000000000       0.047000000       0.014280718       3.265586972       0.009926203
      65.000000000       0.095000000       0.027163149       3.268829175       0.009891421
      60.000000000       0.188000000       0.046970084       3.273412096       0.009853165
      55.000000000       0.362000000       0.066950658       3.277650406       0.009834174
      50.000000000       0.683000000       0.084396598       3.276813209       0.009819580
      47.500000000       0.940000000       0.093150604       3.271396910       0.009807166
      45.000000000       1.290000000       0.100277611       3.260857984       0.009788235
      42.500000000       1.800000000       0.109223480       3.248517457       0.009759421
      40.000000000       2.530000000       0.123844165       3.234969210       0.009714221
      37.500000000       3.600000000       0.146194212       3.220099825       0.009642108
      35.000000000       5.180000000       0.178286792       3.204648513       0.009526553
      32.500000000       7.560000000       0.221805429       3.190969108       0.009343259
      30.000000000      11.100000000       0.284419111       3.183272972       0.009060690
      27.500000000      16.460000000       0.370685470       3.179087337       0.008667682
      25.000000000      24.400000000       0.478329860       3.180212808       0.008219347
      24.000000000      28.600000000       0.524911556       3.181604317       0.008046467
      23.000000000      33.400000000       0.574230669       3.183470542       0.007872610
      22.000000000      39.100000000       0.627275978       3.186009457       0.007687481
      21.000000000      45.800000000       0.685638267       3.189532221       0.007477057
      20.000000000      53.700000000       0.751828243       3.194611529       0.007226014
      19.000000000      62.800000000       0.828949332       3.202850858       0.006921065
      18.000000000      73.600000000       0.922849524       3.215444260       0.006554067
      17.000000000      86.100000000       1.035988024       3.230002281       0.006122450
      16.000000000     100.700000000       1.168009209       3.247065113       0.005630079
      15.000000000     117.800000000       1.317014521       3.267320835       0.005092202
      14.000000000     137.800000000       1.480205783       3.291894582       0.004528733
      13.000000000     161.100000000       1.654314666       3.322849414       0.003959041
      12.000000000     188.200000000       1.833945554       3.363888980       0.003402560
      11.000000000     219.900000000       2.014981774       3.423851948       0.002866343
      10.000000000     256.800000000       2.195109556       3.537496442       0.002349916
       9.000000000     299.300000000       2.492305016       3.746839908       0.001849686
       8.000000000     347.300000000       3.311561127       4.254894022       0.000193002
       7.000000000     401.600000000       3.704515678       4.602567835       0.000110161
       6.000000000     462.700000000       4.146906308       4.955565528       0.000072290
       5.000000000     531.300000000       4.650413006       5.337115457       0.000044643
       4.000000000     608.100000000       5.191864696       5.742109418       0.000026265
       3.000000000     693.800000000       5.757411044       6.138684867       0.000014518
       2.000000000     789.700000000       6.174847660       6.407076472       0.000007250
       1.000000000     897.300000000       6.528939479       6.655334159       0.000003042
       0.000000000    1018.000000000       6.929331761       6.945047843       0.000000000
# Wavelength (microns) 
      16.393442000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.009326506       3.820906375       0.009326506
     115.000000000       0.000060000       0.009326506       3.820906375       0.009326506
     110.000000000       0.000110000       0.009326506       3.820906375       0.009326506
     105.000000000       0.000200000       0.009326506       3.820906375       0.009326506
     100.000000000       0.000410000       0.009326506       3.820906375       0.009326506
      95.000000000       0.000880000       0.009326506       3.820906375       0.009326506
      90.000000000       0.001980000       0.009326506       3.820906375       0.009326506
      85.000000000       0.004560000       0.009326506       3.820906375       0.009326506
      80.000000000       0.010300000       0.009327788       3.820907794       0.009326501
      75.000000000       0.022200000       0.009489246       3.821023826       0.009325985
      70.000000000       0.047000000       0.011037630       3.821727067       0.009321804
      65.000000000       0.095000000       0.017431327       3.823689481       0.009306424
      60.000000000       0.188000000       0.031002393       3.826708512       0.009278175
      55.000000000       0.362000000       0.051401625       3.829499353       0.009246812
      50.000000000       0.683000000       0.073066235       3.828438404       0.009225382
      47.500000000       0.940000000       0.081912565       3.823850172       0.009217206
      45.000000000       1.290000000       0.087136062       3.815916572       0.009207200
      42.500000000       1.800000000       0.090340972       3.806968999       0.009192893
      40.000000000       2.530000000       0.095417130       3.797473661       0.009171023
      37.500000000       3.600000000       0.104711020       3.787431508       0.009136672
      35.000000000       5.180000000       0.119981871       3.777307727       0.009081612
      32.500000000       7.560000000       0.143003310       3.768630841       0.008992051
      30.000000000      11.100000000       0.180567806       3.764051493       0.008843269
      27.500000000      16.460000000       0.239176449       3.761802441       0.008604603
      25.000000000      24.400000000       0.322922221       3.763056552       0.008270844
      24.000000000      28.600000000       0.361148365       3.764252956       0.008127140
      23.000000000      33.400000000       0.400978783       3.765852467       0.007985935
      22.000000000      39.100000000       0.441319421       3.768022544       0.007853353
      21.000000000      45.800000000       0.480795415       3.771016105       0.007734373
      20.000000000      53.700000000       0.518783989       3.775283168       0.007627977
      19.000000000      62.800000000       0.555939195       3.781931096       0.007526440
      18.000000000      73.600000000       0.595446596       3.791623072       0.007419043
      17.000000000      86.100000000       0.640182018       3.803039000       0.007293678
      16.000000000     100.700000000       0.692413556       3.816705352       0.007138938
      15.000000000     117.800000000       0.754724118       3.833252786       0.006945778
      14.000000000     137.800000000       0.829953518       3.853593356       0.006706033
      13.000000000     161.100000000       0.921138889       3.879176336       0.006411529
      12.000000000     188.200000000       1.030492920       3.912072098       0.006057402
      11.000000000     219.900000000       1.159979929       3.956180232       0.005640888
      10.000000000     256.800000000       1.311904927       4.028645480       0.005159846
       9.000000000     299.300000000       1.553495521       4.151971112       0.004605359
       8.000000000     347.300000000       2.884723265       4.893227150       0.000547681
       7.000000000     401.600000000       3.228691049       5.195031839       0.000370872
       6.000000000     462.700000000       3.583544592       5.457455227       0.000295522
       5.000000000     531.300000000       4.037477415       5.747159561       0.000222516
       4.000000000     608.100000000       4.580926269       6.056050649       0.000154876
       3.000000000     693.800000000       5.208633962       6.355124220       0.000095226
       2.000000000     789.700000000       5.785467620       6.572556847       0.000049492
       1.000000000     897.300000000       6.295158146       6.751368258       0.000021065
       0.000000000    1018.000000000       7.016308283       7.036291782       0.000000000
# Wavelength (microns) 
      16.949152000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.008733444       4.287437859       0.008733444
     115.000000000       0.000060000       0.008733444       4.287437859       0.008733444
     110.000000000       0.000110000       0.008733444       4.287437859       0.008733444
     105.000000000       0.000200000       0.008733444       4.287437859       0.008733444
     100.000000000       0.000410000       0.008733444       4.287437859       0.008733444
      95.000000000       0.000880000       0.008733444       4.287437859       0.008733444
      90.000000000       0.001980000       0.008733444       4.287437859       0.008733444
      85.000000000       0.004560000       0.008733444       4.287437859       0.008733444
      80.000000000       0.010300000       0.008733444       4.287437859       0.008733444
      75.000000000       0.022200000       0.008753720       4.287454130       0.008733385
      70.000000000       0.047000000       0.008974535       4.287559192       0.008732855
      65.000000000       0.095000000       0.010080611       4.287848183       0.008730581
      60.000000000       0.188000000       0.013250521       4.288163693       0.008724824
      55.000000000       0.362000000       0.020420607       4.287811812       0.008713070
      50.000000000       0.683000000       0.033718303       4.284982837       0.008692974
      47.500000000       0.940000000       0.042389681       4.281736327       0.008680390
      45.000000000       1.290000000       0.050833462       4.277448182       0.008667243
      42.500000000       1.800000000       0.057707355       4.272924639       0.008654412
      40.000000000       2.530000000       0.062949570       4.268388259       0.008641856
      37.500000000       3.600000000       0.066863626       4.264012943       0.008629001
      35.000000000       5.180000000       0.070045491       4.260166470       0.008614476
      32.500000000       7.560000000       0.073330840       4.257626717       0.008595959
      30.000000000      11.100000000       0.078992200       4.256744254       0.008569091
      27.500000000      16.460000000       0.089893595       4.257108375       0.008527253
      25.000000000      24.400000000       0.109033686       4.259089787       0.008461036
      24.000000000      28.600000000       0.119664753       4.260337255       0.008425461
      23.000000000      33.400000000       0.132468818       4.261924445       0.008382924
      22.000000000      39.100000000       0.147789055       4.263959738       0.008332084
      21.000000000      45.800000000       0.166007368       4.266585589       0.008271527
      20.000000000      53.700000000       0.187558694       4.270005027       0.008199749
      19.000000000      62.800000000       0.212988450       4.274560878       0.008114995
      18.000000000      73.600000000       0.243166897       4.280426471       0.008015756
      17.000000000      86.100000000       0.278953461       4.287561415       0.007900600
      16.000000000     100.700000000       0.321077473       4.296347535       0.007767952
      15.000000000     117.800000000       0.369896237       4.307209253       0.007617910
      14.000000000     137.800000000       0.425744353       4.320761912       0.007450914
      13.000000000     161.100000000       0.489272897       4.338028052       0.007266606
      12.000000000     188.200000000       0.560416787       4.360367066       0.007066650
      11.000000000     219.900000000       0.639910202       4.390302207       0.006849864
      10.000000000     256.800000000       0.732503629       4.434588071       0.006602686
       9.000000000     299.300000000       0.866972350       4.490824730       0.006298846
       8.000000000     347.300000000       2.572850989       5.428413944       0.000804956
       7.000000000     401.600000000       2.858439073       5.674988745       0.000596364
       6.000000000     462.700000000       3.123570214       5.843113134       0.000523349
       5.000000000     531.300000000       3.500699325       6.042627616       0.000438932
       4.000000000     608.100000000       4.000581517       6.267608240       0.000345066
       3.000000000     693.800000000       4.653153135       6.499010408       0.000244306
       2.000000000     789.700000000       5.341162842       6.679623415       0.000149600
       1.000000000     897.300000000       5.996256684       6.825049074       0.000076927
       0.000000000    1018.000000000       7.088472503       7.109314822       0.000000000
# Wavelength (microns) 
      17.543859000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.008158819       4.750382840       0.008158819
     115.000000000       0.000060000       0.008158819       4.750382840       0.008158819
     110.000000000       0.000110000       0.008158819       4.750382840       0.008158819
     105.000000000       0.000200000       0.008158819       4.750382840       0.008158819
     100.000000000       0.000410000       0.008158819       4.750382840       0.008158819
      95.000000000       0.000880000       0.008158819       4.750382840       0.008158819
      90.000000000       0.001980000       0.008158819       4.750382840       0.008158819
      85.000000000       0.004560000       0.008158819       4.750382840       0.008158819
      80.000000000       0.010300000       0.008158819       4.750382840       0.008158819
      75.000000000       0.022200000       0.008159445       4.750383079       0.008158817
      70.000000000       0.047000000       0.008168676       4.750384066       0.008158797
      65.000000000       0.095000000       0.008222233       4.750380893       0.008158698
      60.000000000       0.188000000       0.008419746       4.750344194       0.008158382
      55.000000000       0.362000000       0.008983587       4.750180778       0.008157590
      50.000000000       0.683000000       0.010334277       4.749688348       0.008155852
      47.500000000       0.940000000       0.011422715       4.749255119       0.008154477
      45.000000000       1.290000000       0.012700292       4.748761457       0.008152770
      42.500000000       1.800000000       0.014020309       4.748310790       0.008150807
      40.000000000       2.530000000       0.015345564       4.747941770       0.008148580
      37.500000000       3.600000000       0.016676461       4.747682734       0.008146037
      35.000000000       5.180000000       0.017999580       4.747569063       0.008143136
      32.500000000       7.560000000       0.019342266       4.747644751       0.008139738
      30.000000000      11.100000000       0.020905529       4.747937376       0.008135362
      27.500000000      16.460000000       0.022999458       4.748488375       0.008129274
      25.000000000      24.400000000       0.026009900       4.749410191       0.008120476
      24.000000000      28.600000000       0.027563052       4.749904446       0.008115970
      23.000000000      33.400000000       0.029385421       4.750494693       0.008110716
      22.000000000      39.100000000       0.031521064       4.751197313       0.008104600
      21.000000000      45.800000000       0.034022663       4.752033920       0.008097473
      20.000000000      53.700000000       0.036948862       4.753030113       0.008089165
      19.000000000      62.800000000       0.040372690       4.754217091       0.008079481
      18.000000000      73.600000000       0.044405916       4.755614775       0.008068164
      17.000000000      86.100000000       0.049184409       4.757239647       0.008054914
      16.000000000     100.700000000       0.054856349       4.759131623       0.008039370
      15.000000000     117.800000000       0.061593372       4.761337954       0.008021109
      14.000000000     137.800000000       0.069585998       4.763913149       0.007999673
      13.000000000     161.100000000       0.079091135       4.766926282       0.007974448
      12.000000000     188.200000000       0.090609963       4.770491286       0.007944170
      11.000000000     219.900000000       0.105643035       4.774913005       0.007905003
      10.000000000     256.800000000       0.130690405       4.781728054       0.007840497
       9.000000000     299.300000000       0.176660207       4.791755024       0.007732806
       8.000000000     347.300000000       2.251632509       5.922194341       0.001015968
       7.000000000     401.600000000       2.483314825       6.117931443       0.000789811
       6.000000000     462.700000000       2.638046192       6.194491797       0.000734543
       5.000000000     531.300000000       2.906561190       6.305570312       0.000655815
       4.000000000     608.100000000       3.330310549       6.449058733       0.000550810
       3.000000000     693.800000000       3.989620870       6.617306363       0.000413973
       2.000000000     789.700000000       4.794442224       6.762082768       0.000267676
       1.000000000     897.300000000       5.615360048       6.877215429       0.000144604
       0.000000000    1018.000000000       7.141144494       7.162242257       0.000000000
# Wavelength (microns) 
      18.181818000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.007603230       4.872537096       0.007603230
     115.000000000       0.000060000       0.007603230       4.872537096       0.007603230
     110.000000000       0.000110000       0.007603230       4.872537096       0.007603230
     105.000000000       0.000200000       0.007603230       4.872537096       0.007603230
     100.000000000       0.000410000       0.007603230       4.872537096       0.007603230
      95.000000000       0.000880000       0.007603230       4.872537096       0.007603230
      90.000000000       0.001980000       0.007603230       4.872537096       0.007603230
      85.000000000       0.004560000       0.007603230       4.872537096       0.007603230
      80.000000000       0.010300000       0.007603230       4.872537096       0.007603230
      75.000000000       0.022200000       0.007603230       4.872537096       0.007603230
      70.000000000       0.047000000       0.007604916       4.872537008       0.007603227
      65.000000000       0.095000000       0.007621630       4.872535131       0.007603199
      60.000000000       0.188000000       0.007680797       4.872521963       0.007603112
      55.000000000       0.362000000       0.007851070       4.872468926       0.007602892
      50.000000000       0.683000000       0.008261549       4.872316973       0.007602409
      47.500000000       0.940000000       0.008597473       4.872186335       0.007602023
      45.000000000       1.290000000       0.009002642       4.872037387       0.007601536
      42.500000000       1.800000000       0.009437872       4.871898963       0.007600963
      40.000000000       2.530000000       0.009891995       4.871781978       0.007600297
      37.500000000       3.600000000       0.010356533       4.871694454       0.007599533
      35.000000000       5.180000000       0.010824506       4.871643924       0.007598661
      32.500000000       7.560000000       0.011293439       4.871638170       0.007597659
      30.000000000      11.100000000       0.011815421       4.871675490       0.007596417
      27.500000000      16.460000000       0.012473261       4.871754571       0.007594757
      25.000000000      24.400000000       0.013360936       4.871889035       0.007592444
      24.000000000      28.600000000       0.013801492       4.871960505       0.007591286
      23.000000000      33.400000000       0.014302861       4.872044596       0.007589962
      22.000000000      39.100000000       0.014874266       4.872143914       0.007588450
      21.000000000      45.800000000       0.015530842       4.872263175       0.007586708
      20.000000000      53.700000000       0.016298478       4.872411681       0.007584672
      19.000000000      62.800000000       0.017186546       4.872592356       0.007582316
      18.000000000      73.600000000       0.018233563       4.872811354       0.007579559
      17.000000000      86.100000000       0.019479472       4.873070337       0.007576325
      16.000000000     100.700000000       0.020975539       4.873378756       0.007572499
      15.000000000     117.800000000       0.022787201       4.873748751       0.007567937
      14.000000000     137.800000000       0.024982733       4.874193220       0.007562496
      13.000000000     161.100000000       0.027670622       4.874732118       0.007555942
      12.000000000     188.200000000       0.031191404       4.875424940       0.007547483
      11.000000000     219.900000000       0.036892417       4.876512971       0.007533947
      10.000000000     256.800000000       0.051526604       4.879412367       0.007499528
       9.000000000     299.300000000       0.085609434       4.885092163       0.007425812
       8.000000000     347.300000000       2.216029191       6.014195138       0.000965680
       7.000000000     401.600000000       2.448115014       6.197966614       0.000753690
       6.000000000     462.700000000       2.600328244       6.264085231       0.000704705
       5.000000000     531.300000000       2.867631617       6.365612288       0.000633183
       4.000000000     608.100000000       3.289717453       6.500489105       0.000536800
       3.000000000     693.800000000       3.947490617       6.661836825       0.000409673
       2.000000000     789.700000000       4.751168084       6.801114708       0.000271317
       1.000000000     897.300000000       5.576271706       6.912294196       0.000151357
       0.000000000    1018.000000000       7.173225377       7.193506115       0.000000000
# Wavelength (microns) 
      18.867924000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.007065925       4.967501473       0.007065925
     115.000000000       0.000060000       0.007065925       4.967501473       0.007065925
     110.000000000       0.000110000       0.007065925       4.967501473       0.007065925
     105.000000000       0.000200000       0.007065925       4.967501473       0.007065925
     100.000000000       0.000410000       0.007065925       4.967501473       0.007065925
      95.000000000       0.000880000       0.007065925       4.967501473       0.007065925
      90.000000000       0.001980000       0.007065925       4.967501473       0.007065925
      85.000000000       0.004560000       0.007065925       4.967501473       0.007065925
      80.000000000       0.010300000       0.007065925       4.967501473       0.007065925
      75.000000000       0.022200000       0.007066280       4.967501518       0.007065924
      70.000000000       0.047000000       0.007070418       4.967501331       0.007065917
      65.000000000       0.095000000       0.007094009       4.967497073       0.007065880
      60.000000000       0.188000000       0.007170141       4.967475216       0.007065778
      55.000000000       0.362000000       0.007388396       4.967396273       0.007065517
      50.000000000       0.683000000       0.007882572       4.967187553       0.007064976
      47.500000000       0.940000000       0.008279276       4.967010304       0.007064550
      45.000000000       1.290000000       0.008771923       4.966796508       0.007063995
      42.500000000       1.800000000       0.009332871       4.966574615       0.007063298
      40.000000000       2.530000000       0.009954472       4.966359154       0.007062433
      37.500000000       3.600000000       0.010629921       4.966165261       0.007061368
      35.000000000       5.180000000       0.011348730       4.966013241       0.007060066
      32.500000000       7.560000000       0.012098539       4.965929464       0.007058486
      30.000000000      11.100000000       0.012933450       4.965913795       0.007056501
      27.500000000      16.460000000       0.013952153       4.965950192       0.007053916
      25.000000000      24.400000000       0.015259798       4.966040901       0.007050487
      24.000000000      28.600000000       0.015887331       4.966091317       0.007048830
      23.000000000      33.400000000       0.016586356       4.966151236       0.007046984
      22.000000000      39.100000000       0.017367117       4.966223743       0.007044924
      21.000000000      45.800000000       0.018238776       4.966311482       0.007042629
      20.000000000      53.700000000       0.019214021       4.966418888       0.007040068
      19.000000000      62.800000000       0.020302799       4.966551687       0.007037224
      18.000000000      73.600000000       0.021537121       4.966710768       0.007034049
      17.000000000      86.100000000       0.022948536       4.966891394       0.007030509
      16.000000000     100.700000000       0.024578241       4.967101485       0.007026535
      15.000000000     117.800000000       0.026458858       4.967344216       0.007022083
      14.000000000     137.800000000       0.028620486       4.967625690       0.007017130
      13.000000000     161.100000000       0.031121178       4.967956317       0.007011604
      12.000000000     188.200000000       0.034246441       4.968377371       0.007004967
      11.000000000     219.900000000       0.039142627       4.969070489       0.006995040
