# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.553575821E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      31.000000000       0.000000000      89.000000000       0.027263581      -0.015553453      -0.000000000       0.000000000       0.000000000       0.000000000      57.048458739
      60.000000000      31.000000000      90.000000000     115.377708569       0.029355302       0.011993077      -0.007767617       0.000000000       0.000000000       0.000000000      48.675358323
      60.000000000      31.000000000     180.000000000     151.000000000       0.042638219      -0.004868280       0.000000000       0.000000000       0.000000000       0.000000000      11.417644257
      60.000000000      32.000000000       0.000000000      88.000000000       0.027668071      -0.015614805      -0.000000000       0.000000000       0.000000000       0.000000000      56.436190497
      60.000000000      32.000000000      90.000000000     115.088904462       0.029620930       0.012084756      -0.008066010       0.000000000       0.000000000       0.000000000      49.050938718
      60.000000000      32.000000000     180.000000000     152.000000000       0.043332428      -0.004573309      -0.000000000       0.000000000       0.000000000       0.000000000      10.554009854
      60.000000000      33.000000000       0.000000000      87.000000000       0.028104013      -0.015668386       0.000000000       0.000000000       0.000000000       0.000000000      55.751418759
      60.000000000      33.000000000      90.000000000     114.792628303       0.029898924       0.012180576      -0.008369400       0.000000000       0.000000000       0.000000000      49.429242264
      60.000000000      33.000000000     180.000000000     153.000000000       0.044018802      -0.004228173      -0.000000000       0.000000000       0.000000000       0.000000000       9.605379285
      60.000000000      34.000000000       0.000000000      86.000000000       0.028573524      -0.015714907       0.000000000       0.000000000       0.000000000       0.000000000      54.998140060
      60.000000000      34.000000000      90.000000000     114.489015821       0.030189734       0.012280764      -0.008678087       0.000000000       0.000000000       0.000000000      49.809972157
      60.000000000      34.000000000     180.000000000     154.000000000       0.044708923      -0.003846485       0.000000000       0.000000000       0.000000000       0.000000000       8.603394448
      60.000000000      35.000000000       0.000000000      85.000000000       0.029076269      -0.015755295       0.000000000       0.000000000       0.000000000       0.000000000      54.186095437
      60.000000000      35.000000000      90.000000000     114.178203960       0.030493741       0.012385508      -0.008992349       0.000000000       0.000000000       0.000000000      50.192785017
      60.000000000      35.000000000     180.000000000     155.000000000       0.045422457      -0.003447808       0.000000000       0.000000000       0.000000000       0.000000000       7.590535933
      60.000000000      36.000000000       0.000000000      84.000000000       0.029613600      -0.015789256       0.000000000       0.000000000       0.000000000       0.000000000      53.317584240
      60.000000000      36.000000000      90.000000000     113.860330715       0.030811429       0.012494860      -0.009312372       0.000000000       0.000000000       0.000000000      50.576628889
      60.000000000      36.000000000     180.000000000     156.000000000       0.046157997      -0.003037628       0.000000000       0.000000000       0.000000000       0.000000000       6.580934985
      60.000000000      37.000000000       0.000000000      83.000000000       0.030188669      -0.015815020      -0.000000000       0.000000000       0.000000000       0.000000000      52.387270700
      60.000000000      37.000000000      90.000000000     113.535534978       0.031143454       0.012609009      -0.009638441       0.000000000       0.000000000       0.000000000      50.960748660
      60.000000000      37.000000000     180.000000000     157.000000000       0.046917870      -0.002611160       0.000000000       0.000000000       0.000000000       0.000000000       5.565384439
      60.000000000      38.000000000       0.000000000      82.000000000       0.030803090      -0.015833362      -0.000000000       0.000000000       0.000000000       0.000000000      51.401863342
      60.000000000      38.000000000      90.000000000     113.203956389       0.031490516       0.012728211      -0.009970898       0.000000000       0.000000000       0.000000000      51.344596787
      60.000000000      38.000000000     180.000000000     158.000000000       0.047725365      -0.002180507      -0.000000000       0.000000000       0.000000000       0.000000000       4.568864614
      60.000000000      39.000000000       0.000000000      81.000000000       0.031456795      -0.015845643      -0.000000000       0.000000000       0.000000000       0.000000000      50.372718741
      60.000000000      39.000000000      90.000000000     112.865735196       0.031853036       0.012852718      -0.010310087       0.000000000       0.000000000       0.000000000      51.728072487
      60.000000000      39.000000000     180.000000000     159.000000000       0.048579688      -0.001758352       0.000000000       0.000000000       0.000000000       0.000000000       3.619520811
      60.000000000      40.000000000       0.000000000      80.000000000       0.032153539      -0.015849284      -0.000000000       0.000000000       0.000000000       0.000000000      49.292501484
      60.000000000      40.000000000      90.000000000     112.521012118       0.032231682       0.012982888      -0.010656455       0.000000000       0.000000000       0.000000000      52.111121406
      60.000000000      40.000000000     180.000000000     160.000000000       0.049480326      -0.001342085       0.000000000       0.000000000       0.000000000       0.000000000       2.712360067
      60.000000000      41.000000000       0.000000000      79.000000000       0.032895475      -0.015844062       0.000000000       0.000000000       0.000000000       0.000000000      48.164867440
      60.000000000      41.000000000      90.000000000     112.169928217       0.032626679       0.013118861      -0.011010274       0.000000000       0.000000000       0.000000000      52.493538010
      60.000000000      41.000000000     180.000000000     161.000000000       0.050424525      -0.000931081       0.000000000       0.000000000       0.000000000       0.000000000       1.846484598
      60.000000000      42.000000000       0.000000000      78.000000000       0.033681399      -0.015829911       0.000000000       0.000000000       0.000000000       0.000000000      46.998969394
      60.000000000      42.000000000      90.000000000     111.812624777       0.033038739       0.013260524      -0.011371583       0.000000000       0.000000000       0.000000000      52.873292107
      60.000000000      42.000000000     180.000000000     162.000000000       0.051419127      -0.000517610       0.000000000       0.000000000       0.000000000       0.000000000       1.006648017
      60.000000000      43.000000000       0.000000000      77.000000000       0.034518861      -0.015809506       0.000000000       0.000000000       0.000000000       0.000000000      45.799617231
      60.000000000      43.000000000      90.000000000     111.449243191       0.033468580       0.013408075      -0.011740684       0.000000000       0.000000000       0.000000000      53.249644827
      60.000000000      43.000000000     180.000000000     163.000000000       0.052475376      -0.000106248       0.000000000       0.000000000       0.000000000       0.000000000       0.202472470
      60.000000000      44.000000000       0.000000000      76.000000000       0.035406441      -0.015783076      -0.000000000       0.000000000       0.000000000       0.000000000      44.576848628
      60.000000000      44.000000000      90.000000000     111.079924852       0.033917108       0.013561937      -0.012118092       0.000000000       0.000000000       0.000000000      53.622498920
      60.000000000      44.000000000     180.000000000     164.000000000       0.053590184       0.000310965       0.000000000       0.000000000       0.000000000       0.000000000       0.580265156
      60.000000000      45.000000000       0.000000000      75.000000000       0.036351637      -0.015744366      -0.000000000       0.000000000       0.000000000       0.000000000      43.311297983
      60.000000000      45.000000000      90.000000000     110.704811055       0.034385496       0.013722525      -0.012504329       0.000000000       0.000000000       0.000000000      53.991311992
      60.000000000      45.000000000     180.000000000     165.000000000       0.054765412       0.000739330       0.000000000       0.000000000       0.000000000       0.000000000       1.349995148
