# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.199997425E-02
#         sza               vza              vaa              theta              I                 dI
      60.000000000      43.000000000     180.000000000     163.000000000       0.050551342       0.000000000
      60.000000000      44.000000000       0.000000000      76.000000000       0.036825365       0.000000000
      60.000000000      44.000000000      90.000000000     111.079924852       0.034548070       0.000000000
      60.000000000      44.000000000     180.000000000     164.000000000       0.051602778       0.000000000
      60.000000000      45.000000000       0.000000000      75.000000000       0.037741531       0.000000000
      60.000000000      45.000000000      90.000000000     110.704811055       0.035016345       0.000000000
      60.000000000      45.000000000     180.000000000     165.000000000       0.052717073       0.000000000
      60.000000000      46.000000000       0.000000000      74.000000000       0.038715929       0.000000000
      60.000000000      46.000000000      90.000000000     110.324042898       0.035505992       0.000000000
      60.000000000      46.000000000     180.000000000     166.000000000       0.053880090       0.000000000
      60.000000000      47.000000000       0.000000000      73.000000000       0.039754608       0.000000000
      60.000000000      47.000000000      90.000000000     109.937761204       0.036018028       0.000000000
      60.000000000      47.000000000     180.000000000     167.000000000       0.055074874       0.000000000
      60.000000000      48.000000000       0.000000000      72.000000000       0.040849789       0.000000000
      60.000000000      48.000000000      90.000000000     109.546106430       0.036553434       0.000000000
      60.000000000      48.000000000     180.000000000     168.000000000       0.056300662       0.000000000
      60.000000000      49.000000000       0.000000000      71.000000000       0.042001861       0.000000000
      60.000000000      49.000000000      90.000000000     109.149218605       0.037113263       0.000000000
      60.000000000      49.000000000     180.000000000     169.000000000       0.057545154       0.000000000
      60.000000000      50.000000000       0.000000000      70.000000000       0.043224369       0.000000000
      60.000000000      50.000000000      90.000000000     108.747237251       0.037699038       0.000000000
      60.000000000      50.000000000     180.000000000     170.000000000       0.058809731       0.000000000
      60.000000000      51.000000000       0.000000000      69.000000000       0.044526759       0.000000000
      60.000000000      51.000000000      90.000000000     108.340301333       0.038311762       0.000000000
      60.000000000      51.000000000     180.000000000     171.000000000       0.060134567       0.000000000
      60.000000000      52.000000000       0.000000000      68.000000000       0.045912312       0.000000000
      60.000000000      52.000000000      90.000000000     107.928549195       0.038951804       0.000000000
      60.000000000      52.000000000     180.000000000     172.000000000       0.061590453       0.000000000
      60.000000000      53.000000000       0.000000000      67.000000000       0.047381290       0.000000000
      60.000000000      53.000000000      90.000000000     107.512118518       0.039620125       0.000000000
      60.000000000      53.000000000     180.000000000     173.000000000       0.063228561       0.000000000
      60.000000000      54.000000000       0.000000000      66.000000000       0.048933393       0.000000000
      60.000000000      54.000000000      90.000000000     107.091146270       0.040318005       0.000000000
      60.000000000      54.000000000     180.000000000     174.000000000       0.065046907       0.000000000
      60.000000000      55.000000000       0.000000000      65.000000000       0.050575063       0.000000000
      60.000000000      55.000000000      90.000000000     106.665768674       0.041046844       0.000000000
      60.000000000      55.000000000     180.000000000     175.000000000       0.067009311       0.000000000
      60.000000000      56.000000000       0.000000000      64.000000000       0.052313688       0.000000000
      60.000000000      56.000000000      90.000000000     106.236121171       0.041808279       0.000000000
      60.000000000      56.000000000     180.000000000     176.000000000       0.069070308       0.000000000
      60.000000000      57.000000000       0.000000000      63.000000000       0.054168015       0.000000000
      60.000000000      57.000000000      90.000000000     105.802338394       0.042604108       0.000000000
      60.000000000      57.000000000     180.000000000     177.000000000       0.071152972       0.000000000
      60.000000000      58.000000000       0.000000000      62.000000000       0.056138754       0.000000000
      60.000000000      58.000000000      90.000000000     105.364554146       0.043436505       0.000000000
      60.000000000      58.000000000     180.000000000     178.000000000       0.073310066       0.000000000
      60.000000000      59.000000000       0.000000000      61.000000000       0.058223464       0.000000000
      60.000000000      59.000000000      90.000000000     104.922901380       0.044307097       0.000000000
      60.000000000      59.000000000     180.000000000     179.000000000       0.075943504       0.000000000
      60.000000000      60.000000000       0.000000000      60.000000000       0.060428989       0.000000000
      60.000000000      60.000000000      90.000000000     104.477512186       0.045217012       0.000000000
      60.000000000      60.000000000     180.000000000     180.000000000       0.080051798       0.000000000
      60.000000000      61.000000000       0.000000000      59.000000000       0.062774595       0.000000000
      60.000000000      61.000000000      90.000000000     104.028517782       0.046167475       0.000000000
      60.000000000      61.000000000     180.000000000     179.000000000       0.079275960       0.000000000
      60.000000000      62.000000000       0.000000000      58.000000000       0.065268921       0.000000000
      60.000000000      62.000000000      90.000000000     103.576048509       0.047160553       0.000000000
      60.000000000      62.000000000     180.000000000     178.000000000       0.079894351       0.000000000
      60.000000000      63.000000000       0.000000000      57.000000000       0.067911159       0.000000000
      60.000000000      63.000000000      90.000000000     103.120233826       0.048197581       0.000000000
      60.000000000      63.000000000     180.000000000     177.000000000       0.080959831       0.000000000
      60.000000000      64.000000000       0.000000000      56.000000000       0.070717337       0.000000000
      60.000000000      64.000000000      90.000000000     102.661202316       0.049279320       0.000000000
      60.000000000      64.000000000     180.000000000     176.000000000       0.082058423       0.000000000
      60.000000000      65.000000000       0.000000000      55.000000000       0.073699707       0.000000000
      60.000000000      65.000000000      90.000000000     102.199081690       0.050407485       0.000000000
      60.000000000      65.000000000     180.000000000     175.000000000       0.083130070       0.000000000
      60.000000000      66.000000000       0.000000000      54.000000000       0.076874891       0.000000000
      60.000000000      66.000000000      90.000000000     101.733998795       0.051584209       0.000000000
      60.000000000      66.000000000     180.000000000     174.000000000       0.084268486       0.000000000
      60.000000000      67.000000000       0.000000000      53.000000000       0.080242119       0.000000000
      60.000000000      67.000000000      90.000000000     101.266079624       0.052810353       0.000000000
      60.000000000      67.000000000     180.000000000     173.000000000       0.085541076       0.000000000
      60.000000000      68.000000000       0.000000000      52.000000000       0.083814682       0.000000000
      60.000000000      68.000000000      90.000000000     100.795449334       0.054085762       0.000000000
      60.000000000      68.000000000     180.000000000     172.000000000       0.087012529       0.000000000
      60.000000000      69.000000000       0.000000000      51.000000000       0.087603583       0.000000000
      60.000000000      69.000000000      90.000000000     100.322232261       0.055410411       0.000000000
      60.000000000      69.000000000     180.000000000     171.000000000       0.088707836       0.000000000
      60.000000000      70.000000000       0.000000000      50.000000000       0.091632986       0.000000000
      60.000000000      70.000000000      90.000000000      99.846551940       0.056784643       0.000000000
      60.000000000      70.000000000     180.000000000     170.000000000       0.090575224       0.000000000
      60.000000000      71.000000000       0.000000000      49.000000000       0.095908124       0.000000000
      60.000000000      71.000000000      90.000000000      99.368531127       0.058208757       0.000000000
      60.000000000      71.000000000     180.000000000     169.000000000       0.092521775       0.000000000
      60.000000000      72.000000000       0.000000000      48.000000000       0.100457999       0.000000000
      60.000000000      72.000000000      90.000000000      98.888291823       0.059681194       0.000000000
      60.000000000      72.000000000     180.000000000     168.000000000       0.094486299       0.000000000
      60.000000000      73.000000000       0.000000000      47.000000000       0.105304434       0.000000000
      60.000000000      73.000000000      90.000000000      98.405955301       0.061199587       0.000000000
      60.000000000      73.000000000     180.000000000     167.000000000       0.096460839       0.000000000
      60.000000000      74.000000000       0.000000000      46.000000000       0.110422101       0.000000000
      60.000000000      74.000000000      90.000000000      97.921642135       0.062759694       0.000000000
      60.000000000      74.000000000     180.000000000     166.000000000       0.098458765       0.000000000
      60.000000000      75.000000000       0.000000000      45.000000000       0.115820453       0.000000000
      60.000000000      75.000000000      90.000000000      97.435472226       0.064354587       0.000000000
      60.000000000      75.000000000     180.000000000     165.000000000       0.100473391       0.000000000
      60.000000000      76.000000000       0.000000000      44.000000000       0.121513388       0.000000000
      60.000000000      76.000000000      90.000000000      96.947564839       0.065975696       0.000000000
      60.000000000      76.000000000     180.000000000     164.000000000       0.102525610       0.000000000
      60.000000000      77.000000000       0.000000000      43.000000000       0.127536960       0.000000000
      60.000000000      77.000000000      90.000000000      96.458038631       0.067610661       0.000000000
      60.000000000      77.000000000     180.000000000     163.000000000       0.104632023       0.000000000
      60.000000000      78.000000000       0.000000000      42.000000000       0.133882539       0.000000000
      60.000000000      78.000000000      90.000000000      95.967011691       0.069241302       0.000000000
      60.000000000      78.000000000     180.000000000     162.000000000       0.106773220       0.000000000
      60.000000000      79.000000000       0.000000000      41.000000000       0.140543333       0.000000000
      60.000000000      79.000000000      90.000000000      95.474601570       0.070844957       0.000000000
      60.000000000      79.000000000     180.000000000     161.000000000       0.108936704       0.000000000
      60.000000000      80.000000000       0.000000000      40.000000000       0.147487460       0.000000000
      60.000000000      80.000000000      90.000000000      94.980925322       0.072392003       0.000000000
      60.000000000      80.000000000     180.000000000     160.000000000       0.111069239       0.000000000
      60.000000000      81.000000000       0.000000000      39.000000000       0.154674937       0.000000000
      60.000000000      81.000000000      90.000000000      94.486099541       0.073845534       0.000000000
      60.000000000      81.000000000     180.000000000     159.000000000       0.113116927       0.000000000
      60.000000000      82.000000000       0.000000000      38.000000000       0.162051086       0.000000000
      60.000000000      82.000000000      90.000000000      93.990240398       0.075160966       0.000000000
      60.000000000      82.000000000     180.000000000     158.000000000       0.115040636       0.000000000
      60.000000000      83.000000000       0.000000000      37.000000000       0.169552194       0.000000000
      60.000000000      83.000000000      90.000000000      93.493463685       0.076285169       0.000000000
      60.000000000      83.000000000     180.000000000     157.000000000       0.116787489       0.000000000
      60.000000000      84.000000000       0.000000000      36.000000000       0.177120901       0.000000000
      60.000000000      84.000000000      90.000000000      92.995884851       0.077157667       0.000000000
      60.000000000      84.000000000     180.000000000     156.000000000       0.118300630       0.000000000
      60.000000000      85.000000000       0.000000000      35.000000000       0.184715156       0.000000000
      60.000000000      85.000000000      90.000000000      92.497619045       0.077718966       0.000000000
      60.000000000      85.000000000     180.000000000     155.000000000       0.119451461       0.000000000
      60.000000000      86.000000000       0.000000000      34.000000000       0.192293533       0.000000000
      60.000000000      86.000000000      90.000000000      91.998781159       0.077914396       0.000000000
