#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.347192687E+00     0.200008798E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.793982350E+00     0.201776851E+01     0.201537384E+01     0.195013641E+01     0.195081813E+01     0.124502213E+00    -0.173032836E-01
     0.794987010E+00     0.203764069E+01     0.203529429E+01     0.197058109E+01     0.197101979E+01     0.124124028E+00    -0.160338330E-01
     0.795989480E+00     0.205853949E+01     0.205625561E+01     0.199207159E+01     0.199226352E+01     0.123760008E+00    -0.148667865E-01
     0.796989780E+00     0.208043187E+01     0.207822441E+01     0.201457170E+01     0.201451466E+01     0.123412723E+00    -0.138103695E-01
     0.797987900E+00     0.210327793E+01     0.210116034E+01     0.203803826E+01     0.203773164E+01     0.123084644E+00    -0.128721959E-01
     0.798983840E+00     0.212703190E+01     0.212501714E+01     0.206242215E+01     0.206186695E+01     0.122778104E+00    -0.120591679E-01
     0.799977590E+00     0.215164191E+01     0.214974233E+01     0.208766815E+01     0.208686695E+01     0.122495298E+00    -0.113774467E-01
     0.800969150E+00     0.217705075E+01     0.217527804E+01     0.211371560E+01     0.211267260E+01     0.122238255E+00    -0.108323920E-01
     0.801958510E+00     0.220319562E+01     0.220156074E+01     0.214049833E+01     0.213921925E+01     0.122008834E+00    -0.104285363E-01
     0.802945680E+00     0.223000933E+01     0.222852242E+01     0.216794572E+01     0.216643785E+01     0.121808703E+00    -0.101695378E-01
     0.803930660E+00     0.225741983E+01     0.225609017E+01     0.219598237E+01     0.219425448E+01     0.121639335E+00    -0.100581669E-01
     0.804913430E+00     0.228535032E+01     0.228418625E+01     0.222452815E+01     0.222259047E+01     0.121501998E+00    -0.100962737E-01
     0.805894000E+00     0.231372108E+01     0.231272999E+01     0.225350013E+01     0.225136427E+01     0.121397740E+00    -0.102847678E-01
     0.806872370E+00     0.234244885E+01     0.234163710E+01     0.228281190E+01     0.228049078E+01     0.121327383E+00    -0.106236117E-01
     0.807848530E+00     0.237144729E+01     0.237082016E+01     0.231237408E+01     0.230988187E+01     0.121291521E+00    -0.111118056E-01
     0.808822470E+00     0.240062773E+01     0.240018942E+01     0.234209514E+01     0.233944716E+01     0.121290509E+00    -0.117473866E-01
     0.809794200E+00     0.242990042E+01     0.242965400E+01     0.237188255E+01     0.236909520E+01     0.121324464E+00    -0.125274509E-01
     0.810763720E+00     0.245917408E+01     0.245912149E+01     0.240164249E+01     0.239873311E+01     0.121393262E+00    -0.134481483E-01
     0.811731020E+00     0.248835652E+01     0.248849853E+01     0.243128037E+01     0.242826716E+01     0.121496535E+00    -0.145046921E-01
     0.812696090E+00     0.251735552E+01     0.251769173E+01     0.246070176E+01     0.245760369E+01     0.121633675E+00    -0.156913869E-01
     0.813658940E+00     0.254608000E+01     0.254660886E+01     0.248981363E+01     0.248665025E+01     0.121803836E+00    -0.170016862E-01
     0.814619570E+00     0.257443971E+01     0.257515851E+01     0.251852397E+01     0.251531537E+01     0.122005941E+00    -0.184281923E-01
     0.815577960E+00     0.260234553E+01     0.260325043E+01     0.254674215E+01     0.254350877E+01     0.122238677E+00    -0.199626726E-01
     0.816534130E+00     0.262971186E+01     0.263079787E+01     0.257438127E+01     0.257114382E+01     0.122500520E+00    -0.215961990E-01
     0.817488050E+00     0.265645450E+01     0.265771556E+01     0.260135614E+01     0.259813544E+01     0.122789720E+00    -0.233190514E-01
     0.818439750E+00     0.268249446E+01     0.268392343E+01     0.262758699E+01     0.262440384E+01     0.123104343E+00    -0.251209614E-01
     0.819389200E+00     0.270775506E+01     0.270934379E+01     0.265299666E+01     0.264987172E+01     0.123442244E+00    -0.269909551E-01
     0.820336410E+00     0.273216528E+01     0.273390466E+01     0.267751392E+01     0.267446754E+01     0.123801112E+00    -0.289176009E-01
     0.821281370E+00     0.275565865E+01     0.275753864E+01     0.270107232E+01     0.269812448E+01     0.124178467E+00    -0.308889618E-01
     0.822224080E+00     0.277817450E+01     0.278018419E+01     0.272361154E+01     0.272078164E+01     0.124571679E+00    -0.328927255E-01
     0.823164550E+00     0.279965842E+01     0.280178610E+01     0.274507771E+01     0.274238452E+01     0.124977993E+00    -0.349162786E-01
     0.824102760E+00     0.282006170E+01     0.282229495E+01     0.276542302E+01     0.276288448E+01     0.125394521E+00    -0.369466959E-01
     0.825038720E+00     0.283934320E+01     0.284166892E+01     0.278460742E+01     0.278224058E+01     0.125818294E+00    -0.389709471E-01
     0.825972420E+00     0.285746850E+01     0.285987301E+01     0.280259786E+01     0.280041874E+01     0.126246248E+00    -0.409758682E-01
     0.826903860E+00     0.287441090E+01     0.287688003E+01     0.281936926E+01     0.281739277E+01     0.126675268E+00    -0.429483070E-01
     0.827833030E+00     0.289015131E+01     0.289267046E+01     0.283490439E+01     0.283314418E+01     0.127102191E+00    -0.448751619E-01
     0.828759940E+00     0.290467897E+01     0.290723322E+01     0.284919456E+01     0.284766298E+01     0.127523842E+00    -0.467435252E-01
     0.829684580E+00     0.291799095E+01     0.292056513E+01     0.286223916E+01     0.286094713E+01     0.127937037E+00    -0.485406820E-01
     0.830606950E+00     0.293009282E+01     0.293267159E+01     0.287404623E+01     0.287300320E+01     0.128338617E+00    -0.502542516E-01
     0.831527050E+00     0.294099848E+01     0.294356646E+01     0.288463236E+01     0.288384623E+01     0.128725462E+00    -0.518722457E-01
     0.832444870E+00     0.295073015E+01     0.295327197E+01     0.289402263E+01     0.289349969E+01     0.129094512E+00    -0.533831290E-01
     0.833360420E+00     0.295931864E+01     0.296181906E+01     0.290225084E+01     0.290199572E+01     0.129442792E+00    -0.547759442E-01
     0.834273680E+00     0.296680277E+01     0.296924675E+01     0.290935897E+01     0.290937460E+01     0.129767420E+00    -0.560403052E-01
     0.835184660E+00     0.297322980E+01     0.297560261E+01     0.291539753E+01     0.291568512E+01     0.130065645E+00    -0.571665573E-01
     0.836093350E+00     0.297865482E+01     0.298094210E+01     0.292042496E+01     0.292098399E+01     0.130334846E+00    -0.581457699E-01
     0.836999760E+00     0.298314077E+01     0.298532865E+01     0.292450762E+01     0.292533582E+01     0.130572567E+00    -0.589698465E-01
     0.837903870E+00     0.298675789E+01     0.298883304E+01     0.292771924E+01     0.292881260E+01     0.130776518E+00    -0.596315325E-01
     0.838805700E+00     0.298958369E+01     0.299153344E+01     0.293014085E+01     0.293149364E+01     0.130944606E+00    -0.601245252E-01
     0.839705220E+00     0.299170223E+01     0.299351460E+01     0.293186004E+01     0.293346484E+01     0.131074936E+00    -0.604434603E-01
     0.840602450E+00     0.299320400E+01     0.299486780E+01     0.293297082E+01     0.293481855E+01     0.131165839E+00    -0.605840066E-01
     0.841497380E+00     0.299418518E+01     0.299569008E+01     0.293357285E+01     0.293565285E+01     0.131215871E+00    -0.605428640E-01
     0.842390000E+00     0.299474725E+01     0.299608382E+01     0.293377104E+01     0.293607108E+01     0.131223834E+00    -0.603178118E-01
     0.843280320E+00     0.299499636E+01     0.299615617E+01     0.293367493E+01     0.293618132E+01     0.131188779E+00    -0.599077202E-01
     0.844168330E+00     0.299504278E+01     0.299601841E+01     0.293339804E+01     0.293609568E+01     0.131110020E+00    -0.593125770E-01
     0.845054030E+00     0.299500019E+01     0.299578530E+01     0.293305721E+01     0.293592971E+01     0.130987134E+00    -0.585334886E-01
     0.845937420E+00     0.299498508E+01     0.299557442E+01     0.293277193E+01     0.293580170E+01     0.130819970E+00    -0.575726838E-01
     0.846818490E+00     0.299511598E+01     0.299550547E+01     0.293266362E+01     0.293583196E+01     0.130608652E+00    -0.564335241E-01
     0.847697240E+00     0.299551280E+01     0.299569954E+01     0.293285488E+01     0.293614210E+01     0.130353579E+00    -0.551204708E-01
     0.848573680E+00     0.299629608E+01     0.299627833E+01     0.293346874E+01     0.293685430E+01     0.130055420E+00    -0.536390572E-01
     0.849447790E+00     0.299758620E+01     0.299736344E+01     0.293462789E+01     0.293809049E+01     0.129715126E+00    -0.519959335E-01
     0.850319580E+00     0.299950265E+01     0.299907558E+01     0.293645391E+01     0.293997165E+01     0.129333909E+00    -0.501987341E-01
     0.851189040E+00     0.300216326E+01     0.300153378E+01     0.293906646E+01     0.294261698E+01     0.128913249E+00    -0.482561292E-01
     0.852056170E+00     0.300568341E+01     0.300485462E+01     0.294258255E+01     0.294614314E+01     0.128454878E+00    -0.461777223E-01
     0.852920970E+00     0.301017531E+01     0.300915150E+01     0.294711572E+01     0.295066349E+01     0.127960775E+00    -0.439740187E-01
     0.853783430E+00     0.301574714E+01     0.301453378E+01     0.295277525E+01     0.295628727E+01     0.127433159E+00    -0.416563959E-01
     0.854643560E+00     0.302250254E+01     0.302110620E+01     0.295966557E+01     0.296311903E+01     0.126874462E+00    -0.392369626E-01
     0.855501350E+00     0.303053957E+01     0.302896794E+01     0.296788530E+01     0.297125760E+01     0.126287335E+00    -0.367285978E-01
     0.856356800E+00     0.303995027E+01     0.303821210E+01     0.297752671E+01     0.298079569E+01     0.125674619E+00    -0.341447979E-01
     0.857209900E+00     0.305081977E+01     0.304892481E+01     0.298867492E+01     0.299181892E+01     0.125039338E+00    -0.314996577E-01
     0.858060660E+00     0.306322603E+01     0.306118497E+01     0.300140754E+01     0.300440562E+01     0.124384659E+00    -0.288076966E-01
     0.858909070E+00     0.307723873E+01     0.307506316E+01     0.301579367E+01     0.301862567E+01     0.123713906E+00    -0.260838982E-01
     0.859755130E+00     0.309291910E+01     0.309062145E+01     0.303189365E+01     0.303454037E+01     0.123030513E+00    -0.233435292E-01
     0.860598830E+00     0.311031909E+01     0.310791253E+01     0.304975825E+01     0.305220159E+01     0.122338020E+00    -0.206021125E-01
     0.861440180E+00     0.312948150E+01     0.312697989E+01     0.306942886E+01     0.307165190E+01     0.121640027E+00    -0.178752374E-01
     0.862279170E+00     0.315043877E+01     0.314785656E+01     0.309093618E+01     0.309292332E+01     0.120940203E+00    -0.151785953E-01
     0.863115810E+00     0.317321350E+01     0.317056565E+01     0.311430088E+01     0.311603794E+01     0.120242231E+00    -0.125277557E-01
     0.863950080E+00     0.319781688E+01     0.319511880E+01     0.313953193E+01     0.314100625E+01     0.119549824E+00    -0.993823046E-02
     0.864781980E+00     0.322424975E+01     0.322151719E+01     0.316662773E+01     0.316782828E+01     0.118866660E+00    -0.742521730E-02
     0.865611520E+00     0.325250234E+01     0.324975129E+01     0.319557587E+01     0.319649328E+01     0.118196367E+00    -0.500354207E-02
     0.866438690E+00     0.328255311E+01     0.327979971E+01     0.322635194E+01     0.322697862E+01     0.117542523E+00    -0.268765401E-02
     0.867263490E+00     0.331436972E+01     0.331163020E+01     0.325892055E+01     0.325925072E+01     0.116908607E+00    -0.491444146E-03
     0.868085920E+00     0.334790876E+01     0.334519929E+01     0.329323507E+01     0.329326482E+01     0.116297983E+00     0.157181278E-02
     0.868905970E+00     0.338311539E+01     0.338045203E+01     0.332923728E+01     0.332896461E+01     0.115713888E+00     0.348952157E-02
     0.869723640E+00     0.341992437E+01     0.341732295E+01     0.336685844E+01     0.336628326E+01     0.115159388E+00     0.524989954E-02
     0.870538930E+00     0.345825989E+01     0.345573595E+01     0.340601914E+01     0.340514331E+01     0.114637370E+00     0.684202730E-02
     0.871351840E+00     0.349803595E+01     0.349560460E+01     0.344662965E+01     0.344545696E+01     0.114150519E+00     0.825592226E-02
     0.872162360E+00     0.353915616E+01     0.353683204E+01     0.348858982E+01     0.348712600E+01     0.113701302E+00     0.948259322E-02
     0.872970500E+00     0.358151578E+01     0.357931292E+01     0.353179107E+01     0.353004374E+01     0.113291935E+00     0.105141501E-01
     0.873776250E+00     0.362500015E+01     0.362293194E+01     0.357611490E+01     0.357409355E+01     0.112924387E+00     0.113438008E-01
     0.874579600E+00     0.366948629E+01     0.366756537E+01     0.362143446E+01     0.361915040E+01     0.112600353E+00     0.119659396E-01
     0.875380570E+00     0.371484525E+01     0.371308343E+01     0.366761699E+01     0.366508327E+01     0.112321227E+00     0.123762037E-01
     0.876179130E+00     0.376093832E+01     0.375934655E+01     0.371451998E+01     0.371175135E+01     0.112088120E+00     0.125714613E-01
     0.876975300E+00     0.380762348E+01     0.380621173E+01     0.376199769E+01     0.375901049E+01     0.111901818E+00     0.125498921E-01
     0.877769070E+00     0.385475163E+01     0.385352885E+01     0.380989738E+01     0.380670945E+01     0.111762793E+00     0.123109772E-01
     0.878560440E+00     0.390216971E+01     0.390114380E+01     0.385806247E+01     0.385469307E+01     0.111671187E+00     0.118555254E-01
     0.879349400E+00     0.394972048E+01     0.394889820E+01     0.390633231E+01     0.390280197E+01     0.111626813E+00     0.111856861E-01
     0.880135950E+00     0.399724461E+01     0.399663156E+01     0.395454433E+01     0.395087475E+01     0.111629144E+00     0.103049357E-01
     0.880920100E+00     0.404458166E+01     0.404418227E+01     0.400253503E+01     0.399874896E+01     0.111677318E+00     0.921805502E-02
     0.881701840E+00     0.409156931E+01     0.409138673E+01     0.405013918E+01     0.404626024E+01     0.111770137E+00     0.793115132E-02
     0.882481160E+00     0.413804549E+01     0.413808166E+01     0.409719205E+01     0.409324463E+01     0.111906071E+00     0.645161808E-02
     0.883258070E+00     0.418385069E+01     0.418410628E+01     0.414353166E+01     0.413954074E+01     0.112083261E+00     0.478805516E-02
     0.884032560E+00     0.422882657E+01     0.422930097E+01     0.418899746E+01     0.418498848E+01     0.112299530E+00     0.295030297E-02
     0.884804630E+00     0.427281878E+01     0.427351012E+01     0.423343312E+01     0.422943180E+01     0.112552387E+00     0.949334870E-03
     0.885574270E+00     0.431567687E+01     0.431658200E+01     0.427668649E+01     0.427271867E+01     0.112839042E+00    -0.120275279E-02
     0.886341500E+00     0.435725749E+01     0.435837201E+01     0.431861280E+01     0.431470429E+01     0.113156429E+00    -0.349291835E-02
     0.887106300E+00     0.439742156E+01     0.439873985E+01     0.435907180E+01     0.435524821E+01     0.113501196E+00    -0.590704495E-02
     0.887868670E+00     0.443603855E+01     0.443755378E+01     0.439793212E+01     0.439421869E+01     0.113869743E+00    -0.843018791E-02
     0.888628610E+00     0.447298633E+01     0.447469052E+01     0.443507107E+01     0.443149251E+01     0.114258240E+00    -0.110466039E-01
     0.889386120E+00     0.450815210E+01     0.451003613E+01     0.447037559E+01     0.446695590E+01     0.114662638E+00    -0.137398394E-01
     0.890141200E+00     0.454143320E+01     0.454348689E+01     0.450374305E+01     0.450050542E+01     0.115078698E+00    -0.164928248E-01
     0.890893840E+00     0.457273757E+01     0.457494972E+01     0.453508174E+01     0.453204833E+01     0.115502006E+00    -0.192879350E-01
     0.891644040E+00     0.460198540E+01     0.460434384E+01     0.456431250E+01     0.456150432E+01     0.115928009E+00    -0.221071654E-01
     0.892391800E+00     0.462910934E+01     0.463160102E+01     0.459136892E+01     0.458880570E+01     0.116352036E+00    -0.249322032E-01
     0.893137120E+00     0.465405517E+01     0.465666622E+01     0.461619801E+01     0.461389805E+01     0.116769324E+00    -0.277445355E-01
     0.893879990E+00     0.467678205E+01     0.467949786E+01     0.463876046E+01     0.463674051E+01     0.117175039E+00    -0.305255235E-01
     0.894620420E+00     0.469726395E+01     0.470006926E+01     0.465903205E+01     0.465730718E+01     0.117564325E+00    -0.332566274E-01
     0.895358400E+00     0.471548888E+01     0.471836783E+01     0.467700284E+01     0.467558634E+01     0.117932305E+00    -0.359193705E-01
     0.896093930E+00     0.473146007E+01     0.473439633E+01     0.469267838E+01     0.469158168E+01     0.118274131E+00    -0.384955658E-01
     0.896827010E+00     0.474519592E+01     0.474817277E+01     0.470607964E+01     0.470531221E+01     0.118585006E+00    -0.409673909E-01
     0.897557630E+00     0.475673002E+01     0.475973043E+01     0.471724302E+01     0.471681227E+01     0.118860211E+00    -0.433174691E-01
     0.898285790E+00     0.476611157E+01     0.476911831E+01     0.472622070E+01     0.472613195E+01     0.119095140E+00    -0.455290472E-01
     0.899011500E+00     0.477340518E+01     0.477640093E+01     0.473308050E+01     0.473333695E+01     0.119285326E+00    -0.475860953E-01
     0.899734750E+00     0.477869050E+01     0.478165790E+01     0.473790544E+01     0.473850806E+01     0.119426465E+00    -0.494733245E-01
     0.900455530E+00     0.478206223E+01     0.478498403E+01     0.474079375E+01     0.474174134E+01     0.119514447E+00    -0.511763554E-01
     0.901173850E+00     0.478362989E+01     0.478648904E+01     0.474185862E+01     0.474314773E+01     0.119545387E+00    -0.526818556E-01
     0.901889700E+00     0.478351716E+01     0.478629687E+01     0.474122749E+01     0.474285250E+01     0.119515640E+00    -0.539775368E-01
     0.902603090E+00     0.478186147E+01     0.478454537E+01     0.473904167E+01     0.474099474E+01     0.119421834E+00    -0.550523227E-01
     0.903314000E+00     0.477881346E+01     0.478138562E+01     0.473545573E+01     0.473772686E+01     0.119260891E+00    -0.558963465E-01
     0.904022450E+00     0.477453603E+01     0.477698112E+01     0.473063656E+01     0.473321365E+01     0.119030038E+00    -0.565011201E-01
     0.904728410E+00     0.476920402E+01     0.477150736E+01     0.472476299E+01     0.472763188E+01     0.118726851E+00    -0.568595011E-01
     0.905431910E+00     0.476300257E+01     0.476515022E+01     0.471802416E+01     0.472116872E+01     0.118349234E+00    -0.569658354E-01
     0.906132920E+00     0.475612711E+01     0.475810596E+01     0.471061948E+01     0.471402168E+01     0.117895484E+00    -0.568159452E-01
     0.906831450E+00     0.474878145E+01     0.475057929E+01     0.470275668E+01     0.470639669E+01     0.117364258E+00    -0.564072029E-01
     0.907527510E+00     0.474117700E+01     0.474278261E+01     0.469465100E+01     0.469850734E+01     0.116754598E+00    -0.557385337E-01
     0.908221080E+00     0.473353195E+01     0.473493513E+01     0.468652439E+01     0.469057400E+01     0.116065971E+00    -0.548104842E-01
     0.908912160E+00     0.472606945E+01     0.472726113E+01     0.467860365E+01     0.468282205E+01     0.115298238E+00    -0.536251960E-01
     0.909600760E+00     0.471901645E+01     0.471998870E+01     0.467111920E+01     0.467548062E+01     0.114451656E+00    -0.521863944E-01
     0.910286860E+00     0.471260275E+01     0.471334885E+01     0.466430417E+01     0.466878172E+01     0.113526930E+00    -0.504994695E-01
     0.910970470E+00     0.470705899E+01     0.470757348E+01     0.465839234E+01     0.466295818E+01     0.112525141E+00    -0.485713339E-01
     0.911651600E+00     0.470261560E+01     0.470289430E+01     0.465361708E+01     0.465824254E+01     0.111447772E+00    -0.464104439E-01
     0.912330220E+00     0.469950155E+01     0.469954159E+01     0.465021007E+01     0.465486590E+01     0.110296775E+00    -0.440269121E-01
     0.913006350E+00     0.469794229E+01     0.469774215E+01     0.464839928E+01     0.465305573E+01     0.109074415E+00    -0.414321674E-01
     0.913679980E+00     0.469815881E+01     0.469771831E+01     0.464840790E+01     0.465303501E+01     0.107783389E+00    -0.386391651E-01
     0.914351110E+00     0.470036591E+01     0.469968623E+01     0.465045271E+01     0.465502043E+01     0.106426750E+00    -0.356621850E-01
     0.915019740E+00     0.470477085E+01     0.470385451E+01     0.465474264E+01     0.465922104E+01     0.105007902E+00    -0.325167930E-01
     0.915685870E+00     0.471157185E+01     0.471042272E+01     0.466147731E+01     0.466583678E+01     0.103530587E+00    -0.292197600E-01
     0.916349480E+00     0.472095641E+01     0.471957970E+01     0.467084533E+01     0.467505674E+01     0.101998909E+00    -0.257890779E-01
     0.917010590E+00     0.473310071E+01     0.473150293E+01     0.468302367E+01     0.468705858E+01     0.100417176E+00    -0.222435543E-01
     0.917669190E+00     0.474816740E+01     0.474635634E+01     0.469817544E+01     0.470200630E+01     0.987900328E-01    -0.186030643E-01
     0.918325280E+00     0.476630484E+01     0.476428951E+01     0.471644920E+01     0.472004950E+01     0.971223467E-01    -0.148882355E-01
     0.918978850E+00     0.478764545E+01     0.478543607E+01     0.473797718E+01     0.474132165E+01     0.954192249E-01    -0.111204395E-01
     0.919629920E+00     0.481230589E+01     0.480991379E+01     0.476287559E+01     0.476594035E+01     0.936858824E-01    -0.732143883E-02
     0.920278460E+00     0.484038313E+01     0.483782075E+01     0.479124062E+01     0.479400337E+01     0.919278219E-01    -0.351372368E-02
     0.920924480E+00     0.487195681E+01     0.486923759E+01     0.482315081E+01     0.482559095E+01     0.901505631E-01     0.280143139E-03
     0.921567990E+00     0.490708712E+01     0.490422545E+01     0.485866494E+01     0.486076376E+01     0.883597134E-01     0.403742816E-02
     0.922208970E+00     0.494581217E+01     0.494282333E+01     0.489781943E+01     0.489956022E+01     0.865610191E-01     0.773518859E-02
     0.922847430E+00     0.498815064E+01     0.498505065E+01     0.494063097E+01     0.494199912E+01     0.847601638E-01     0.113507614E-01
     0.923483360E+00     0.503409829E+01     0.503090392E+01     0.498709305E+01     0.498807622E+01     0.829628723E-01     0.148616137E-01
     0.924116760E+00     0.508362945E+01     0.508035807E+01     0.503717747E+01     0.503776563E+01     0.811747912E-01     0.182456556E-01
     0.924747640E+00     0.513669700E+01     0.513336650E+01     0.509083434E+01     0.509101988E+01     0.794014531E-01     0.214813702E-01
     0.925375980E+00     0.519322878E+01     0.518985748E+01     0.514798846E+01     0.514776627E+01     0.776483538E-01     0.245477478E-01
     0.926001800E+00     0.525313360E+01     0.524974014E+01     0.520854545E+01     0.520791294E+01     0.759207210E-01     0.274247733E-01
     0.926625070E+00     0.531629314E+01     0.531289639E+01     0.527238349E+01     0.527134070E+01     0.742237304E-01     0.300931270E-01
     0.927245820E+00     0.538257283E+01     0.537919178E+01     0.533936445E+01     0.533791399E+01     0.725621691E-01     0.325348093E-01
     0.927864020E+00     0.545181011E+01     0.544846378E+01     0.540932196E+01     0.540746909E+01     0.709407301E-01     0.347327514E-01
     0.928479680E+00     0.552382539E+01     0.552053271E+01     0.548207254E+01     0.547982511E+01     0.693637105E-01     0.366713433E-01
     0.929092810E+00     0.559841872E+01     0.559519843E+01     0.555741223E+01     0.555478067E+01     0.678350927E-01     0.383363635E-01
     0.929703390E+00     0.567536677E+01     0.567223733E+01     0.563511356E+01     0.563211086E+01     0.663585884E-01     0.397150187E-01
     0.930311420E+00     0.575442974E+01     0.575140920E+01     0.571493255E+01     0.571157420E+01     0.649374855E-01     0.407961878E-01
     0.930916910E+00     0.583535152E+01     0.583245745E+01     0.579660889E+01     0.579291277E+01     0.635746541E-01     0.415704517E-01
     0.931519860E+00     0.591785828E+01     0.591510767E+01     0.587986451E+01     0.587585084E+01     0.622725710E-01     0.420301345E-01
     0.932120250E+00     0.600165826E+01     0.599906740E+01     0.596440340E+01     0.596009462E+01     0.610333166E-01     0.421693981E-01
     0.932718090E+00     0.608645014E+01     0.608403455E+01     0.604992005E+01     0.604534071E+01     0.598584513E-01     0.419843260E-01
     0.933313380E+00     0.617191920E+01     0.616969353E+01     0.613609560E+01     0.613127222E+01     0.587490883E-01     0.414729344E-01
     0.933906110E+00     0.625773886E+01     0.625571682E+01     0.622259941E+01     0.621756034E+01     0.577058776E-01     0.406352366E-01
     0.934496290E+00     0.634357689E+01     0.634177116E+01     0.630909530E+01     0.630387056E+01     0.567289430E-01     0.394732282E-01
     0.935083910E+00     0.642909143E+01     0.642751359E+01     0.639523760E+01     0.638985869E+01     0.558179469E-01     0.379909573E-01
     0.935668980E+00     0.651393880E+01     0.651259928E+01     0.648067896E+01     0.647517871E+01     0.549720207E-01     0.361944473E-01
     0.936251480E+00     0.659776829E+01     0.659667626E+01     0.656506516E+01     0.655947751E+01     0.541898406E-01     0.340918264E-01
     0.936831420E+00     0.668023294E+01     0.667939631E+01     0.664804596E+01     0.664240578E+01     0.534695430E-01     0.316931206E-01
     0.937408790E+00     0.676098450E+01     0.676040984E+01     0.672927003E+01     0.672361289E+01     0.528088013E-01     0.290103858E-01
     0.937983600E+00     0.683968129E+01     0.683937379E+01     0.680839284E+01     0.680275483E+01     0.522047855E-01     0.260574957E-01
     0.938555840E+00     0.691598480E+01     0.691594826E+01     0.688507330E+01     0.687949077E+01     0.516542198E-01     0.228502692E-01
     0.939125520E+00     0.698956742E+01     0.698980419E+01     0.695898147E+01     0.695349083E+01     0.511533568E-01     0.194061948E-01
     0.939692620E+00     0.706010809E+01     0.706061905E+01     0.702979424E+01     0.702443172E+01     0.506980415E-01     0.157446399E-01
     0.940257150E+00     0.712730225E+01     0.712808683E+01     0.709720533E+01     0.709200676E+01     0.502836801E-01     0.118863941E-01
     0.940819110E+00     0.719085887E+01     0.719191502E+01     0.716092226E+01     0.715592285E+01     0.499053002E-01     0.785380445E-02
     0.941378490E+00     0.725050282E+01     0.725182702E+01     0.722066879E+01     0.721590287E+01     0.495575742E-01     0.367067921E-02
     0.941935300E+00     0.730598024E+01     0.730756750E+01     0.727619024E+01     0.727169109E+01     0.492348298E-01    -0.638058465E-03
     0.942489530E+00     0.735705627E+01     0.735890017E+01     0.732725132E+01     0.732305090E+01     0.489311067E-01    -0.504620474E-02
     0.943041180E+00     0.740352023E+01     0.740561293E+01     0.737364118E+01     0.736976995E+01     0.486401727E-01    -0.952664214E-02
     0.943590250E+00     0.744518632E+01     0.744751858E+01     0.741517424E+01     0.741166093E+01     0.483555657E-01    -0.140514145E-01
     0.944136730E+00     0.748189475E+01     0.748445601E+01     0.745169126E+01     0.744856267E+01     0.480706368E-01    -0.185917989E-01
     0.944680640E+00     0.751351598E+01     0.751629438E+01     0.748306355E+01     0.748034440E+01     0.477785693E-01    -0.231187998E-01
     0.945221950E+00     0.753994730E+01     0.754292973E+01     0.750918961E+01     0.750690231E+01     0.474724618E-01    -0.276026509E-01
     0.945760680E+00     0.756111999E+01     0.756429215E+01     0.753000221E+01     0.752816675E+01     0.471453167E-01    -0.320138184E-01
     0.946296830E+00     0.757699636E+01     0.758034286E+01     0.754546554E+01     0.754409928E+01     0.467901206E-01    -0.363225901E-01
     0.946830380E+00     0.758757182E+01     0.759107623E+01     0.755557712E+01     0.755469470E+01     0.463998923E-01    -0.404992646E-01
     0.947361340E+00     0.759287692E+01     0.759652183E+01     0.756036995E+01     0.755998312E+01     0.459676934E-01    -0.445147288E-01
     0.947889710E+00     0.759297675E+01     0.759674389E+01     0.755991182E+01     0.756002938E+01     0.454866979E-01    -0.483403123E-01
     0.948415480E+00     0.758797194E+01     0.759184223E+01     0.755430635E+01     0.755493403E+01     0.449502413E-01    -0.519479797E-01
     0.948938660E+00     0.757799866E+01     0.758195236E+01     0.754369292E+01     0.754483332E+01     0.443518345E-01    -0.553107150E-01
     0.949459240E+00     0.756322912E+01     0.756724586E+01     0.752824720E+01     0.752989973E+01     0.436852478E-01    -0.584024213E-01
     0.949977220E+00     0.754387105E+01     0.754792999E+01     0.750818060E+01     0.751034145E+01     0.429445228E-01    -0.611982951E-01
     0.950492600E+00     0.752016743E+01     0.752424731E+01     0.748373995E+01     0.748640206E+01     0.421240224E-01    -0.636749197E-01
     0.951005380E+00     0.749239591E+01     0.749647520E+01     0.745520691E+01     0.745836000E+01     0.412184712E-01    -0.658104236E-01
     0.951515560E+00     0.746086801E+01     0.746492500E+01     0.742289717E+01     0.742652775E+01     0.402229928E-01    -0.675846326E-01
     0.952023130E+00     0.742592885E+01     0.742994174E+01     0.738716014E+01     0.739125155E+01     0.391331683E-01    -0.689791897E-01
     0.952528100E+00     0.738795385E+01     0.739190091E+01     0.734837564E+01     0.735290810E+01     0.379450075E-01    -0.699777775E-01
     0.953030460E+00     0.734735005E+01     0.735120968E+01     0.730695515E+01     0.731190588E+01     0.366550654E-01    -0.705661347E-01
     0.953530220E+00     0.730455145E+01     0.730830229E+01     0.726333717E+01     0.726868044E+01     0.352603772E-01    -0.707322494E-01
     0.954027360E+00     0.726002124E+01     0.726364232E+01     0.721798941E+01     0.722369671E+01     0.337586181E-01    -0.704664272E-01
     0.954521890E+00     0.721424455E+01     0.721771538E+01     0.717140154E+01     0.717744169E+01     0.321479585E-01    -0.697614027E-01
