#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.488154958E+00     0.200000506E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.763913470E+00     0.224501015E+01     0.224437726E+01     0.216937989E+01     0.216795868E+01     0.153641599E+00    -0.336252805E-01
     0.764980010E+00     0.226251660E+01     0.226253823E+01     0.218781471E+01     0.218560989E+01     0.153651095E+00    -0.336706419E-01
     0.766044440E+00     0.228014516E+01     0.228082161E+01     0.220637384E+01     0.220338414E+01     0.153656301E+00    -0.337154097E-01
     0.767106780E+00     0.229789645E+01     0.229922794E+01     0.222505779E+01     0.222128206E+01     0.153657217E+00    -0.337595772E-01
     0.768167030E+00     0.231577077E+01     0.231775740E+01     0.224386674E+01     0.223930392E+01     0.153653844E+00    -0.338031372E-01
     0.769225160E+00     0.233376791E+01     0.233640964E+01     0.226280030E+01     0.225744949E+01     0.153646183E+00    -0.338460811E-01
     0.770281200E+00     0.235188864E+01     0.235518538E+01     0.228185917E+01     0.227571954E+01     0.153634233E+00    -0.338884028E-01
     0.771335120E+00     0.237013274E+01     0.237408423E+01     0.230104294E+01     0.229411381E+01     0.153617996E+00    -0.339300939E-01
     0.772386940E+00     0.238850083E+01     0.239310672E+01     0.232035212E+01     0.231263290E+01     0.153597473E+00    -0.339711478E-01
     0.773436640E+00     0.240699280E+01     0.241225263E+01     0.233978646E+01     0.233127670E+01     0.153572665E+00    -0.340115566E-01
     0.774484220E+00     0.242560891E+01     0.243152211E+01     0.235934610E+01     0.235004544E+01     0.153543574E+00    -0.340513131E-01
     0.775529690E+00     0.244434960E+01     0.245091547E+01     0.237903132E+01     0.236893953E+01     0.153510202E+00    -0.340904105E-01
     0.776573030E+00     0.246321473E+01     0.247043248E+01     0.239884185E+01     0.238795883E+01     0.153472551E+00    -0.341288408E-01
     0.777614250E+00     0.248220473E+01     0.249007345E+01     0.241877800E+01     0.240710374E+01     0.153430623E+00    -0.341665974E-01
     0.778653330E+00     0.250131945E+01     0.250983811E+01     0.243883946E+01     0.242637408E+01     0.153384421E+00    -0.342036723E-01
     0.779690290E+00     0.252055947E+01     0.252972694E+01     0.245902670E+01     0.244577044E+01     0.153333947E+00    -0.342400594E-01
     0.780725110E+00     0.253992464E+01     0.254973966E+01     0.247933941E+01     0.246529263E+01     0.153279205E+00    -0.342757507E-01
     0.781757800E+00     0.255941535E+01     0.256987657E+01     0.249977786E+01     0.248494101E+01     0.153220198E+00    -0.343107398E-01
     0.782788350E+00     0.257903160E+01     0.259013754E+01     0.252034191E+01     0.250471559E+01     0.153156929E+00    -0.343450192E-01
     0.783816750E+00     0.259877339E+01     0.261052245E+01     0.254103141E+01     0.252461632E+01     0.153089403E+00    -0.343785817E-01
     0.784843010E+00     0.261864109E+01     0.263103158E+01     0.256184661E+01     0.254464357E+01     0.153017623E+00    -0.344114208E-01
     0.785867120E+00     0.263863468E+01     0.265166479E+01     0.258278734E+01     0.256479730E+01     0.152941593E+00    -0.344435293E-01
     0.786889080E+00     0.265875432E+01     0.267242212E+01     0.260385363E+01     0.258507763E+01     0.152861318E+00    -0.344749003E-01
     0.787908890E+00     0.267900017E+01     0.269330363E+01     0.262504551E+01     0.260548473E+01     0.152776802E+00    -0.345055271E-01
     0.788926540E+00     0.269937219E+01     0.271430914E+01     0.264636278E+01     0.262601851E+01     0.152688050E+00    -0.345354027E-01
     0.789942030E+00     0.271987050E+01     0.273543869E+01     0.266780545E+01     0.264667909E+01     0.152595069E+00    -0.345645203E-01
     0.790955360E+00     0.274049524E+01     0.275669231E+01     0.268937351E+01     0.266746658E+01     0.152497862E+00    -0.345928733E-01
     0.791966530E+00     0.276124654E+01     0.277806999E+01     0.271106696E+01     0.268838110E+01     0.152396435E+00    -0.346204551E-01
     0.792975530E+00     0.278212431E+01     0.279957155E+01     0.273288557E+01     0.270942253E+01     0.152290795E+00    -0.346472588E-01
     0.793982350E+00     0.280312845E+01     0.282119676E+01     0.275482908E+01     0.273059076E+01     0.152180948E+00    -0.346732777E-01
     0.794987010E+00     0.282425948E+01     0.284294604E+01     0.277689791E+01     0.275188627E+01     0.152066899E+00    -0.346985057E-01
     0.795989480E+00     0.284551685E+01     0.286481873E+01     0.279909135E+01     0.277330851E+01     0.151948657E+00    -0.347229358E-01
     0.796989780E+00     0.286690107E+01     0.288681524E+01     0.282140980E+01     0.279485797E+01     0.151826225E+00    -0.347465620E-01
     0.797987900E+00     0.288841202E+01     0.290893531E+01     0.284385296E+01     0.281653448E+01     0.151699613E+00    -0.347693777E-01
     0.798983840E+00     0.291004974E+01     0.293117891E+01     0.286642079E+01     0.283833811E+01     0.151568827E+00    -0.347913767E-01
     0.799977590E+00     0.293181409E+01     0.295354575E+01     0.288911298E+01     0.286026866E+01     0.151433875E+00    -0.348125525E-01
     0.800969150E+00     0.295370512E+01     0.297603579E+01     0.291192944E+01     0.288232617E+01     0.151294764E+00    -0.348328989E-01
     0.801958510E+00     0.297572264E+01     0.299864873E+01     0.293486985E+01     0.290451043E+01     0.151151505E+00    -0.348524097E-01
     0.802945680E+00     0.299786691E+01     0.302138471E+01     0.295793434E+01     0.292682168E+01     0.151004102E+00    -0.348710789E-01
     0.803930660E+00     0.302013795E+01     0.304424366E+01     0.298112281E+01     0.294925993E+01     0.150852564E+00    -0.348889005E-01
     0.804913430E+00     0.304253533E+01     0.306722503E+01     0.300443468E+01     0.297182472E+01     0.150696902E+00    -0.349058681E-01
     0.805894000E+00     0.306505929E+01     0.309032895E+01     0.302787004E+01     0.299451625E+01     0.150537123E+00    -0.349219762E-01
     0.806872370E+00     0.308770981E+01     0.311355530E+01     0.305142877E+01     0.301733452E+01     0.150373236E+00    -0.349372187E-01
     0.807848530E+00     0.311048666E+01     0.313690374E+01     0.307511050E+01     0.304027926E+01     0.150205251E+00    -0.349515899E-01
     0.808822470E+00     0.313338959E+01     0.316037391E+01     0.309891481E+01     0.306335019E+01     0.150033179E+00    -0.349650837E-01
     0.809794200E+00     0.315641880E+01     0.318396590E+01     0.312284181E+01     0.308654750E+01     0.149857027E+00    -0.349776947E-01
     0.810763720E+00     0.317957425E+01     0.320767958E+01     0.314689133E+01     0.310987114E+01     0.149676806E+00    -0.349894173E-01
     0.811731020E+00     0.320285567E+01     0.323151455E+01     0.317106293E+01     0.313332080E+01     0.149492526E+00    -0.350002458E-01
     0.812696090E+00     0.322626275E+01     0.325547042E+01     0.319535620E+01     0.315689616E+01     0.149304199E+00    -0.350101746E-01
     0.813658940E+00     0.324979567E+01     0.327954725E+01     0.321977118E+01     0.318059737E+01     0.149111834E+00    -0.350191985E-01
     0.814619570E+00     0.327345436E+01     0.330374488E+01     0.324430768E+01     0.320442436E+01     0.148915440E+00    -0.350273119E-01
     0.815577960E+00     0.329723824E+01     0.332806261E+01     0.326896498E+01     0.322837652E+01     0.148715034E+00    -0.350345097E-01
     0.816534130E+00     0.332114773E+01     0.335250077E+01     0.329374337E+01     0.325245424E+01     0.148510620E+00    -0.350407865E-01
     0.817488050E+00     0.334518196E+01     0.337705838E+01     0.331864185E+01     0.327665664E+01     0.148302217E+00    -0.350461372E-01
     0.818439750E+00     0.336934159E+01     0.340173600E+01     0.334366097E+01     0.330098436E+01     0.148089829E+00    -0.350505568E-01
     0.819389200E+00     0.339362574E+01     0.342653265E+01     0.336879970E+01     0.332543650E+01     0.147873474E+00    -0.350540401E-01
     0.820336410E+00     0.341803453E+01     0.345144834E+01     0.339405804E+01     0.335001315E+01     0.147653162E+00    -0.350565822E-01
     0.821281370E+00     0.344256756E+01     0.347648260E+01     0.341943548E+01     0.337471391E+01     0.147428906E+00    -0.350581784E-01
     0.822224080E+00     0.346722470E+01     0.350163516E+01     0.344493173E+01     0.339953861E+01     0.147200719E+00    -0.350588237E-01
     0.823164550E+00     0.349200604E+01     0.352690604E+01     0.347054680E+01     0.342448733E+01     0.146968611E+00    -0.350585135E-01
     0.824102760E+00     0.351691089E+01     0.355229444E+01     0.349627985E+01     0.344955937E+01     0.146732599E+00    -0.350572432E-01
     0.825038720E+00     0.354193935E+01     0.357780037E+01     0.352213086E+01     0.347475479E+01     0.146492693E+00    -0.350550080E-01
     0.825972420E+00     0.356709096E+01     0.360342327E+01     0.354809925E+01     0.350007312E+01     0.146248908E+00    -0.350518037E-01
     0.826903860E+00     0.359236554E+01     0.362916286E+01     0.357418471E+01     0.352551416E+01     0.146001257E+00    -0.350476257E-01
     0.827833030E+00     0.361776259E+01     0.365501855E+01     0.360038662E+01     0.355107740E+01     0.145749757E+00    -0.350424698E-01
     0.828759940E+00     0.364328219E+01     0.368099032E+01     0.362670496E+01     0.357676288E+01     0.145494418E+00    -0.350363317E-01
     0.829684580E+00     0.366892384E+01     0.370707758E+01     0.365313908E+01     0.360257010E+01     0.145235256E+00    -0.350292071E-01
     0.830606950E+00     0.369468730E+01     0.373328000E+01     0.367968865E+01     0.362849879E+01     0.144972286E+00    -0.350210922E-01
     0.831527050E+00     0.372057234E+01     0.375959726E+01     0.370635330E+01     0.365454871E+01     0.144705522E+00    -0.350119828E-01
     0.832444870E+00     0.374657842E+01     0.378602872E+01     0.373313239E+01     0.368071929E+01     0.144434980E+00    -0.350018750E-01
     0.833360420E+00     0.377270556E+01     0.381257432E+01     0.376002582E+01     0.370701055E+01     0.144160672E+00    -0.349907649E-01
     0.834273680E+00     0.379895293E+01     0.383923313E+01     0.378703263E+01     0.373342162E+01     0.143882618E+00    -0.349786491E-01
     0.835184660E+00     0.382532054E+01     0.386600506E+01     0.381415273E+01     0.375995249E+01     0.143600831E+00    -0.349655236E-01
     0.836093350E+00     0.385180779E+01     0.389288945E+01     0.384138540E+01     0.378660256E+01     0.143315329E+00    -0.349513850E-01
     0.836999760E+00     0.387841469E+01     0.391988622E+01     0.386873055E+01     0.381337181E+01     0.143026124E+00    -0.349362296E-01
     0.837903870E+00     0.390514035E+01     0.394699435E+01     0.389618715E+01     0.384025932E+01     0.142733237E+00    -0.349200543E-01
     0.838805700E+00     0.393198502E+01     0.397421407E+01     0.392375538E+01     0.386726536E+01     0.142436678E+00    -0.349028555E-01
     0.839705220E+00     0.395894750E+01     0.400154404E+01     0.395143389E+01     0.389438866E+01     0.142136472E+00    -0.348846304E-01
     0.840602450E+00     0.398602803E+01     0.402898446E+01     0.397922284E+01     0.392162949E+01     0.141832629E+00    -0.348653755E-01
     0.841497380E+00     0.401322598E+01     0.405653459E+01     0.400712149E+01     0.394898718E+01     0.141525168E+00    -0.348450878E-01
     0.842390000E+00     0.404054069E+01     0.408419368E+01     0.403512904E+01     0.397646104E+01     0.141214109E+00    -0.348237647E-01
     0.843280320E+00     0.406797208E+01     0.411196160E+01     0.406324535E+01     0.400405099E+01     0.140899465E+00    -0.348014029E-01
     0.844168330E+00     0.409551948E+01     0.413983758E+01     0.409146961E+01     0.403175633E+01     0.140581257E+00    -0.347780000E-01
     0.845054030E+00     0.412318249E+01     0.416782114E+01     0.411980134E+01     0.405957666E+01     0.140259502E+00    -0.347535531E-01
     0.845937420E+00     0.415096072E+01     0.419591183E+01     0.414824005E+01     0.408751156E+01     0.139934216E+00    -0.347280597E-01
     0.846818490E+00     0.417885346E+01     0.422410884E+01     0.417678490E+01     0.411556030E+01     0.139605421E+00    -0.347015176E-01
     0.847697240E+00     0.420686028E+01     0.425241167E+01     0.420543538E+01     0.414372243E+01     0.139273133E+00    -0.346739242E-01
     0.848573680E+00     0.423498107E+01     0.428082015E+01     0.423419128E+01     0.417199784E+01     0.138937368E+00    -0.346452769E-01
     0.849447790E+00     0.426321476E+01     0.430933312E+01     0.426305143E+01     0.420038544E+01     0.138598150E+00    -0.346155741E-01
     0.850319580E+00     0.429156123E+01     0.433795038E+01     0.429201561E+01     0.422888507E+01     0.138255494E+00    -0.345848133E-01
     0.851189040E+00     0.432001969E+01     0.436667110E+01     0.432108294E+01     0.425749595E+01     0.137909422E+00    -0.345529927E-01
     0.852056170E+00     0.434858968E+01     0.439549472E+01     0.435025286E+01     0.428621758E+01     0.137559953E+00    -0.345201105E-01
     0.852920970E+00     0.437727072E+01     0.442442070E+01     0.437952480E+01     0.431504949E+01     0.137207104E+00    -0.344861647E-01
     0.853783430E+00     0.440606199E+01     0.445344816E+01     0.440889785E+01     0.434399083E+01     0.136850899E+00    -0.344511540E-01
     0.854643560E+00     0.443496334E+01     0.448257687E+01     0.443837177E+01     0.437304143E+01     0.136491352E+00    -0.344150763E-01
     0.855501350E+00     0.446397393E+01     0.451180592E+01     0.446794561E+01     0.440220043E+01     0.136128487E+00    -0.343779304E-01
     0.856356800E+00     0.449309323E+01     0.454113473E+01     0.449761878E+01     0.443146730E+01     0.135762324E+00    -0.343397147E-01
     0.857209900E+00     0.452232039E+01     0.457056237E+01     0.452739032E+01     0.446084116E+01     0.135392885E+00    -0.343004285E-01
     0.858060660E+00     0.455165520E+01     0.460008858E+01     0.455725996E+01     0.449032179E+01     0.135020187E+00    -0.342600699E-01
     0.858909070E+00     0.458109679E+01     0.462971242E+01     0.458722672E+01     0.451990831E+01     0.134644253E+00    -0.342186382E-01
     0.859755130E+00     0.461064459E+01     0.465943327E+01     0.461728996E+01     0.454960013E+01     0.134265103E+00    -0.341761324E-01
     0.860598830E+00     0.464029770E+01     0.468925016E+01     0.464744868E+01     0.457939633E+01     0.133882762E+00    -0.341325520E-01
     0.861440180E+00     0.467005589E+01     0.471916279E+01     0.467770259E+01     0.460929666E+01     0.133497247E+00    -0.340878955E-01
     0.862279170E+00     0.469991822E+01     0.474917019E+01     0.470805066E+01     0.463930019E+01     0.133108581E+00    -0.340421628E-01
     0.863115810E+00     0.472988445E+01     0.477927206E+01     0.473849259E+01     0.466940665E+01     0.132716781E+00    -0.339953525E-01
     0.863950080E+00     0.475995328E+01     0.480946702E+01     0.476902697E+01     0.469961471E+01     0.132321877E+00    -0.339474653E-01
     0.864781980E+00     0.479012407E+01     0.483975440E+01     0.479965311E+01     0.472992374E+01     0.131923890E+00    -0.338985006E-01
     0.865611520E+00     0.482039657E+01     0.487013389E+01     0.483037068E+01     0.476033347E+01     0.131522836E+00    -0.338484576E-01
     0.866438690E+00     0.485076979E+01     0.490060444E+01     0.486117861E+01     0.479084288E+01     0.131118742E+00    -0.337973365E-01
     0.867263490E+00     0.488124308E+01     0.493116536E+01     0.489207619E+01     0.482145133E+01     0.130711629E+00    -0.337451372E-01
     0.868085920E+00     0.491181579E+01     0.496181596E+01     0.492306269E+01     0.485215814E+01     0.130301519E+00    -0.336918596E-01
     0.868905970E+00     0.494248689E+01     0.499255515E+01     0.495413702E+01     0.488296227E+01     0.129888438E+00    -0.336375045E-01
     0.869723640E+00     0.497325570E+01     0.502338220E+01     0.498529842E+01     0.491386303E+01     0.129472408E+00    -0.335820719E-01
     0.870538930E+00     0.500412154E+01     0.505429640E+01     0.501654617E+01     0.494485972E+01     0.129053452E+00    -0.335255621E-01
     0.871351840E+00     0.503508373E+01     0.508529700E+01     0.504787949E+01     0.497595165E+01     0.128631591E+00    -0.334679755E-01
     0.872162360E+00     0.506614117E+01     0.511638289E+01     0.507929724E+01     0.500713772E+01     0.128206853E+00    -0.334093133E-01
     0.872970500E+00     0.509729354E+01     0.514755369E+01     0.511079904E+01     0.503841758E+01     0.127779256E+00    -0.333495753E-01
     0.873776250E+00     0.512853974E+01     0.517880827E+01     0.514238373E+01     0.506979012E+01     0.127348828E+00    -0.332887630E-01
     0.874579600E+00     0.515987865E+01     0.521014546E+01     0.517405011E+01     0.510125421E+01     0.126915596E+00    -0.332268778E-01
     0.875380570E+00     0.519131030E+01     0.524156527E+01     0.520579819E+01     0.513280989E+01     0.126479572E+00    -0.331639192E-01
     0.876179130E+00     0.522283278E+01     0.527306573E+01     0.523762597E+01     0.516445520E+01     0.126040797E+00    -0.330998904E-01
     0.876975300E+00     0.525444612E+01     0.530464684E+01     0.526953343E+01     0.519619017E+01     0.125599283E+00    -0.330347911E-01
     0.877769070E+00     0.528614914E+01     0.533630741E+01     0.530151937E+01     0.522801362E+01     0.125155059E+00    -0.329686232E-01
     0.878560440E+00     0.531794108E+01     0.536804663E+01     0.533358294E+01     0.525992478E+01     0.124708147E+00    -0.329013880E-01
     0.879349400E+00     0.534982074E+01     0.539986327E+01     0.536572292E+01     0.529192242E+01     0.124258578E+00    -0.328330879E-01
     0.880135950E+00     0.538178733E+01     0.543175652E+01     0.539793844E+01     0.532400576E+01     0.123806375E+00    -0.327637243E-01
     0.880920100E+00     0.541384044E+01     0.546372593E+01     0.543022909E+01     0.535617437E+01     0.123351557E+00    -0.326932981E-01
     0.881701840E+00     0.544597887E+01     0.549577027E+01     0.546259357E+01     0.538842703E+01     0.122894153E+00    -0.326218119E-01
     0.882481160E+00     0.547820136E+01     0.552788827E+01     0.549503062E+01     0.542076248E+01     0.122434194E+00    -0.325492684E-01
     0.883258070E+00     0.551050750E+01     0.556007950E+01     0.552753978E+01     0.545318031E+01     0.121971697E+00    -0.324756687E-01
     0.884032560E+00     0.554289604E+01     0.559234266E+01     0.556011974E+01     0.548567923E+01     0.121506695E+00    -0.324010158E-01
     0.884804630E+00     0.557536611E+01     0.562467688E+01     0.559276961E+01     0.551825840E+01     0.121039210E+00    -0.323253119E-01
     0.885574270E+00     0.560791643E+01     0.565708087E+01     0.562548807E+01     0.555091650E+01     0.120569275E+00    -0.322485604E-01
     0.886341500E+00     0.564054699E+01     0.568955457E+01     0.565827506E+01     0.558365352E+01     0.120096901E+00    -0.321707615E-01
     0.887106300E+00     0.567325605E+01     0.572209625E+01     0.569112883E+01     0.561646771E+01     0.119622126E+00    -0.320919199E-01
     0.887868670E+00     0.570604273E+01     0.575470500E+01     0.572404845E+01     0.564935818E+01     0.119144975E+00    -0.320120381E-01
     0.888628610E+00     0.573890611E+01     0.578737990E+01     0.575703299E+01     0.568232401E+01     0.118665474E+00    -0.319311190E-01
     0.889386120E+00     0.577184531E+01     0.582012005E+01     0.579008151E+01     0.571536430E+01     0.118183648E+00    -0.318491652E-01
     0.890141200E+00     0.580485940E+01     0.585292450E+01     0.582319308E+01     0.574847812E+01     0.117699522E+00    -0.317661798E-01
     0.890893840E+00     0.583794703E+01     0.588579189E+01     0.585636630E+01     0.578166410E+01     0.117213129E+00    -0.316821669E-01
     0.891644040E+00     0.587110725E+01     0.591872128E+01     0.588960022E+01     0.581492130E+01     0.116724493E+00    -0.315971297E-01
     0.892391800E+00     0.590433913E+01     0.595171172E+01     0.592289387E+01     0.584824876E+01     0.116233642E+00    -0.315110714E-01
     0.893137120E+00     0.593764172E+01     0.598476225E+01     0.595624629E+01     0.588164554E+01     0.115740602E+00    -0.314239955E-01
     0.893879990E+00     0.597101360E+01     0.601787145E+01     0.598965604E+01     0.591511021E+01     0.115245404E+00    -0.313359066E-01
     0.894620420E+00     0.600445426E+01     0.605103881E+01     0.602312258E+01     0.594864225E+01     0.114748068E+00    -0.312468070E-01
     0.895358400E+00     0.603796227E+01     0.608426290E+01     0.605664448E+01     0.598224022E+01     0.114248628E+00    -0.311567018E-01
     0.896093930E+00     0.607153664E+01     0.611754273E+01     0.609022073E+01     0.601590314E+01     0.113747110E+00    -0.310655947E-01
     0.896827010E+00     0.610517639E+01     0.615087731E+01     0.612385033E+01     0.604963000E+01     0.113243540E+00    -0.309734895E-01
     0.897557630E+00     0.613888004E+01     0.618426518E+01     0.615753180E+01     0.608341933E+01     0.112737952E+00    -0.308803917E-01
     0.898285790E+00     0.617264659E+01     0.621770533E+01     0.619126412E+01     0.611727012E+01     0.112230373E+00    -0.307863053E-01
     0.899011500E+00     0.620647548E+01     0.625119721E+01     0.622504673E+01     0.615118179E+01     0.111720823E+00    -0.306912334E-01
     0.899734750E+00     0.624036521E+01     0.628473933E+01     0.625887812E+01     0.618515286E+01     0.111209336E+00    -0.305951814E-01
     0.900455530E+00     0.627431429E+01     0.631833020E+01     0.629275680E+01     0.621918182E+01     0.110695945E+00    -0.304981553E-01
     0.901173850E+00     0.630832213E+01     0.635196925E+01     0.632668217E+01     0.625326807E+01     0.110180671E+00    -0.304001582E-01
     0.901889700E+00     0.634238721E+01     0.638565497E+01     0.636065271E+01     0.628741010E+01     0.109663549E+00    -0.303011962E-01
     0.902603090E+00     0.637650894E+01     0.641938678E+01     0.639466785E+01     0.632160731E+01     0.109144598E+00    -0.302012727E-01
     0.903314000E+00     0.641068531E+01     0.645316268E+01     0.642872554E+01     0.635585767E+01     0.108623861E+00    -0.301003953E-01
     0.904022450E+00     0.644491619E+01     0.648698255E+01     0.646282569E+01     0.639016107E+01     0.108101350E+00    -0.299985662E-01
     0.904728410E+00     0.647919905E+01     0.652084390E+01     0.649696577E+01     0.642451495E+01     0.107577115E+00    -0.298957947E-01
     0.905431910E+00     0.651353425E+01     0.655474709E+01     0.653114613E+01     0.645891970E+01     0.107051162E+00    -0.297920818E-01
     0.906132920E+00     0.654791922E+01     0.658868958E+01     0.656536423E+01     0.649337272E+01     0.106523541E+00    -0.296874370E-01
     0.906831450E+00     0.658235336E+01     0.662267078E+01     0.659961946E+01     0.652787341E+01     0.105994272E+00    -0.295818645E-01
     0.907527510E+00     0.661683603E+01     0.665669008E+01     0.663391121E+01     0.656242113E+01     0.105463376E+00    -0.294753680E-01
     0.908221080E+00     0.665136512E+01     0.669074539E+01     0.666823737E+01     0.659701378E+01     0.104930896E+00    -0.293679563E-01
     0.908912160E+00     0.668593950E+01     0.672483561E+01     0.670259684E+01     0.663165020E+01     0.104396861E+00    -0.292596351E-01
     0.909600760E+00     0.672055853E+01     0.675896012E+01     0.673698897E+01     0.666632977E+01     0.103861290E+00    -0.291504087E-01
     0.910286860E+00     0.675522006E+01     0.679311680E+01     0.677141166E+01     0.670105033E+01     0.103324228E+00    -0.290402861E-01
     0.910970470E+00     0.678992342E+01     0.682730504E+01     0.680586425E+01     0.673581121E+01     0.102785695E+00    -0.289292718E-01
     0.911651600E+00     0.682466799E+01     0.686152418E+01     0.684034612E+01     0.677061178E+01     0.102245712E+00    -0.288173702E-01
     0.912330220E+00     0.685945104E+01     0.689577160E+01     0.687485461E+01     0.680544933E+01     0.101704332E+00    -0.287045926E-01
     0.913006350E+00     0.689427244E+01     0.693004716E+01     0.690938956E+01     0.684032370E+01     0.101161566E+00    -0.285909418E-01
     0.913679980E+00     0.692913048E+01     0.696434920E+01     0.694394933E+01     0.687523320E+01     0.100617452E+00    -0.284764261E-01
     0.914351110E+00     0.696402398E+01     0.699867655E+01     0.697853274E+01     0.691017663E+01     0.100072019E+00    -0.283610518E-01
     0.915019740E+00     0.699895173E+01     0.703302808E+01     0.701313863E+01     0.694515280E+01     0.995252946E-01    -0.282448258E-01
     0.915685870E+00     0.703391253E+01     0.706740260E+01     0.704776582E+01     0.698016050E+01     0.989773086E-01    -0.281277545E-01
     0.916349480E+00     0.706890413E+01     0.710179792E+01     0.708241210E+01     0.701519748E+01     0.984281063E-01    -0.280098484E-01
     0.917010590E+00     0.710392635E+01     0.713621389E+01     0.711707732E+01     0.705026356E+01     0.978777002E-01    -0.278911109E-01
     0.917669190E+00     0.713897744E+01     0.717064880E+01     0.715175977E+01     0.708535700E+01     0.973261276E-01    -0.277715508E-01
     0.918325280E+00     0.717405617E+01     0.720510148E+01     0.718645825E+01     0.712047655E+01     0.967734178E-01    -0.276511752E-01
     0.918978850E+00     0.720916077E+01     0.723957019E+01     0.722117104E+01     0.715562046E+01     0.962196083E-01    -0.275299930E-01
     0.919629920E+00     0.724429107E+01     0.727405481E+01     0.725589800E+01     0.719078854E+01     0.956647116E-01    -0.274080080E-01
     0.920278460E+00     0.727944420E+01     0.730855253E+01     0.729063632E+01     0.722597794E+01     0.951087825E-01    -0.272852330E-01
     0.920924480E+00     0.731461944E+01     0.734306267E+01     0.732538531E+01     0.726118794E+01     0.945518419E-01    -0.271616738E-01
     0.921567990E+00     0.734981607E+01     0.737758457E+01     0.736014430E+01     0.729641781E+01     0.939939105E-01    -0.270373360E-01
     0.922208970E+00     0.738503174E+01     0.741211592E+01     0.739491098E+01     0.733166521E+01     0.934350353E-01    -0.269122310E-01
     0.922847430E+00     0.742026570E+01     0.744665605E+01     0.742968467E+01     0.736692940E+01     0.928752370E-01    -0.267863649E-01
     0.923483360E+00     0.745551614E+01     0.748120317E+01     0.746446358E+01     0.740220854E+01     0.923145540E-01    -0.266597473E-01
     0.924116760E+00     0.749078175E+01     0.751575606E+01     0.749924649E+01     0.743750137E+01     0.917530160E-01    -0.265323862E-01
     0.924747640E+00     0.752606181E+01     0.755031403E+01     0.753403270E+01     0.747280713E+01     0.911906437E-01    -0.264042877E-01
     0.925375980E+00     0.756135389E+01     0.758487474E+01     0.756881985E+01     0.750812342E+01     0.906274848E-01    -0.262754640E-01
     0.926001800E+00     0.759665781E+01     0.761943805E+01     0.760360782E+01     0.754345005E+01     0.900635511E-01    -0.261459191E-01
     0.926625070E+00     0.763197058E+01     0.765400103E+01     0.763839368E+01     0.757878403E+01     0.894988993E-01    -0.260156676E-01
     0.927245820E+00     0.766729257E+01     0.768856412E+01     0.767317783E+01     0.761412575E+01     0.889335322E-01    -0.258847116E-01
     0.927864020E+00     0.770262075E+01     0.772312436E+01     0.770795735E+01     0.764947217E+01     0.883675069E-01    -0.257530660E-01
     0.928479680E+00     0.773795437E+01     0.775768107E+01     0.774273152E+01     0.768482255E+01     0.878008444E-01    -0.256207371E-01
     0.929092810E+00     0.777329266E+01     0.779223352E+01     0.777749965E+01     0.772017613E+01     0.872335651E-01    -0.254877315E-01
     0.929703390E+00     0.780863315E+01     0.782677934E+01     0.781225932E+01     0.775553042E+01     0.866657177E-01    -0.253540623E-01
     0.930311420E+00     0.784397448E+01     0.786131723E+01     0.784700925E+01     0.779088409E+01     0.860973322E-01    -0.252197383E-01
     0.930916910E+00     0.787931589E+01     0.789584648E+01     0.788174874E+01     0.782623637E+01     0.855284293E-01    -0.250847661E-01
     0.931519860E+00     0.791465602E+01     0.793036583E+01     0.791647650E+01     0.786158592E+01     0.849590390E-01    -0.249491548E-01
     0.932120250E+00     0.794999235E+01     0.796487282E+01     0.795119010E+01     0.789693021E+01     0.843892102E-01    -0.248129180E-01
     0.932718090E+00     0.798532411E+01     0.799936676E+01     0.798588881E+01     0.793226847E+01     0.838189636E-01    -0.246760625E-01
     0.933313380E+00     0.802064991E+01     0.803384633E+01     0.802057135E+01     0.796759934E+01     0.832483294E-01    -0.245385975E-01
     0.933906110E+00     0.805596780E+01     0.806830968E+01     0.805523584E+01     0.800292086E+01     0.826773472E-01    -0.244005347E-01
     0.934496290E+00     0.809127700E+01     0.810275607E+01     0.808988155E+01     0.803823225E+01     0.821060377E-01    -0.242618812E-01
     0.935083910E+00     0.812657552E+01     0.813718362E+01     0.812450660E+01     0.807353155E+01     0.815344406E-01    -0.241226488E-01
     0.935668980E+00     0.816186259E+01     0.817159161E+01     0.815911027E+01     0.810881798E+01     0.809625764E-01    -0.239828446E-01
     0.936251480E+00     0.819713562E+01     0.820597756E+01     0.819369008E+01     0.814408894E+01     0.803904949E-01    -0.238424829E-01
     0.936831420E+00     0.823239380E+01     0.824034074E+01     0.822824529E+01     0.817934366E+01     0.798182164E-01    -0.237015712E-01
     0.937408790E+00     0.826763514E+01     0.827467924E+01     0.826277400E+01     0.821458013E+01     0.792457811E-01    -0.235601217E-01
     0.937983600E+00     0.830285884E+01     0.830899234E+01     0.829727549E+01     0.824979758E+01     0.786732094E-01    -0.234181416E-01
     0.938555840E+00     0.833806288E+01     0.834327811E+01     0.833174784E+01     0.828499398E+01     0.781005414E-01    -0.232756435E-01
