#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.915482375E-01     0.200008610E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.945221950E+00     0.349540183E+00     0.357338981E+00     0.123980511E+00     0.118085698E+00    -0.615369528E-01    -0.130859825E+00
    -0.944680640E+00     0.349331879E+00     0.354881861E+00     0.121610901E+00     0.118046690E+00    -0.626774097E-01    -0.130872133E+00
    -0.944136730E+00     0.349060671E+00     0.352361136E+00     0.119188710E+00     0.117942969E+00    -0.638169185E-01    -0.130820371E+00
    -0.943590250E+00     0.348725285E+00     0.349788994E+00     0.116722656E+00     0.117769413E+00    -0.649555897E-01    -0.130704314E+00
    -0.943041180E+00     0.348324942E+00     0.347177656E+00     0.114221436E+00     0.117521430E+00    -0.660936463E-01    -0.130524180E+00
    -0.942489530E+00     0.347859400E+00     0.344539673E+00     0.111694026E+00     0.117195000E+00    -0.672312548E-01    -0.130280639E+00
    -0.941935300E+00     0.347328933E+00     0.341887675E+00     0.109149462E+00     0.116786684E+00    -0.683686077E-01    -0.129974802E+00
    -0.941378490E+00     0.346734332E+00     0.339234342E+00     0.106596828E+00     0.116293646E+00    -0.695059006E-01    -0.129608216E+00
    -0.940819110E+00     0.346076907E+00     0.336592382E+00     0.104045261E+00     0.115713676E+00    -0.706433112E-01    -0.129182863E+00
    -0.940257150E+00     0.345358443E+00     0.333974320E+00     0.101503757E+00     0.115045175E+00    -0.717810582E-01    -0.128701127E+00
    -0.939692620E+00     0.344581233E+00     0.331392614E+00     0.989813095E-01     0.114287192E+00    -0.729193196E-01    -0.128165806E+00
    -0.939125520E+00     0.343748024E+00     0.328859452E+00     0.964867252E-01     0.113439405E+00    -0.740582914E-01    -0.127580077E+00
    -0.938555840E+00     0.342861996E+00     0.326386683E+00     0.940285791E-01     0.112502102E+00    -0.751981865E-01    -0.126947467E+00
    -0.937983600E+00     0.341926795E+00     0.323985934E+00     0.916153425E-01     0.111476246E+00    -0.763391535E-01    -0.126271882E+00
    -0.937408790E+00     0.340946423E+00     0.321668280E+00     0.892550793E-01     0.110363364E+00    -0.774813955E-01    -0.125557513E+00
    -0.936831420E+00     0.339925283E+00     0.319444402E+00     0.869556176E-01     0.109165618E+00    -0.786250691E-01    -0.124808870E+00
    -0.936251480E+00     0.338868085E+00     0.317324372E+00     0.847243450E-01     0.107885712E+00    -0.797703631E-01    -0.124030703E+00
    -0.935668980E+00     0.337779882E+00     0.315317748E+00     0.825683304E-01     0.106526951E+00    -0.809174181E-01    -0.123228028E+00
    -0.935083910E+00     0.336665964E+00     0.313433385E+00     0.804941342E-01     0.105093124E+00    -0.820664048E-01    -0.122406043E+00
    -0.934496290E+00     0.335531918E+00     0.311679556E+00     0.785079561E-01     0.103588602E+00    -0.832174246E-01    -0.121570163E+00
    -0.933906110E+00     0.334383476E+00     0.310063711E+00     0.766153919E-01     0.102018154E+00    -0.843706271E-01    -0.120725906E+00
    -0.933313380E+00     0.333226570E+00     0.308592602E+00     0.748215784E-01     0.100387039E+00    -0.855261110E-01    -0.119878932E+00
    -0.932718090E+00     0.332067219E+00     0.307272138E+00     0.731310412E-01     0.987008623E-01    -0.866840020E-01    -0.119034946E+00
    -0.932120250E+00     0.330911565E+00     0.306107456E+00     0.715477931E-01     0.969656454E-01    -0.878443740E-01    -0.118199730E+00
    -0.931519860E+00     0.329765777E+00     0.305102826E+00     0.700752268E-01     0.951877027E-01    -0.890073074E-01    -0.117379057E+00
    -0.930916910E+00     0.328636006E+00     0.304261645E+00     0.687161085E-01     0.933735943E-01    -0.901728884E-01    -0.116578664E+00
    -0.930311420E+00     0.327528427E+00     0.303586477E+00     0.674726548E-01     0.915302019E-01    -0.913411314E-01    -0.115804267E+00
    -0.929703390E+00     0.326449101E+00     0.303078967E+00     0.663464065E-01     0.896645332E-01    -0.925120757E-01    -0.115061463E+00
    -0.929092810E+00     0.325403954E+00     0.302739870E+00     0.653382591E-01     0.877837026E-01    -0.936857653E-01    -0.114355713E+00
    -0.928479680E+00     0.324398781E+00     0.302569070E+00     0.644484982E-01     0.858949458E-01    -0.948622110E-01    -0.113692330E+00
    -0.927864020E+00     0.323439217E+00     0.302565569E+00     0.636768033E-01     0.840056031E-01    -0.960413706E-01    -0.113076462E+00
    -0.927245820E+00     0.322530622E+00     0.302727492E+00     0.630221853E-01     0.821229167E-01    -0.972232454E-01    -0.112513002E+00
    -0.926625070E+00     0.321678099E+00     0.303052123E+00     0.624830479E-01     0.802540776E-01    -0.984078221E-01    -0.112006604E+00
    -0.926001800E+00     0.320886513E+00     0.303535889E+00     0.620572223E-01     0.784062969E-01    -0.995949966E-01    -0.111561674E+00
    -0.925375980E+00     0.320160324E+00     0.304174452E+00     0.617419057E-01     0.765864613E-01    -0.100784765E+00    -0.111182277E+00
    -0.924747640E+00     0.319503716E+00     0.304962640E+00     0.615337616E-01     0.748014435E-01    -0.101976996E+00    -0.110872195E+00
    -0.924116760E+00     0.318920437E+00     0.305894591E+00     0.614288814E-01     0.730577382E-01    -0.103171639E+00    -0.110634835E+00
    -0.923483360E+00     0.318413871E+00     0.306963686E+00     0.614228435E-01     0.713616775E-01    -0.104368552E+00    -0.110473261E+00
    -0.922847430E+00     0.317986954E+00     0.308162679E+00     0.615107246E-01     0.697191960E-01    -0.105567638E+00    -0.110390147E+00
    -0.922208970E+00     0.317642191E+00     0.309483696E+00     0.616871376E-01     0.681359055E-01    -0.106768767E+00    -0.110387774E+00
    -0.921567990E+00     0.317381633E+00     0.310918262E+00     0.619462568E-01     0.666170557E-01    -0.107971778E+00    -0.110468019E+00
    -0.920924480E+00     0.317206852E+00     0.312457428E+00     0.622818642E-01     0.651674300E-01    -0.109176532E+00    -0.110632343E+00
    -0.920278460E+00     0.317118951E+00     0.314091701E+00     0.626873628E-01     0.637914323E-01    -0.110382822E+00    -0.110881777E+00
    -0.919629920E+00     0.317118538E+00     0.315811249E+00     0.631558470E-01     0.624929257E-01    -0.111590484E+00    -0.111216934E+00
    -0.918978860E+00     0.317205735E+00     0.317605859E+00     0.636801224E-01     0.612753011E-01    -0.112799322E+00    -0.111637994E+00
    -0.918325280E+00     0.317380176E+00     0.319465025E+00     0.642527522E-01     0.601414346E-01    -0.114009127E+00    -0.112144711E+00
    -0.917669190E+00     0.317641004E+00     0.321377974E+00     0.648660895E-01     0.590936871E-01    -0.115219658E+00    -0.112736404E+00
    -0.917010590E+00     0.317986881E+00     0.323333785E+00     0.655123395E-01     0.581338567E-01    -0.116430679E+00    -0.113411979E+00
    -0.916349480E+00     0.318415996E+00     0.325321428E+00     0.661835956E-01     0.572631893E-01    -0.117641942E+00    -0.114169934E+00
    -0.915685870E+00     0.318926070E+00     0.327329791E+00     0.668718735E-01     0.564823848E-01    -0.118853167E+00    -0.115008353E+00
    -0.915019740E+00     0.319514400E+00     0.329347864E+00     0.675691979E-01     0.557915489E-01    -0.120064114E+00    -0.115924971E+00
    -0.914351110E+00     0.320177821E+00     0.331364592E+00     0.682675744E-01     0.551902748E-01    -0.121274456E+00    -0.116917103E+00
    -0.913679980E+00     0.320912771E+00     0.333369112E+00     0.689590963E-01     0.546775793E-01    -0.122483889E+00    -0.117981732E+00
    -0.913006350E+00     0.321715301E+00     0.335350757E+00     0.696359684E-01     0.542519366E-01    -0.123692093E+00    -0.119115511E+00
    -0.912330220E+00     0.322581099E+00     0.337299112E+00     0.702905497E-01     0.539112910E-01    -0.124898734E+00    -0.120314778E+00
    -0.911651600E+00     0.323505499E+00     0.339204040E+00     0.709153863E-01     0.536530760E-01    -0.126103445E+00    -0.121575567E+00
    -0.910970470E+00     0.324483570E+00     0.341055851E+00     0.715032889E-01     0.534742192E-01    -0.127305892E+00    -0.122893703E+00
    -0.910286860E+00     0.325510030E+00     0.342845133E+00     0.720473009E-01     0.533711891E-01    -0.128505640E+00    -0.124264680E+00
    -0.909600760E+00     0.326579406E+00     0.344563044E+00     0.725408156E-01     0.533399941E-01    -0.129702305E+00    -0.125683857E+00
    -0.908912160E+00     0.327686013E+00     0.346201248E+00     0.729775728E-01     0.533762268E-01    -0.130895484E+00    -0.127146417E+00
    -0.908221080E+00     0.328823939E+00     0.347751887E+00     0.733516768E-01     0.534750885E-01    -0.132084702E+00    -0.128647329E+00
    -0.907527510E+00     0.329987175E+00     0.349207765E+00     0.736576654E-01     0.536314248E-01    -0.133269519E+00    -0.130181507E+00
    -0.906831450E+00     0.331169589E+00     0.350562285E+00     0.738905126E-01     0.538397595E-01    -0.134449453E+00    -0.131743754E+00
    -0.906132920E+00     0.332364940E+00     0.351809474E+00     0.740456578E-01     0.540943231E-01    -0.135623969E+00    -0.133328771E+00
    -0.905431910E+00     0.333567003E+00     0.352944097E+00     0.741190434E-01     0.543891086E-01    -0.136792559E+00    -0.134931303E+00
    -0.904728420E+00     0.334769537E+00     0.353961610E+00     0.741071208E-01     0.547178994E-01    -0.137954676E+00    -0.136546076E+00
    -0.904022450E+00     0.335966338E+00     0.354858191E+00     0.740068715E-01     0.550743132E-01    -0.139109746E+00    -0.138167857E+00
    -0.903314000E+00     0.337151276E+00     0.355630760E+00     0.738158214E-01     0.554518433E-01    -0.140257172E+00    -0.139791481E+00
    -0.902603090E+00     0.338318292E+00     0.356276969E+00     0.735320614E-01     0.558438897E-01    -0.141396298E+00    -0.141411835E+00
    -0.901889700E+00     0.339461541E+00     0.356795265E+00     0.731542326E-01     0.562438354E-01    -0.142526506E+00    -0.143024029E+00
    -0.901173850E+00     0.340575283E+00     0.357184818E+00     0.726815632E-01     0.566450447E-01    -0.143647083E+00    -0.144623236E+00
    -0.900455530E+00     0.341654035E+00     0.357445575E+00     0.721138356E-01     0.570409445E-01    -0.144757340E+00    -0.146204883E+00
    -0.899734750E+00     0.342692521E+00     0.357578219E+00     0.714514150E-01     0.574250392E-01    -0.145856525E+00    -0.147764564E+00
    -0.899011500E+00     0.343685757E+00     0.357584168E+00     0.706952120E-01     0.577909724E-01    -0.146943885E+00    -0.149298149E+00
    -0.898285790E+00     0.344629024E+00     0.357465556E+00     0.698467117E-01     0.581325467E-01    -0.148018609E+00    -0.150801724E+00
    -0.897557630E+00     0.345517921E+00     0.357225219E+00     0.689079472E-01     0.584437741E-01    -0.149079854E+00    -0.152271654E+00
    -0.896827010E+00     0.346348409E+00     0.356866655E+00     0.678814555E-01     0.587189207E-01    -0.150126776E+00    -0.153704644E+00
    -0.896093930E+00     0.347116793E+00     0.356394007E+00     0.667702960E-01     0.589525279E-01    -0.151158483E+00    -0.155097689E+00
    -0.895358400E+00     0.347819745E+00     0.355812034E+00     0.655780356E-01     0.591394491E-01    -0.152174039E+00    -0.156448098E+00
    -0.894620420E+00     0.348454337E+00     0.355126065E+00     0.643086956E-01     0.592748870E-01    -0.153172487E+00    -0.157753540E+00
    -0.893879990E+00     0.349018041E+00     0.354341960E+00     0.629667388E-01     0.593544183E-01    -0.154152843E+00    -0.159012034E+00
    -0.893137120E+00     0.349508737E+00     0.353466084E+00     0.615570617E-01     0.593740207E-01    -0.155114075E+00    -0.160221946E+00
    -0.892391800E+00     0.349924733E+00     0.352505226E+00     0.600849065E-01     0.593300970E-01    -0.156055145E+00    -0.161382036E+00
    -0.891644040E+00     0.350264748E+00     0.351466598E+00     0.585559054E-01     0.592194956E-01    -0.156974963E+00    -0.162491403E+00
    -0.890893840E+00     0.350527929E+00     0.350357749E+00     0.569759879E-01     0.590395278E-01    -0.157872417E+00    -0.163549531E+00
    -0.890141200E+00     0.350713843E+00     0.349186526E+00     0.553513639E-01     0.587879828E-01    -0.158746369E+00    -0.164556267E+00
    -0.889386120E+00     0.350822473E+00     0.347961020E+00     0.536884859E-01     0.584631382E-01    -0.159595652E+00    -0.165511825E+00
    -0.888628610E+00     0.350854210E+00     0.346689530E+00     0.519940327E-01     0.580637748E-01    -0.160419060E+00    -0.166416759E+00
    -0.887868670E+00     0.350809844E+00     0.345380473E+00     0.502748256E-01     0.575891731E-01    -0.161215375E+00    -0.167271983E+00
    -0.887106300E+00     0.350690554E+00     0.344042345E+00     0.485378084E-01     0.570391176E-01    -0.161983354E+00    -0.168078748E+00
    -0.886341500E+00     0.350497887E+00     0.342683665E+00     0.467900071E-01     0.564138956E-01    -0.162721732E+00    -0.168838624E+00
    -0.885574280E+00     0.350233746E+00     0.341312934E+00     0.450385104E-01     0.557143022E-01    -0.163429215E+00    -0.169553477E+00
    -0.884804630E+00     0.349900363E+00     0.339938530E+00     0.432903600E-01     0.549416054E-01    -0.164104510E+00    -0.170225482E+00
    -0.884032560E+00     0.349500287E+00     0.338568723E+00     0.415526001E-01     0.540975718E-01    -0.164746290E+00    -0.170857060E+00
    -0.883258070E+00     0.349036353E+00     0.337211565E+00     0.398321676E-01     0.531844247E-01    -0.165353224E+00    -0.171450892E+00
    -0.882481160E+00     0.348511657E+00     0.335874859E+00     0.381358752E-01     0.522048358E-01    -0.165923971E+00    -0.172009879E+00
    -0.881701840E+00     0.347929536E+00     0.334566121E+00     0.364703922E-01     0.511619192E-01    -0.166457177E+00    -0.172537115E+00
    -0.880920100E+00     0.347293521E+00     0.333292485E+00     0.348421423E-01     0.500591697E-01    -0.166951496E+00    -0.173035883E+00
    -0.880135950E+00     0.346607334E+00     0.332060721E+00     0.332573516E-01     0.489004907E-01    -0.167405569E+00    -0.173509594E+00
    -0.879349400E+00     0.345874843E+00     0.330877155E+00     0.317219682E-01     0.476901426E-01    -0.167818041E+00    -0.173961783E+00
    -0.878560440E+00     0.345100012E+00     0.329747602E+00     0.302415909E-01     0.464326805E-01    -0.168187575E+00    -0.174396082E+00
    -0.877769070E+00     0.344286895E+00     0.328677372E+00     0.288214984E-01     0.451329674E-01    -0.168512835E+00    -0.174816179E+00
    -0.876975300E+00     0.343439605E+00     0.327671232E+00     0.274666146E-01     0.437961442E-01    -0.168792497E+00    -0.175225785E+00
    -0.876179130E+00     0.342562262E+00     0.326733352E+00     0.261814462E-01     0.424275619E-01    -0.169025261E+00    -0.175628617E+00
    -0.875380570E+00     0.341658980E+00     0.325867296E+00     0.249700906E-01     0.410327791E-01    -0.169209843E+00    -0.176028358E+00
    -0.874579600E+00     0.340733787E+00     0.325075960E+00     0.238361544E-01     0.396174551E-01    -0.169344994E+00    -0.176428644E+00
    -0.873776250E+00     0.339790691E+00     0.324361632E+00     0.227828495E-01     0.381874532E-01    -0.169429485E+00    -0.176832997E+00
    -0.872970500E+00     0.338833527E+00     0.323725881E+00     0.218128350E-01     0.367486252E-01    -0.169462131E+00    -0.177244847E+00
    -0.872162360E+00     0.337866023E+00     0.323169617E+00     0.209283128E-01     0.353069154E-01    -0.169441779E+00    -0.177667462E+00
    -0.871351840E+00     0.336891737E+00     0.322693055E+00     0.201309730E-01     0.338682680E-01    -0.169367325E+00    -0.178103934E+00
    -0.870538930E+00     0.335914000E+00     0.322295704E+00     0.194219690E-01     0.324385534E-01    -0.169237709E+00    -0.178557168E+00
    -0.869723640E+00     0.334935944E+00     0.321976391E+00     0.188019518E-01     0.310236012E-01    -0.169051925E+00    -0.179029832E+00
    -0.868905970E+00     0.333960437E+00     0.321733247E+00     0.182710399E-01     0.296291095E-01    -0.168809026E+00    -0.179524352E+00
    -0.868085920E+00     0.332990077E+00     0.321563728E+00     0.178288305E-01     0.282606267E-01    -0.168508121E+00    -0.180042884E+00
    -0.867263490E+00     0.332027165E+00     0.321464625E+00     0.174744040E-01     0.269235164E-01    -0.168148386E+00    -0.180587295E+00
    -0.866438690E+00     0.331073703E+00     0.321432086E+00     0.172063341E-01     0.256229389E-01    -0.167729071E+00    -0.181159135E+00
    -0.865611520E+00     0.330131353E+00     0.321461630E+00     0.170226901E-01     0.243637869E-01    -0.167249496E+00    -0.181759639E+00
    -0.864781980E+00     0.329201435E+00     0.321548180E+00     0.169210557E-01     0.231506714E-01    -0.166709058E+00    -0.182389703E+00
    -0.863950080E+00     0.328284928E+00     0.321686091E+00     0.168985454E-01     0.219879076E-01    -0.166107241E+00    -0.183049865E+00
