#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
    91
#  lambda         nteta          Cext               SSA                g 
 5.0000000e-01     2.6280001e-01  0.0  0.0  0.0 
 5.1503807e-01     2.6480001e-01  0.0  0.0  0.0 
 5.2991926e-01     2.6830000e-01  0.0  0.0  0.0 
 5.4463904e-01     2.7419999e-01  0.0  0.0  0.0 
 5.5919290e-01     2.8349999e-01  0.0  0.0  0.0 
 5.7357644e-01     2.9750001e-01  0.0  0.0  0.0 
 5.8778525e-01     3.1709999e-01  0.0  0.0  0.0 
 6.0181502e-01     3.4040001e-01  0.0  0.0  0.0 
 6.1566148e-01     3.6579999e-01  0.0  0.0  0.0 
 6.2932039e-01     3.9910001e-01  0.0  0.0  0.0 
 6.4278761e-01     4.4670001e-01  0.0  0.0  0.0 
 6.5605903e-01     5.0150001e-01  0.0  0.0  0.0 
 6.6913061e-01     5.5460000e-01  0.0  0.0  0.0 
 6.8199836e-01     6.2470001e-01  0.0  0.0  0.0 
 6.9465837e-01     7.2950000e-01  0.0  0.0  0.0 
 7.0710678e-01     8.0440003e-01  0.0  0.0  0.0 
 7.1933980e-01     7.5880003e-01  0.0  0.0  0.0 
 7.3135370e-01     6.1710000e-01  0.0  0.0  0.0 
 7.4314483e-01     4.6280000e-01  0.0  0.0  0.0 
 7.5470958e-01     3.7590000e-01  0.0  0.0  0.0 
 7.6604444e-01     3.7259999e-01  0.0  0.0  0.0 
 7.7714596e-01     4.1330001e-01  0.0  0.0  0.0 
 7.8801075e-01     4.5100001e-01  0.0  0.0  0.0 
 7.9863551e-01     4.9239999e-01  0.0  0.0  0.0 
 8.0901699e-01     5.5710000e-01  0.0  0.0  0.0 
 8.1915204e-01     6.4389998e-01  0.0  0.0  0.0 
 8.2903757e-01     7.4129999e-01  0.0  0.0  0.0 
 8.3867057e-01     8.5130000e-01  0.0  0.0  0.0 
 8.4804810e-01     9.7810000e-01  0.0  0.0  0.0 
 8.5716730e-01     1.1380000e+00  0.0  0.0  0.0 
 8.6602540e-01     1.3470000e+00  0.0  0.0  0.0 
 8.7461971e-01     1.6160001e+00  0.0  0.0  0.0 
 8.8294759e-01     1.9500000e+00  0.0  0.0  0.0 
 8.9100652e-01     2.3910000e+00  0.0  0.0  0.0 
 8.9879405e-01     2.9990001e+00  0.0  0.0  0.0 
 9.0630779e-01     3.6830001e+00  0.0  0.0  0.0 
 9.1354546e-01     4.3350000e+00  0.0  0.0  0.0 
 9.2050485e-01     5.3629999e+00  0.0  0.0  0.0 
 9.2718385e-01     6.6680002e+00  0.0  0.0  0.0 
 9.3358043e-01     4.7719998e+00  0.0  0.0  0.0 
 9.3969262e-01     1.7170000e+00  0.0  0.0  0.0 
 9.4551858e-01     9.6660000e-01  0.0  0.0  0.0 
 9.5105652e-01     9.9769998e-01  0.0  0.0  0.0 
 9.5630476e-01     1.0210000e+00  0.0  0.0  0.0 
 9.6126170e-01     8.3569998e-01  0.0  0.0  0.0 
 9.6592583e-01     7.9000002e-01  0.0  0.0  0.0 
 9.6814764e-01     8.3010000e-01  0.0  0.0  0.0 
 9.7029573e-01     8.9249998e-01  0.0  0.0  0.0 
 9.7236992e-01     9.6730000e-01  0.0  0.0  0.0 
 9.7437006e-01     1.1050000e+00  0.0  0.0  0.0 
 9.7629601e-01     1.3270000e+00  0.0  0.0  0.0 
 9.7814760e-01     1.6610000e+00  0.0  0.0  0.0 
 9.7992470e-01     1.9590000e+00  0.0  0.0  0.0 
 9.8162718e-01     1.9030000e+00  0.0  0.0  0.0 
 9.8325491e-01     1.6400000e+00  0.0  0.0  0.0 
 9.8480775e-01     1.5850000e+00  0.0  0.0  0.0 
 9.8510933e-01     1.5900000e+00  0.0  0.0  0.0 
 9.8540790e-01     1.5880001e+00  0.0  0.0  0.0 
 9.8570347e-01     1.5860000e+00  0.0  0.0  0.0 
 9.8599604e-01     1.6050000e+00  0.0  0.0  0.0 
 9.8628560e-01     1.6230000e+00  0.0  0.0  0.0 
 9.8657216e-01     1.6580000e+00  0.0  0.0  0.0 
 9.8685572e-01     1.7020000e+00  0.0  0.0  0.0 
 9.8713627e-01     1.7490000e+00  0.0  0.0  0.0 
 9.8741381e-01     1.7890000e+00  0.0  0.0  0.0 
 9.8768834e-01     1.8140000e+00  0.0  0.0  0.0 
 9.8795987e-01     1.8279999e+00  0.0  0.0  0.0 
 9.8822838e-01     1.8430001e+00  0.0  0.0  0.0 
 9.8849389e-01     1.8770000e+00  0.0  0.0  0.0 
 9.8875638e-01     1.9020000e+00  0.0  0.0  0.0 
 9.8901586e-01     1.9100000e+00  0.0  0.0  0.0 
 9.8927233e-01     1.9140000e+00  0.0  0.0  0.0 
 9.8952579e-01     1.9270000e+00  0.0  0.0  0.0 
 9.8977623e-01     1.9360000e+00  0.0  0.0  0.0 
 9.9002366e-01     1.9430000e+00  0.0  0.0  0.0 
 9.9026807e-01     1.9760000e+00  0.0  0.0  0.0 
 9.9050946e-01     2.0290000e+00  0.0  0.0  0.0 
 9.9074784e-01     2.1070001e+00  0.0  0.0  0.0 
 9.9098320e-01     2.1910000e+00  0.0  0.0  0.0 
 9.9121554e-01     2.2349999e+00  0.0  0.0  0.0 
 9.9144486e-01     2.2720001e+00  0.0  0.0  0.0 
 9.9167116e-01     2.3340001e+00  0.0  0.0  0.0 
 9.9189444e-01     2.3729999e+00  0.0  0.0  0.0 
 9.9211470e-01     2.4310000e+00  0.0  0.0  0.0 
 9.9233194e-01     2.5079999e+00  0.0  0.0  0.0 
 9.9254615e-01     2.5560000e+00  0.0  0.0  0.0 
 9.9275734e-01     2.5950000e+00  0.0  0.0  0.0 
 9.9296551e-01     2.6520000e+00  0.0  0.0  0.0 
 9.9317065e-01     2.6440001e+00  0.0  0.0  0.0 
 9.9337277e-01     2.6350000e+00  0.0  0.0  0.0 
 9.9357186e-01     2.6450000e+00  0.0  0.0  0.0 
 9.9376792e-01     2.7670000e+00  0.0  0.0  0.0 
 9.9396096e-01     2.9890001e+00  0.0  0.0  0.0 
 9.9415096e-01     3.2119999e+00  0.0  0.0  0.0 
 9.9433794e-01     3.4430001e+00  0.0  0.0  0.0 
 9.9452190e-01     3.6559999e+00  0.0  0.0  0.0 
 9.9470282e-01     3.9020000e+00  0.0  0.0  0.0 
 9.9488071e-01     4.1570001e+00  0.0  0.0  0.0 
 9.9505557e-01     4.3690000e+00  0.0  0.0  0.0 
 9.9522740e-01     4.5630002e+00  0.0  0.0  0.0 
 9.9539620e-01     4.7270002e+00  0.0  0.0  0.0 
 9.9556196e-01     4.8670001e+00  0.0  0.0  0.0 
 9.9572470e-01     5.0530000e+00  0.0  0.0  0.0 
 9.9588440e-01     5.1739998e+00  0.0  0.0  0.0 
 9.9604107e-01     5.2480001e+00  0.0  0.0  0.0 
 9.9619470e-01     5.4650002e+00  0.0  0.0  0.0 
 9.9627038e-01     5.6079998e+00  0.0  0.0  0.0 
 9.9634530e-01     5.7329998e+00  0.0  0.0  0.0 
 9.9641946e-01     5.8720002e+00  0.0  0.0  0.0 
 9.9649286e-01     6.0500002e+00  0.0  0.0  0.0 
 9.9656550e-01     6.2040000e+00  0.0  0.0  0.0 
 9.9663739e-01     6.3130002e+00  0.0  0.0  0.0 
 9.9670851e-01     6.4439998e+00  0.0  0.0  0.0 
 9.9677888e-01     6.6279998e+00  0.0  0.0  0.0 
 9.9684849e-01     6.8429999e+00  0.0  0.0  0.0 
 9.9691733e-01     7.0419998e+00  0.0  0.0  0.0 
 9.9698542e-01     7.2150002e+00  0.0  0.0  0.0 
 9.9705275e-01     7.4530001e+00  0.0  0.0  0.0 
 9.9711932e-01     7.7989998e+00  0.0  0.0  0.0 
 9.9718513e-01     8.1840000e+00  0.0  0.0  0.0 
 9.9725019e-01     8.5799999e+00  0.0  0.0  0.0 
 9.9731448e-01     8.9899998e+00  0.0  0.0  0.0 
 9.9737801e-01     9.3690004e+00  0.0  0.0  0.0 
 9.9744078e-01     9.7469997e+00  0.0  0.0  0.0 
 9.9750280e-01     1.0180000e+01  0.0  0.0  0.0 
 9.9756405e-01     1.0660000e+01  0.0  0.0  0.0 
 9.9762454e-01     1.1120000e+01  0.0  0.0  0.0 
 9.9768428e-01     1.1520000e+01  0.0  0.0  0.0 
 9.9774325e-01     1.1900000e+01  0.0  0.0  0.0 
 9.9780147e-01     1.2260000e+01  0.0  0.0  0.0 
 9.9785892e-01     1.2660000e+01  0.0  0.0  0.0 
 9.9791562e-01     1.3100000e+01  0.0  0.0  0.0 
 9.9797155e-01     1.3490000e+01  0.0  0.0  0.0 
 9.9802673e-01     1.3870000e+01  0.0  0.0  0.0 
 9.9808114e-01     1.4230000e+01  0.0  0.0  0.0 
 9.9813480e-01     1.4510000e+01  0.0  0.0  0.0 
 9.9818769e-01     1.4790000e+01  0.0  0.0  0.0 
 9.9823983e-01     1.5120000e+01  0.0  0.0  0.0 
 9.9829120e-01     1.5430000e+01  0.0  0.0  0.0 
 9.9834182e-01     1.5800000e+01  0.0  0.0  0.0 
 9.9839167e-01     1.6389999e+01  0.0  0.0  0.0 
 9.9844076e-01     1.7440001e+01  0.0  0.0  0.0 
 9.9848910e-01     1.8889999e+01  0.0  0.0  0.0 
 9.9853667e-01     2.0450001e+01  0.0  0.0  0.0 
 9.9858348e-01     2.2030001e+01  0.0  0.0  0.0 
 9.9862953e-01     2.3629999e+01  0.0  0.0  0.0 
 9.9867483e-01     2.5280001e+01  0.0  0.0  0.0 
 9.9871936e-01     2.7030001e+01  0.0  0.0  0.0 
 9.9876313e-01     2.8830000e+01  0.0  0.0  0.0 
 9.9880614e-01     3.0530001e+01  0.0  0.0  0.0 
 9.9884839e-01     3.1830000e+01  0.0  0.0  0.0 
 9.9888987e-01     3.2980000e+01  0.0  0.0  0.0 
 9.9893060e-01     3.4470001e+01  0.0  0.0  0.0 
 9.9897057e-01     3.6279999e+01  0.0  0.0  0.0 
 9.9900978e-01     3.8380001e+01  0.0  0.0  0.0 
 9.9904822e-01     4.1090000e+01  0.0  0.0  0.0 
 9.9908591e-01     4.4020000e+01  0.0  0.0  0.0 
 9.9912283e-01     4.6910000e+01  0.0  0.0  0.0 
 9.9915899e-01     4.9820000e+01  0.0  0.0  0.0 
 9.9919440e-01     5.2619999e+01  0.0  0.0  0.0 
 9.9922904e-01     5.5410000e+01  0.0  0.0  0.0 
 9.9926292e-01     5.8080002e+01  0.0  0.0  0.0 
 9.9929604e-01     6.1029999e+01  0.0  0.0  0.0 
 9.9932839e-01     6.4529999e+01  0.0  0.0  0.0 
 9.9935999e-01     6.8500000e+01  0.0  0.0  0.0 
 9.9939083e-01     7.3029999e+01  0.0  0.0  0.0 
 9.9939690e-01     7.3989998e+01  0.0  0.0  0.0 
 9.9940295e-01     7.4940002e+01  0.0  0.0  0.0 
 9.9940896e-01     7.5900002e+01  0.0  0.0  0.0 
 9.9941495e-01     7.6849998e+01  0.0  0.0  0.0 
 9.9942090e-01     7.7800003e+01  0.0  0.0  0.0 
 9.9942683e-01     7.8739998e+01  0.0  0.0  0.0 
 9.9943272e-01     7.9699997e+01  0.0  0.0  0.0 
 9.9943858e-01     8.0660004e+01  0.0  0.0  0.0 
 9.9944441e-01     8.1669998e+01  0.0  0.0  0.0 
 9.9945022e-01     8.2720001e+01  0.0  0.0  0.0 
 9.9945599e-01     8.3839996e+01  0.0  0.0  0.0 
 9.9946173e-01     8.5050003e+01  0.0  0.0  0.0 
 9.9946744e-01     8.6349998e+01  0.0  0.0  0.0 
 9.9947312e-01     8.7760002e+01  0.0  0.0  0.0 
 9.9947877e-01     8.9269997e+01  0.0  0.0  0.0 
 9.9948439e-01     9.0900002e+01  0.0  0.0  0.0 
 9.9948998e-01     9.2620003e+01  0.0  0.0  0.0 
 9.9949554e-01     9.4430000e+01  0.0  0.0  0.0 
 9.9950106e-01     9.6320000e+01  0.0  0.0  0.0 
 9.9950656e-01     9.8269997e+01  0.0  0.0  0.0 
 9.9951203e-01     1.0030000e+02  0.0  0.0  0.0 
 9.9951746e-01     1.0230000e+02  0.0  0.0  0.0 
 9.9952287e-01     1.0440000e+02  0.0  0.0  0.0 
 9.9952825e-01     1.0650000e+02  0.0  0.0  0.0 
 9.9953359e-01     1.0860000e+02  0.0  0.0  0.0 
 9.9953891e-01     1.1080000e+02  0.0  0.0  0.0 
 9.9954419e-01     1.1290000e+02  0.0  0.0  0.0 
 9.9954944e-01     1.1510000e+02  0.0  0.0  0.0 
 9.9955467e-01     1.1720000e+02  0.0  0.0  0.0 
 9.9955986e-01     1.1930000e+02  0.0  0.0  0.0 
 9.9956502e-01     1.2140000e+02  0.0  0.0  0.0 
 9.9957015e-01     1.2340000e+02  0.0  0.0  0.0 
 9.9957526e-01     1.2550000e+02  0.0  0.0  0.0 
 9.9958033e-01     1.2760000e+02  0.0  0.0  0.0 
 9.9958537e-01     1.2970000e+02  0.0  0.0  0.0 
 9.9959038e-01     1.3189999e+02  0.0  0.0  0.0 
 9.9959536e-01     1.3430000e+02  0.0  0.0  0.0 
 9.9960031e-01     1.3689999e+02  0.0  0.0  0.0 
 9.9960523e-01     1.3970000e+02  0.0  0.0  0.0 
 9.9961012e-01     1.4280000e+02  0.0  0.0  0.0 
 9.9961497e-01     1.4610001e+02  0.0  0.0  0.0 
 9.9961980e-01     1.4970000e+02  0.0  0.0  0.0 
 9.9962460e-01     1.5339999e+02  0.0  0.0  0.0 
 9.9962936e-01     1.5730000e+02  0.0  0.0  0.0 
 9.9963410e-01     1.6130000e+02  0.0  0.0  0.0 
 9.9963881e-01     1.6539999e+02  0.0  0.0  0.0 
 9.9964348e-01     1.6960001e+02  0.0  0.0  0.0 
 9.9964813e-01     1.7380000e+02  0.0  0.0  0.0 
 9.9965274e-01     1.7800000e+02  0.0  0.0  0.0 
 9.9965732e-01     1.8220000e+02  0.0  0.0  0.0 
 9.9966188e-01     1.8639999e+02  0.0  0.0  0.0 
 9.9966640e-01     1.9070000e+02  0.0  0.0  0.0 
 9.9967089e-01     1.9489999e+02  0.0  0.0  0.0 
 9.9967536e-01     1.9910001e+02  0.0  0.0  0.0 
 9.9967979e-01     2.0339999e+02  0.0  0.0  0.0 
 9.9968419e-01     2.0770000e+02  0.0  0.0  0.0 
 9.9968856e-01     2.1210001e+02  0.0  0.0  0.0 
 9.9969290e-01     2.1660001e+02  0.0  0.0  0.0 
 9.9969721e-01     2.2139999e+02  0.0  0.0  0.0 
 9.9970149e-01     2.2639999e+02  0.0  0.0  0.0 
 9.9970574e-01     2.3180000e+02  0.0  0.0  0.0 
 9.9970996e-01     2.3750000e+02  0.0  0.0  0.0 
 9.9971415e-01     2.4350000e+02  0.0  0.0  0.0 
 9.9971830e-01     2.4989999e+02  0.0  0.0  0.0 
 9.9972243e-01     2.5660001e+02  0.0  0.0  0.0 
 9.9972653e-01     2.6360001e+02  0.0  0.0  0.0 
 9.9973059e-01     2.7079999e+02  0.0  0.0  0.0 
 9.9973463e-01     2.7810001e+02  0.0  0.0  0.0 
 9.9973863e-01     2.8560001e+02  0.0  0.0  0.0 
 9.9974261e-01     2.9329999e+02  0.0  0.0  0.0 
 9.9974655e-01     3.0110001e+02  0.0  0.0  0.0 
 9.9975047e-01     3.0900000e+02  0.0  0.0  0.0 
 9.9975435e-01     3.1710001e+02  0.0  0.0  0.0 
 9.9975820e-01     3.2529999e+02  0.0  0.0  0.0 
 9.9976203e-01     3.3379999e+02  0.0  0.0  0.0 
 9.9976582e-01     3.4250000e+02  0.0  0.0  0.0 
 9.9976958e-01     3.5150000e+02  0.0  0.0  0.0 
 9.9977331e-01     3.6079999e+02  0.0  0.0  0.0 
 9.9977701e-01     3.7039999e+02  0.0  0.0  0.0 
 9.9978068e-01     3.8029999e+02  0.0  0.0  0.0 
 9.9978432e-01     3.9060001e+02  0.0  0.0  0.0 
 9.9978793e-01     4.0120001e+02  0.0  0.0  0.0 
 9.9979151e-01     4.1200000e+02  0.0  0.0  0.0 
 9.9979506e-01     4.2320001e+02  0.0  0.0  0.0 
 9.9979858e-01     4.3470001e+02  0.0  0.0  0.0 
 9.9980207e-01     4.4650000e+02  0.0  0.0  0.0 
 9.9980552e-01     4.5870001e+02  0.0  0.0  0.0 
 9.9980895e-01     4.7129999e+02  0.0  0.0  0.0 
 9.9981235e-01     4.8429999e+02  0.0  0.0  0.0 
 9.9981571e-01     4.9779999e+02  0.0  0.0  0.0 
 9.9981905e-01     5.1189999e+02  0.0  0.0  0.0 
 9.9982235e-01     5.2650000e+02  0.0  0.0  0.0 
 9.9982563e-01     5.4170001e+02  0.0  0.0  0.0 
 9.9982887e-01     5.5750000e+02  0.0  0.0  0.0 
 9.9983208e-01     5.7370001e+02  0.0  0.0  0.0 
 9.9983527e-01     5.9040002e+02  0.0  0.0  0.0 
 9.9983842e-01     6.0750000e+02  0.0  0.0  0.0 
 9.9984154e-01     6.2500000e+02  0.0  0.0  0.0 
 9.9984463e-01     6.4279999e+02  0.0  0.0  0.0 
 9.9984770e-01     6.6100000e+02  0.0  0.0  0.0 
 9.9985073e-01     6.7970001e+02  0.0  0.0  0.0 
 9.9985373e-01     6.9900000e+02  0.0  0.0  0.0 
 9.9985670e-01     7.1879999e+02  0.0  0.0  0.0 
 9.9985964e-01     7.3950000e+02  0.0  0.0  0.0 
 9.9986254e-01     7.6120001e+02  0.0  0.0  0.0 
 9.9986542e-01     7.8379999e+02  0.0  0.0  0.0 
 9.9986827e-01     8.0759998e+02  0.0  0.0  0.0 
 9.9987109e-01     8.3259998e+02  0.0  0.0  0.0 
 9.9987388e-01     8.5870001e+02  0.0  0.0  0.0 
 9.9987663e-01     8.8579999e+02  0.0  0.0  0.0 
 9.9987936e-01     9.1400000e+02  0.0  0.0  0.0 
 9.9988205e-01     9.4309998e+02  0.0  0.0  0.0 
 9.9988472e-01     9.7309998e+02  0.0  0.0  0.0 
 9.9988735e-01     1.0040000e+03  0.0  0.0  0.0 
 9.9988996e-01     1.0360000e+03  0.0  0.0  0.0 
 9.9989253e-01     1.0700000e+03  0.0  0.0  0.0 
 9.9989508e-01     1.1050000e+03  0.0  0.0  0.0 
 9.9989759e-01     1.1420000e+03  0.0  0.0  0.0 
 9.9990007e-01     1.1810000e+03  0.0  0.0  0.0 
 9.9990252e-01     1.2230000e+03  0.0  0.0  0.0 
 9.9990495e-01     1.2670000e+03  0.0  0.0  0.0 
 9.9990734e-01     1.3140000e+03  0.0  0.0  0.0 
 9.9990970e-01     1.3630000e+03  0.0  0.0  0.0 
 9.9991203e-01     1.4150000e+03  0.0  0.0  0.0 
 9.9991433e-01     1.4700000e+03  0.0  0.0  0.0 
 9.9991660e-01     1.5270000e+03  0.0  0.0  0.0 
 9.9991884e-01     1.5870000e+03  0.0  0.0  0.0 
 9.9992104e-01     1.6510000e+03  0.0  0.0  0.0 
 9.9992322e-01     1.7190000e+03  0.0  0.0  0.0 
 9.9992537e-01     1.7910000e+03  0.0  0.0  0.0 
 9.9992749e-01     1.8680000e+03  0.0  0.0  0.0 
 9.9992957e-01     1.9510000e+03  0.0  0.0  0.0 
 9.9993163e-01     2.0400000e+03  0.0  0.0  0.0 
 9.9993366e-01     2.1350000e+03  0.0  0.0  0.0 
 9.9993565e-01     2.2360000e+03  0.0  0.0  0.0 
 9.9993762e-01     2.3440000e+03  0.0  0.0  0.0 
 9.9993955e-01     2.4600000e+03  0.0  0.0  0.0 
 9.9994145e-01     2.5830000e+03  0.0  0.0  0.0 
 9.9994333e-01     2.7160000e+03  0.0  0.0  0.0 
 9.9994517e-01     2.8580000e+03  0.0  0.0  0.0 
 9.9994698e-01     3.0100000e+03  0.0  0.0  0.0 
 9.9994876e-01     3.1730000e+03  0.0  0.0  0.0 
 9.9995052e-01     3.3490000e+03  0.0  0.0  0.0 
 9.9995224e-01     3.5370000e+03  0.0  0.0  0.0 
 9.9995393e-01     3.7400000e+03  0.0  0.0  0.0 
 9.9995559e-01     3.9570000e+03  0.0  0.0  0.0 
 9.9995722e-01     4.1910000e+03  0.0  0.0  0.0 
 9.9995882e-01     4.4430000e+03  0.0  0.0  0.0 
 9.9996038e-01     4.7130000e+03  0.0  0.0  0.0 
 9.9996192e-01     5.0030000e+03  0.0  0.0  0.0 
 9.9996343e-01     5.3150000e+03  0.0  0.0  0.0 
 9.9996491e-01     5.6500000e+03  0.0  0.0  0.0 
 9.9996636e-01     6.0100000e+03  0.0  0.0  0.0 
 9.9996777e-01     6.3970000e+03  0.0  0.0  0.0 
 9.9996916e-01     6.8140000e+03  0.0  0.0  0.0 
 9.9997051e-01     7.2620000e+03  0.0  0.0  0.0 
 9.9997184e-01     7.7430000e+03  0.0  0.0  0.0 
 9.9997313e-01     8.2610000e+03  0.0  0.0  0.0 
 9.9997440e-01     8.8190000e+03  0.0  0.0  0.0 
 9.9997563e-01     9.4190000e+03  0.0  0.0  0.0 
 9.9997683e-01     1.0070000e+04  0.0  0.0  0.0 
 9.9997801e-01     1.0760000e+04  0.0  0.0  0.0 
 9.9997915e-01     1.1510000e+04  0.0  0.0  0.0 
 9.9998026e-01     1.2320000e+04  0.0  0.0  0.0 
 9.9998134e-01     1.3200000e+04  0.0  0.0  0.0 
 9.9998239e-01     1.4150000e+04  0.0  0.0  0.0 
 9.9998341e-01     1.5170000e+04  0.0  0.0  0.0 
 9.9998440e-01     1.6280000e+04  0.0  0.0  0.0 
 9.9998536e-01     1.7480000e+04  0.0  0.0  0.0 
 9.9998629e-01     1.8780000e+04  0.0  0.0  0.0 
 9.9998719e-01     2.0190000e+04  0.0  0.0  0.0 
 9.9998806e-01     2.1730000e+04  0.0  0.0  0.0 
 9.9998890e-01     2.3390000e+04  0.0  0.0  0.0 
 9.9998970e-01     2.5210000e+04  0.0  0.0  0.0 
 9.9999048e-01     2.7180000e+04  0.0  0.0  0.0 
 9.9999123e-01     2.9330000e+04  0.0  0.0  0.0 
 9.9999194e-01     3.1680000e+04  0.0  0.0  0.0 
 9.9999263e-01     3.4250000e+04  0.0  0.0  0.0 
 9.9999328e-01     3.7060000e+04  0.0  0.0  0.0 
 9.9999391e-01     4.0140000e+04  0.0  0.0  0.0 
 9.9999450e-01     4.3520000e+04  0.0  0.0  0.0 
 9.9999507e-01     4.7240000e+04  0.0  0.0  0.0 
 9.9999560e-01     5.1330000e+04  0.0  0.0  0.0 
 9.9999610e-01     5.5840000e+04  0.0  0.0  0.0 
 9.9999657e-01     6.0800000e+04  0.0  0.0  0.0 
 9.9999701e-01     6.6260000e+04  0.0  0.0  0.0 
 9.9999743e-01     7.2260000e+04  0.0  0.0  0.0 
 9.9999781e-01     7.8820000e+04  0.0  0.0  0.0 
 9.9999816e-01     8.5960000e+04  0.0  0.0  0.0 
 9.9999848e-01     9.3670000e+04  0.0  0.0  0.0 
 9.9999877e-01     1.0190000e+05  0.0  0.0  0.0 
 9.9999903e-01     1.1050000e+05  0.0  0.0  0.0 
 9.9999925e-01     1.1940000e+05  0.0  0.0  0.0 
 9.9999945e-01     1.2830000e+05  0.0  0.0  0.0 
 9.9999962e-01     1.3680000e+05  0.0  0.0  0.0 
 9.9999976e-01     1.4460000e+05  0.0  0.0  0.0 
 9.9999986e-01     1.5130000e+05  0.0  0.0  0.0 
 9.9999994e-01     1.5640000e+05  0.0  0.0  0.0 
 9.9999998e-01     1.5970000e+05  0.0  0.0  0.0 
 1.0000000e+00     1.6080000e+05  0.0  0.0  0.0 
# lambda =   1.230 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     8.2609999e-01  0.0  0.0  0.0 
-9.9999048e-01     7.3940003e-01  0.0  0.0  0.0 
-9.9996192e-01     6.6339999e-01  0.0  0.0  0.0 
-9.9991433e-01     5.9770000e-01  0.0  0.0  0.0 
-9.9984770e-01     5.4189998e-01  0.0  0.0  0.0 
-9.9976203e-01     4.9520001e-01  0.0  0.0  0.0 
-9.9965732e-01     4.5570001e-01  0.0  0.0  0.0 
-9.9953359e-01     4.2170000e-01  0.0  0.0  0.0 
-9.9939083e-01     3.9179999e-01  0.0  0.0  0.0 
-9.9922904e-01     3.6520001e-01  0.0  0.0  0.0 
-9.9904822e-01     3.4079999e-01  0.0  0.0  0.0 
-9.9884839e-01     3.1810001e-01  0.0  0.0  0.0 
-9.9862953e-01     2.9660001e-01  0.0  0.0  0.0 
-9.9839167e-01     2.7590001e-01  0.0  0.0  0.0 
-9.9813480e-01     2.5650001e-01  0.0  0.0  0.0 
-9.9785892e-01     2.3840000e-01  0.0  0.0  0.0 
-9.9756405e-01     2.2200000e-01  0.0  0.0  0.0 
-9.9619470e-01     1.7380001e-01  0.0  0.0  0.0 
-9.9452190e-01     1.4940000e-01  0.0  0.0  0.0 
-9.9254615e-01     1.3580000e-01  0.0  0.0  0.0 
-9.9026807e-01     1.2510000e-01  0.0  0.0  0.0 
-9.8768834e-01     1.1630000e-01  0.0  0.0  0.0 
-9.8480775e-01     1.0980000e-01  0.0  0.0  0.0 
-9.8162718e-01     1.0480000e-01  0.0  0.0  0.0 
-9.7814760e-01     1.0100000e-01  0.0  0.0  0.0 
-9.7437006e-01     9.8870002e-02  0.0  0.0  0.0 
-9.7029573e-01     9.8930001e-02  0.0  0.0  0.0 
-9.6592583e-01     1.0170000e-01  0.0  0.0  0.0 
-9.6126170e-01     1.0750000e-01  0.0  0.0  0.0 
-9.5630476e-01     1.1570000e-01  0.0  0.0  0.0 
-9.5105652e-01     1.2540001e-01  0.0  0.0  0.0 
-9.4551858e-01     1.3590001e-01  0.0  0.0  0.0 
-9.3969262e-01     1.4680000e-01  0.0  0.0  0.0 
-9.3358043e-01     1.5770000e-01  0.0  0.0  0.0 
-9.2718385e-01     1.6779999e-01  0.0  0.0  0.0 
-9.2050485e-01     1.7600000e-01  0.0  0.0  0.0 
-9.1354546e-01     1.8080001e-01  0.0  0.0  0.0 
-9.0630779e-01     1.8200000e-01  0.0  0.0  0.0 
-8.9879405e-01     1.7970000e-01  0.0  0.0  0.0 
-8.9100652e-01     1.7479999e-01  0.0  0.0  0.0 
-8.8294759e-01     1.6850001e-01  0.0  0.0  0.0 
-8.7461971e-01     1.6170000e-01  0.0  0.0  0.0 
-8.6602540e-01     1.5530001e-01  0.0  0.0  0.0 
-8.5716730e-01     1.4950000e-01  0.0  0.0  0.0 
-8.4804810e-01     1.4450000e-01  0.0  0.0  0.0 
-8.3867057e-01     1.3980000e-01  0.0  0.0  0.0 
-8.2903757e-01     1.3490000e-01  0.0  0.0  0.0 
-8.1915204e-01     1.2970001e-01  0.0  0.0  0.0 
-8.0901699e-01     1.2400000e-01  0.0  0.0  0.0 
-7.9863551e-01     1.1780000e-01  0.0  0.0  0.0 
-7.8801075e-01     1.1120000e-01  0.0  0.0  0.0 
-7.7714596e-01     1.0470000e-01  0.0  0.0  0.0 
-7.6604444e-01     9.8739997e-02  0.0  0.0  0.0 
-7.5470958e-01     9.3460001e-02  0.0  0.0  0.0 
-7.4314483e-01     8.9029998e-02  0.0  0.0  0.0 
-7.3135370e-01     8.5519999e-02  0.0  0.0  0.0 
-7.1933980e-01     8.2889996e-02  0.0  0.0  0.0 
-7.0710678e-01     8.0870003e-02  0.0  0.0  0.0 
-6.9465837e-01     7.9219997e-02  0.0  0.0  0.0 
-6.8199836e-01     7.7699997e-02  0.0  0.0  0.0 
-6.6913061e-01     7.6210000e-02  0.0  0.0  0.0 
-6.5605903e-01     7.4919999e-02  0.0  0.0  0.0 
-6.4278761e-01     7.4010000e-02  0.0  0.0  0.0 
-6.2932039e-01     7.3409997e-02  0.0  0.0  0.0 
-6.1566148e-01     7.2999999e-02  0.0  0.0  0.0 
-6.0181502e-01     7.2740003e-02  0.0  0.0  0.0 
-5.8778525e-01     7.2559997e-02  0.0  0.0  0.0 
