#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
   186
#  lambda         nteta          Cext               SSA                g 
 9.9897057e-01     1.2958569e+02  0.0  0.0  0.0 
 9.9904822e-01     1.5031700e+02  0.0  0.0  0.0 
 9.9912283e-01     1.7568143e+02  0.0  0.0  0.0 
 9.9919440e-01     2.0666162e+02  0.0  0.0  0.0 
 9.9926292e-01     2.4438091e+02  0.0  0.0  0.0 
 9.9932839e-01     2.9009537e+02  0.0  0.0  0.0 
 9.9939083e-01     3.4517328e+02  0.0  0.0  0.0 
 9.9945022e-01     4.1105786e+02  0.0  0.0  0.0 
 9.9950656e-01     4.8921057e+02  0.0  0.0  0.0 
 9.9955986e-01     5.8103198e+02  0.0  0.0  0.0 
 9.9961012e-01     6.8775916e+02  0.0  0.0  0.0 
 9.9965732e-01     8.1034113e+02  0.0  0.0  0.0 
 9.9970149e-01     9.4929645e+02  0.0  0.0  0.0 
 9.9974261e-01     1.1045603e+03  0.0  0.0  0.0 
 9.9978068e-01     1.2753341e+03  0.0  0.0  0.0 
 9.9981571e-01     1.4599520e+03  0.0  0.0  0.0 
 9.9984770e-01     1.6557830e+03  0.0  0.0  0.0 
 9.9987663e-01     1.8591876e+03  0.0  0.0  0.0 
 9.9992537e-01     2.2693784e+03  0.0  0.0  0.0 
 9.9996192e-01     2.6445151e+03  0.0  0.0  0.0 
 1.0000000e+00     3.1111135e+03  0.0  0.0  0.0 
# lambda =   1.730 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     6.5406907e-01  0.0  0.0  0.0 
-9.9996192e-01     5.2402818e-01  0.0  0.0  0.0 
-9.9992537e-01     4.3541524e-01  0.0  0.0  0.0 
-9.9990252e-01     3.9404306e-01  0.0  0.0  0.0 
-9.9987663e-01     3.5756695e-01  0.0  0.0  0.0 
-9.9984770e-01     3.2744819e-01  0.0  0.0  0.0 
-9.9981571e-01     3.0447754e-01  0.0  0.0  0.0 
-9.9978068e-01     2.8879851e-01  0.0  0.0  0.0 
-9.9974261e-01     2.7999035e-01  0.0  0.0  0.0 
-9.9970149e-01     2.7719223e-01  0.0  0.0  0.0 
-9.9961011e-01     2.8485215e-01  0.0  0.0  0.0 
-9.9939083e-01     3.1806341e-01  0.0  0.0  0.0 
-9.9919439e-01     3.3076677e-01  0.0  0.0  0.0 
-9.9904822e-01     3.2862073e-01  0.0  0.0  0.0 
-9.9862953e-01     2.9566896e-01  0.0  0.0  0.0 
-9.9802672e-01     2.4130476e-01  0.0  0.0  0.0 
-9.9756405e-01     2.1126907e-01  0.0  0.0  0.0 
-9.9691733e-01     1.8377943e-01  0.0  0.0  0.0 
-9.9619470e-01     1.6525304e-01  0.0  0.0  0.0 
-9.9539620e-01     1.5248653e-01  0.0  0.0  0.0 
-9.9452190e-01     1.4259046e-01  0.0  0.0  0.0 
-9.9357186e-01     1.3437809e-01  0.0  0.0  0.0 
-9.9254615e-01     1.2846349e-01  0.0  0.0  0.0 
-9.8768834e-01     1.1426844e-01  0.0  0.0  0.0 
-9.8162718e-01     1.0556147e-01  0.0  0.0  0.0 
-9.7814760e-01     1.0296779e-01  0.0  0.0  0.0 
-9.7029573e-01     1.0067583e-01  0.0  0.0  0.0 
-9.5630476e-01     9.9510632e-02  0.0  0.0  0.0 
-9.3969262e-01     1.0133395e-01  0.0  0.0  0.0 
-9.1354546e-01     1.0806318e-01  0.0  0.0  0.0 
-8.7461971e-01     1.2175081e-01  0.0  0.0  0.0 
-8.5716730e-01     1.2492658e-01  0.0  0.0  0.0 
-8.3867057e-01     1.2598319e-01  0.0  0.0  0.0 
-8.2903757e-01     1.2920648e-01  0.0  0.0  0.0 
-8.1915204e-01     1.3775918e-01  0.0  0.0  0.0 
-8.0901699e-01     1.5344977e-01  0.0  0.0  0.0 
-7.9863551e-01     1.7613502e-01  0.0  0.0  0.0 
-7.7714596e-01     2.2967722e-01  0.0  0.0  0.0 
-7.6604444e-01     2.5049663e-01  0.0  0.0  0.0 
-7.5470958e-01     2.6150784e-01  0.0  0.0  0.0 
-7.4314483e-01     2.6101166e-01  0.0  0.0  0.0 
-7.3135370e-01     2.4974725e-01  0.0  0.0  0.0 
-7.1933980e-01     2.3036557e-01  0.0  0.0  0.0 
-6.8199836e-01     1.5473144e-01  0.0  0.0  0.0 
-6.6913061e-01     1.3181724e-01  0.0  0.0  0.0 
-6.5605903e-01     1.1202780e-01  0.0  0.0  0.0 
-6.4278761e-01     9.5424943e-02  0.0  0.0  0.0 
-6.2932039e-01     8.1829853e-02  0.0  0.0  0.0 
-6.1566148e-01     7.0736147e-02  0.0  0.0  0.0 
-6.0181502e-01     6.1676711e-02  0.0  0.0  0.0 
-5.8778525e-01     5.4220334e-02  0.0  0.0  0.0 
-5.7357644e-01     4.7951858e-02  0.0  0.0  0.0 
-5.5919290e-01     4.2692270e-02  0.0  0.0  0.0 
-5.2991926e-01     3.4284700e-02  0.0  0.0  0.0 
-5.0000000e-01     2.8324936e-02  0.0  0.0  0.0 
-4.6947156e-01     2.4415988e-02  0.0  0.0  0.0 
-4.5399050e-01     2.3104856e-02  0.0  0.0  0.0 
-4.3837115e-01     2.2145374e-02  0.0  0.0  0.0 
-4.0673664e-01     2.0985700e-02  0.0  0.0  0.0 
-3.2556815e-01     2.0029366e-02  0.0  0.0  0.0 
-2.2495105e-01     1.9852454e-02  0.0  0.0  0.0 
-1.5643447e-01     2.0802734e-02  0.0  0.0  0.0 
-1.0452846e-01     2.2320516e-02  0.0  0.0  0.0 
-3.4899497e-02     2.5705922e-02  0.0  0.0  0.0 
 6.1232340e-17     2.8113486e-02  0.0  0.0  0.0 
 3.4899497e-02     3.1119518e-02  0.0  0.0  0.0 
 6.9756474e-02     3.4822315e-02  0.0  0.0  0.0 
 1.0452846e-01     3.9340235e-02  0.0  0.0  0.0 
 1.3917310e-01     4.4824976e-02  0.0  0.0  0.0 
 1.9080900e-01     5.5221535e-02  0.0  0.0  0.0 
 2.4192190e-01     6.8854734e-02  0.0  0.0  0.0 
 2.7563736e-01     8.0194965e-02  0.0  0.0  0.0 
 3.0901699e-01     9.3648121e-02  0.0  0.0  0.0 
 3.4202014e-01     1.0960194e-01  0.0  0.0  0.0 
 3.9073113e-01     1.3901833e-01  0.0  0.0  0.0 
 4.3837115e-01     1.7650211e-01  0.0  0.0  0.0 
 4.6947156e-01     2.0694584e-01  0.0  0.0  0.0 
 5.0000000e-01     2.4243015e-01  0.0  0.0  0.0 
 5.2991926e-01     2.8372204e-01  0.0  0.0  0.0 
 5.7357644e-01     3.5837865e-01  0.0  0.0  0.0 
 6.1566148e-01     4.5105240e-01  0.0  0.0  0.0 
 6.4278761e-01     5.2481526e-01  0.0  0.0  0.0 
 6.6913061e-01     6.0954797e-01  0.0  0.0  0.0 
 6.9465837e-01     7.0685887e-01  0.0  0.0  0.0 
 7.3135370e-01     8.8025343e-01  0.0  0.0  0.0 
 7.6604444e-01     1.0928831e+00  0.0  0.0  0.0 
 7.8801075e-01     1.2608550e+00  0.0  0.0  0.0 
 8.0901699e-01     1.4532201e+00  0.0  0.0  0.0 
 8.2903757e-01     1.6736743e+00  0.0  0.0  0.0 
 8.5716730e-01     2.0651426e+00  0.0  0.0  0.0 
 8.8294759e-01     2.5423925e+00  0.0  0.0  0.0 
 8.9879405e-01     2.9156399e+00  0.0  0.0  0.0 
 9.1354546e-01     3.3381557e+00  0.0  0.0  0.0 
 9.2718385e-01     3.8146691e+00  0.0  0.0  0.0 
 9.4551858e-01     4.6428542e+00  0.0  0.0  0.0 
 9.6126170e-01     5.6355309e+00  0.0  0.0  0.0 
 9.6592583e-01     6.0146899e+00  0.0  0.0  0.0 
 9.7437006e-01     6.8805051e+00  0.0  0.0  0.0 
 9.8162718e-01     7.9969859e+00  0.0  0.0  0.0 
 9.8480775e-01     8.7315207e+00  0.0  0.0  0.0 
 9.8768834e-01     9.6842995e+00  0.0  0.0  0.0 
 9.9026807e-01     1.1014368e+01  0.0  0.0  0.0 
 9.9144486e-01     1.1906884e+01  0.0  0.0  0.0 
 9.9254615e-01     1.3030049e+01  0.0  0.0  0.0 
 9.9357186e-01     1.4481128e+01  0.0  0.0  0.0 
 9.9452190e-01     1.6406473e+01  0.0  0.0  0.0 
 9.9539620e-01     1.9027922e+01  0.0  0.0  0.0 
 9.9619470e-01     2.2692463e+01  0.0  0.0  0.0 
 9.9663739e-01     2.5618134e+01  0.0  0.0  0.0 
 9.9691733e-01     2.7983820e+01  0.0  0.0  0.0 
 9.9731448e-01     3.2372017e+01  0.0  0.0  0.0 
 9.9756405e-01     3.6055702e+01  0.0  0.0  0.0 
 9.9791562e-01     4.3297752e+01  0.0  0.0  0.0 
 9.9813480e-01     4.9866039e+01  0.0  0.0  0.0 
 9.9834182e-01     5.8639668e+01  0.0  0.0  0.0 
 9.9853667e-01     7.0801582e+01  0.0  0.0  0.0 
 9.9862953e-01     7.8705070e+01  0.0  0.0  0.0 
 9.9871936e-01     8.8232819e+01  0.0  0.0  0.0 
 9.9880614e-01     9.9784492e+01  0.0  0.0  0.0 
 9.9888987e-01     1.1384996e+02  0.0  0.0  0.0 
 9.9897057e-01     1.3102321e+02  0.0  0.0  0.0 
 9.9904822e-01     1.5201544e+02  0.0  0.0  0.0 
 9.9912283e-01     1.7766606e+02  0.0  0.0  0.0 
 9.9919440e-01     2.0894965e+02  0.0  0.0  0.0 
 9.9926292e-01     2.4697630e+02  0.0  0.0  0.0 
 9.9932839e-01     2.9298276e+02  0.0  0.0  0.0 
 9.9939083e-01     3.4831055e+02  0.0  0.0  0.0 
 9.9945022e-01     4.1436826e+02  0.0  0.0  0.0 
 9.9950656e-01     4.9257446e+02  0.0  0.0  0.0 
 9.9955986e-01     5.8427930e+02  0.0  0.0  0.0 
 9.9961012e-01     6.9066339e+02  0.0  0.0  0.0 
 9.9965732e-01     8.1261639e+02  0.0  0.0  0.0 
 9.9970149e-01     9.5059833e+02  0.0  0.0  0.0 
 9.9974261e-01     1.1044928e+03  0.0  0.0  0.0 
 9.9978068e-01     1.2734629e+03  0.0  0.0  0.0 
 9.9984770e-01     1.6489568e+03  0.0  0.0  0.0 
 9.9987663e-01     1.8492622e+03  0.0  0.0  0.0 
 9.9992537e-01     2.2524065e+03  0.0  0.0  0.0 
 9.9996192e-01     2.6202949e+03  0.0  0.0  0.0 
 1.0000000e+00     3.0769668e+03  0.0  0.0  0.0 
# lambda =   1.740 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     6.5100336e-01  0.0  0.0  0.0 
-9.9996192e-01     5.2285439e-01  0.0  0.0  0.0 
-9.9992537e-01     4.3516037e-01  0.0  0.0  0.0 
-9.9990252e-01     3.9405745e-01  0.0  0.0  0.0 
-9.9987663e-01     3.5768822e-01  0.0  0.0  0.0 
-9.9984770e-01     3.2751372e-01  0.0  0.0  0.0 
-9.9981571e-01     3.0434361e-01  0.0  0.0  0.0 
-9.9978068e-01     2.8835493e-01  0.0  0.0  0.0 
-9.9974261e-01     2.7916959e-01  0.0  0.0  0.0 
-9.9970149e-01     2.7597216e-01  0.0  0.0  0.0 
-9.9961011e-01     2.8293046e-01  0.0  0.0  0.0 
-9.9939083e-01     3.1576431e-01  0.0  0.0  0.0 
-9.9919439e-01     3.2906032e-01  0.0  0.0  0.0 
-9.9904822e-01     3.2749209e-01  0.0  0.0  0.0 
-9.9862953e-01     2.9577425e-01  0.0  0.0  0.0 
-9.9802672e-01     2.4191779e-01  0.0  0.0  0.0 
-9.9756405e-01     2.1184647e-01  0.0  0.0  0.0 
-9.9691733e-01     1.8417713e-01  0.0  0.0  0.0 
-9.9619470e-01     1.6544181e-01  0.0  0.0  0.0 
-9.9539620e-01     1.5249160e-01  0.0  0.0  0.0 
-9.9452190e-01     1.4248651e-01  0.0  0.0  0.0 
-9.9357186e-01     1.3426402e-01  0.0  0.0  0.0 
-9.9254615e-01     1.2838256e-01  0.0  0.0  0.0 
-9.8768834e-01     1.1414620e-01  0.0  0.0  0.0 
-9.8162718e-01     1.0542684e-01  0.0  0.0  0.0 
-9.7814760e-01     1.0278776e-01  0.0  0.0  0.0 
-9.7029573e-01     1.0041741e-01  0.0  0.0  0.0 
-9.5630476e-01     9.9366657e-02  0.0  0.0  0.0 
-9.3969262e-01     1.0106906e-01  0.0  0.0  0.0 
-9.1354546e-01     1.0779351e-01  0.0  0.0  0.0 
-8.7461971e-01     1.2137416e-01  0.0  0.0  0.0 
-8.5716730e-01     1.2454472e-01  0.0  0.0  0.0 
-8.3867057e-01     1.2562798e-01  0.0  0.0  0.0 
-8.2903757e-01     1.2890962e-01  0.0  0.0  0.0 
-8.1915204e-01     1.3738431e-01  0.0  0.0  0.0 
-8.0901699e-01     1.5280706e-01  0.0  0.0  0.0 
-7.9863551e-01     1.7521422e-01  0.0  0.0  0.0 
-7.7714596e-01     2.2831714e-01  0.0  0.0  0.0 
-7.6604444e-01     2.4911658e-01  0.0  0.0  0.0 
-7.5470958e-01     2.6035374e-01  0.0  0.0  0.0 
-7.4314483e-01     2.6026756e-01  0.0  0.0  0.0 
-7.3135370e-01     2.4950816e-01  0.0  0.0  0.0 
-7.1933980e-01     2.3057000e-01  0.0  0.0  0.0 
-6.8199836e-01     1.5566385e-01  0.0  0.0  0.0 
-6.6913061e-01     1.3273226e-01  0.0  0.0  0.0 
-6.5605903e-01     1.1283612e-01  0.0  0.0  0.0 
-6.4278761e-01     9.6114367e-02  0.0  0.0  0.0 
-6.2932039e-01     8.2360074e-02  0.0  0.0  0.0 
-6.1566148e-01     7.1137168e-02  0.0  0.0  0.0 
-6.0181502e-01     6.1943419e-02  0.0  0.0  0.0 
-5.8778525e-01     5.4394457e-02  0.0  0.0  0.0 
-5.7357644e-01     4.8051205e-02  0.0  0.0  0.0 
-5.5919290e-01     4.2688996e-02  0.0  0.0  0.0 
-5.2991926e-01     3.4264710e-02  0.0  0.0  0.0 
-5.0000000e-01     2.8290460e-02  0.0  0.0  0.0 
-4.6947156e-01     2.4384163e-02  0.0  0.0  0.0 
-4.5399050e-01     2.3068024e-02  0.0  0.0  0.0 
-4.3837115e-01     2.2109175e-02  0.0  0.0  0.0 
-4.0673664e-01     2.0952504e-02  0.0  0.0  0.0 
-3.4202014e-01     2.0116668e-02  0.0  0.0  0.0 
-2.4192190e-01     1.9790534e-02  0.0  0.0  0.0 
-2.0791169e-01     1.9985631e-02  0.0  0.0  0.0 
-1.5643447e-01     2.0817919e-02  0.0  0.0  0.0 
-1.0452846e-01     2.2343488e-02  0.0  0.0  0.0 
-3.4899497e-02     2.5732635e-02  0.0  0.0  0.0 
 6.1232340e-17     2.8152820e-02  0.0  0.0  0.0 
 3.4899497e-02     3.1170679e-02  0.0  0.0  0.0 
 6.9756474e-02     3.4868158e-02  0.0  0.0  0.0 
 1.2186934e-01     4.1999217e-02  0.0  0.0  0.0 
 1.5643447e-01     4.8020571e-02  0.0  0.0  0.0 
 2.0791169e-01     5.9415199e-02  0.0  0.0  0.0 
 2.5881905e-01     7.4336693e-02  0.0  0.0  0.0 
 2.9237170e-01     8.6664975e-02  0.0  0.0  0.0 
 3.2556815e-01     1.0130563e-01  0.0  0.0  0.0 
 3.5836795e-01     1.1858761e-01  0.0  0.0  0.0 
 4.0673664e-01     1.5047146e-01  0.0  0.0  0.0 
 4.5399050e-01     1.9104610e-01  0.0  0.0  0.0 
 4.8480962e-01     2.2384953e-01  0.0  0.0  0.0 
 5.1503807e-01     2.6207101e-01  0.0  0.0  0.0 
 5.4463904e-01     3.0650190e-01  0.0  0.0  0.0 
 5.8778525e-01     3.8663712e-01  0.0  0.0  0.0 
 6.2932039e-01     4.8610815e-01  0.0  0.0  0.0 
 6.5605903e-01     5.6506932e-01  0.0  0.0  0.0 
 6.8199836e-01     6.5579116e-01  0.0  0.0  0.0 
 7.0710678e-01     7.5987566e-01  0.0  0.0  0.0 
 7.4314483e-01     9.4529045e-01  0.0  0.0  0.0 
 7.7714596e-01     1.1728573e+00  0.0  0.0  0.0 
 7.9863551e-01     1.3524890e+00  0.0  0.0  0.0 
 8.1915204e-01     1.5584232e+00  0.0  0.0  0.0 
 8.3867057e-01     1.7941005e+00  0.0  0.0  0.0 
 8.6602540e-01     2.2126424e+00  0.0  0.0  0.0 
 8.9100652e-01     2.7221503e+00  0.0  0.0  0.0 
 9.0630779e-01     3.1196651e+00  0.0  0.0  0.0 
 9.2050485e-01     3.5692074e+00  0.0  0.0  0.0 
 9.3358043e-01     4.0752282e+00  0.0  0.0  0.0 
 9.4551858e-01     4.6441526e+00  0.0  0.0  0.0 
 9.6126170e-01     5.6387873e+00  0.0  0.0  0.0 
 9.6592583e-01     6.0190387e+00  0.0  0.0  0.0 
 9.7437006e-01     6.8877811e+00  0.0  0.0  0.0 
 9.8162718e-01     8.0077238e+00  0.0  0.0  0.0 
 9.8480775e-01     8.7461233e+00  0.0  0.0  0.0 
 9.8768834e-01     9.7040558e+00  0.0  0.0  0.0 
 9.9026807e-01     1.1041290e+01  0.0  0.0  0.0 
 9.9144486e-01     1.1939207e+01  0.0  0.0  0.0 
 9.9254615e-01     1.3069261e+01  0.0  0.0  0.0 
 9.9357186e-01     1.4528760e+01  0.0  0.0  0.0 
 9.9452190e-01     1.6464525e+01  0.0  0.0  0.0 
 9.9539620e-01     1.9099566e+01  0.0  0.0  0.0 
 9.9619470e-01     2.2782261e+01  0.0  0.0  0.0 
 9.9663739e-01     2.5721983e+01  0.0  0.0  0.0 
 9.9691733e-01     2.8099371e+01  0.0  0.0  0.0 
 9.9731448e-01     3.2512096e+01  0.0  0.0  0.0 
 9.9756405e-01     3.6221004e+01  0.0  0.0  0.0 
 9.9791562e-01     4.3528126e+01  0.0  0.0  0.0 
 9.9813480e-01     5.0172150e+01  0.0  0.0  0.0 
 9.9834182e-01     5.9064835e+01  0.0  0.0  0.0 
 9.9853667e-01     7.1409874e+01  0.0  0.0  0.0 
 9.9862953e-01     7.9436577e+01  0.0  0.0  0.0 
 9.9871936e-01     8.9112831e+01  0.0  0.0  0.0 
 9.9880614e-01     1.0084107e+02  0.0  0.0  0.0 
 9.9888987e-01     1.1511323e+02  0.0  0.0  0.0 
 9.9897057e-01     1.3252400e+02  0.0  0.0  0.0 
 9.9904822e-01     1.5378328e+02  0.0  0.0  0.0 
 9.9912283e-01     1.7972627e+02  0.0  0.0  0.0 
 9.9919440e-01     2.1131943e+02  0.0  0.0  0.0 
 9.9926292e-01     2.4965977e+02  0.0  0.0  0.0 
 9.9932839e-01     2.9596481e+02  0.0  0.0  0.0 
 9.9939083e-01     3.5154980e+02  0.0  0.0  0.0 
 9.9945022e-01     4.1778937e+02  0.0  0.0  0.0 
 9.9950656e-01     4.9606036e+02  0.0  0.0  0.0 
 9.9955986e-01     5.8766382e+02  0.0  0.0  0.0 
 9.9961012e-01     6.9372589e+02  0.0  0.0  0.0 
 9.9965732e-01     8.1507880e+02  0.0  0.0  0.0 
 9.9970149e-01     9.5212683e+02  0.0  0.0  0.0 
 9.9974261e-01     1.1047043e+03  0.0  0.0  0.0 
 9.9978068e-01     1.2719382e+03  0.0  0.0  0.0 
 9.9984770e-01     1.6426637e+03  0.0  0.0  0.0 
 9.9987663e-01     1.8399889e+03  0.0  0.0  0.0 
 9.9992537e-01     2.2363647e+03  0.0  0.0  0.0 
 9.9996192e-01     2.5973015e+03  0.0  0.0  0.0 
 1.0000000e+00     3.0444666e+03  0.0  0.0  0.0 
# lambda =   1.750 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     6.4640480e-01  0.0  0.0  0.0 
-9.9996192e-01     5.2037680e-01  0.0  0.0  0.0 
-9.9992537e-01     4.3377393e-01  0.0  0.0  0.0 
-9.9990252e-01     3.9303350e-01  0.0  0.0  0.0 
-9.9987663e-01     3.5686558e-01  0.0  0.0  0.0 
-9.9984770e-01     3.2672688e-01  0.0  0.0  0.0 
-9.9981571e-01     3.0344158e-01  0.0  0.0  0.0 
-9.9978068e-01     2.8721637e-01  0.0  0.0  0.0 
-9.9974261e-01     2.7771309e-01  0.0  0.0  0.0 
-9.9970149e-01     2.7416110e-01  0.0  0.0  0.0 
-9.9961011e-01     2.8046936e-01  0.0  0.0  0.0 
-9.9939083e-01     3.1293723e-01  0.0  0.0  0.0 
-9.9919439e-01     3.2680616e-01  0.0  0.0  0.0 
-9.9904822e-01     3.2581443e-01  0.0  0.0  0.0 
-9.9862953e-01     2.9537678e-01  0.0  0.0  0.0 
-9.9802672e-01     2.4211113e-01  0.0  0.0  0.0 
-9.9756405e-01     2.1204181e-01  0.0  0.0  0.0 
-9.9691733e-01     1.8424259e-01  0.0  0.0  0.0 
-9.9619470e-01     1.6536781e-01  0.0  0.0  0.0 
-9.9539620e-01     1.5231319e-01  0.0  0.0  0.0 
-9.9452190e-01     1.4224835e-01  0.0  0.0  0.0 
-9.9357186e-01     1.3399731e-01  0.0  0.0  0.0 
-9.9254615e-01     1.2809284e-01  0.0  0.0  0.0 
-9.8768834e-01     1.1389997e-01  0.0  0.0  0.0 
-9.8162718e-01     1.0515536e-01  0.0  0.0  0.0 
-9.7814760e-01     1.0254083e-01  0.0  0.0  0.0 
-9.7029573e-01     1.0010054e-01  0.0  0.0  0.0 
-9.5105652e-01     9.9181198e-02  0.0  0.0  0.0 
-9.3969262e-01     1.0077527e-01  0.0  0.0  0.0 
-9.1354546e-01     1.0750031e-01  0.0  0.0  0.0 
-8.7461971e-01     1.2098601e-01  0.0  0.0  0.0 
-8.3867057e-01     1.2532015e-01  0.0  0.0  0.0 
-8.2903757e-01     1.2862492e-01  0.0  0.0  0.0 
-8.1915204e-01     1.3695095e-01  0.0  0.0  0.0 
-8.0901699e-01     1.5219383e-01  0.0  0.0  0.0 
-7.9863551e-01     1.7433792e-01  0.0  0.0  0.0 
-7.7714596e-01     2.2690116e-01  0.0  0.0  0.0 
-7.6604444e-01     2.4771459e-01  0.0  0.0  0.0 
-7.5470958e-01     2.5917089e-01  0.0  0.0  0.0 
-7.4314483e-01     2.5948778e-01  0.0  0.0  0.0 
-7.3135370e-01     2.4921212e-01  0.0  0.0  0.0 
-7.1933980e-01     2.3070066e-01  0.0  0.0  0.0 
-6.8199836e-01     1.5652490e-01  0.0  0.0  0.0 
-6.6913061e-01     1.3361010e-01  0.0  0.0  0.0 
-6.5605903e-01     1.1362848e-01  0.0  0.0  0.0 
-6.4278761e-01     9.6814983e-02  0.0  0.0  0.0 
-6.2932039e-01     8.2893506e-02  0.0  0.0  0.0 
-6.1566148e-01     7.1520515e-02  0.0  0.0  0.0 
-6.0181502e-01     6.2208597e-02  0.0  0.0  0.0 
-5.8778525e-01     5.4529179e-02  0.0  0.0  0.0 
-5.7357644e-01     4.8133347e-02  0.0  0.0  0.0 
-5.5919290e-01     4.2691596e-02  0.0  0.0  0.0 
-5.2991926e-01     3.4211569e-02  0.0  0.0  0.0 
-5.0000000e-01     2.8239327e-02  0.0  0.0  0.0 
-4.6947156e-01     2.4325628e-02  0.0  0.0  0.0 
-4.5399050e-01     2.3010932e-02  0.0  0.0  0.0 
-4.3837115e-01     2.2054277e-02  0.0  0.0  0.0 
-4.0673664e-01     2.0909576e-02  0.0  0.0  0.0 
-3.0901699e-01     1.9852215e-02  0.0  0.0  0.0 
-2.5881905e-01     1.9720076e-02  0.0  0.0  0.0 
-2.0791169e-01     1.9988822e-02  0.0  0.0  0.0 
-1.3917310e-01     2.1236733e-02  0.0  0.0  0.0 
-8.7155743e-02     2.3023739e-02  0.0  0.0  0.0 
-1.7452406e-02     2.6901303e-02  0.0  0.0  0.0 
 1.7452406e-02     2.9607715e-02  0.0  0.0  0.0 
 5.2335956e-02     3.2953132e-02  0.0  0.0  0.0 
 8.7155743e-02     3.7046250e-02  0.0  0.0  0.0 
 1.2186934e-01     4.2033300e-02  0.0  0.0  0.0 
 1.5643447e-01     4.8066594e-02  0.0  0.0  0.0 
 2.0791169e-01     5.9464857e-02  0.0  0.0  0.0 
 2.5881905e-01     7.4364476e-02  0.0  0.0  0.0 
 2.9237170e-01     8.6698100e-02  0.0  0.0  0.0 
 3.2556815e-01     1.0131694e-01  0.0  0.0  0.0 
 3.5836795e-01     1.1860088e-01  0.0  0.0  0.0 
 4.0673664e-01     1.5045132e-01  0.0  0.0  0.0 
 4.5399050e-01     1.9094652e-01  0.0  0.0  0.0 
 4.8480962e-01     2.2373293e-01  0.0  0.0  0.0 
 5.1503807e-01     2.6188889e-01  0.0  0.0  0.0 
 5.4463904e-01     3.0623066e-01  0.0  0.0  0.0 
 5.8778525e-01     3.8628519e-01  0.0  0.0  0.0 
 6.2932039e-01     4.8549947e-01  0.0  0.0  0.0 
 6.5605903e-01     5.6434101e-01  0.0  0.0  0.0 
 6.8199836e-01     6.5489519e-01  0.0  0.0  0.0 
 7.0710678e-01     7.5885099e-01  0.0  0.0  0.0 
 7.4314483e-01     9.4407791e-01  0.0  0.0  0.0 
 7.7714596e-01     1.1714164e+00  0.0  0.0  0.0 
 7.9863551e-01     1.3510917e+00  0.0  0.0  0.0 
 8.1915204e-01     1.5568068e+00  0.0  0.0  0.0 
 8.3867057e-01     1.7925854e+00  0.0  0.0  0.0 
 8.6602540e-01     2.2109947e+00  0.0  0.0  0.0 
 8.9100652e-01     2.7206128e+00  0.0  0.0  0.0 
 9.0630779e-01     3.1184413e+00  0.0  0.0  0.0 
 9.2050485e-01     3.5683177e+00  0.0  0.0  0.0 
 9.3358043e-01     4.0750141e+00  0.0  0.0  0.0 
 9.4551858e-01     4.6449108e+00  0.0  0.0  0.0 
 9.6126170e-01     5.6414528e+00  0.0  0.0  0.0 
 9.6592583e-01     6.0226026e+00  0.0  0.0  0.0 
 9.7437006e-01     6.8938475e+00  0.0  0.0  0.0 
 9.8162718e-01     8.0179243e+00  0.0  0.0  0.0 
 9.8480775e-01     8.7599192e+00  0.0  0.0  0.0 
 9.8768834e-01     9.7226696e+00  0.0  0.0  0.0 
 9.9026807e-01     1.1066447e+01  0.0  0.0  0.0 
 9.9144486e-01     1.1969141e+01  0.0  0.0  0.0 
 9.9254615e-01     1.3105805e+01  0.0  0.0  0.0 
 9.9357186e-01     1.4574352e+01  0.0  0.0  0.0 
 9.9452190e-01     1.6521843e+01  0.0  0.0  0.0 
 9.9539620e-01     1.9171503e+01  0.0  0.0  0.0 
 9.9619470e-01     2.2872574e+01  0.0  0.0  0.0 
 9.9663739e-01     2.5826391e+01  0.0  0.0  0.0 
 9.9691733e-01     2.8215641e+01  0.0  0.0  0.0 
 9.9731448e-01     3.2653500e+01  0.0  0.0  0.0 
 9.9756405e-01     3.6388355e+01  0.0  0.0  0.0 
 9.9780147e-01     4.1009441e+01  0.0  0.0  0.0 
 9.9791562e-01     4.3762283e+01  0.0  0.0  0.0 
 9.9813480e-01     5.0483753e+01  0.0  0.0  0.0 
 9.9834182e-01     5.9497707e+01  0.0  0.0  0.0 
 9.9853667e-01     7.2028542e+01  0.0  0.0  0.0 
 9.9862953e-01     8.0179840e+01  0.0  0.0  0.0 
 9.9871936e-01     9.0005898e+01  0.0  0.0  0.0 
 9.9880614e-01     1.0191180e+02  0.0  0.0  0.0 
 9.9888987e-01     1.1639132e+02  0.0  0.0  0.0 
 9.9897057e-01     1.3403966e+02  0.0  0.0  0.0 
 9.9904822e-01     1.5556514e+02  0.0  0.0  0.0 
 9.9912283e-01     1.8179849e+02  0.0  0.0  0.0 
 9.9919440e-01     2.1369774e+02  0.0  0.0  0.0 
 9.9926292e-01     2.5234656e+02  0.0  0.0  0.0 
 9.9932839e-01     2.9894308e+02  0.0  0.0  0.0 
 9.9939083e-01     3.5477640e+02  0.0  0.0  0.0 
 9.9945022e-01     4.2118741e+02  0.0  0.0  0.0 
