#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 opac_waso70
# Number of phase matrix elements :
           4
# number of wavelengths
           1
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00    901     0.790283684E-02     0.981127676E+00    -0.327680000E+05
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
     0.984942078E+00     0.112616725E+02     0.112544406E+02     0.523921229E-03    -0.173234737E+00
     0.985539883E+00     0.113598922E+02     0.113529811E+02     0.887538844E-03    -0.169326927E+00
     0.986125667E+00     0.114580984E+02     0.114515073E+02     0.122710827E-02    -0.165350799E+00
     0.986699421E+00     0.115562413E+02     0.115499690E+02     0.154249009E-02    -0.161307908E+00
     0.987261139E+00     0.116542682E+02     0.116483127E+02     0.183359789E-02    -0.157200105E+00
     0.987810815E+00     0.117521231E+02     0.117464818E+02     0.210040160E-02    -0.153029552E+00
     0.988348441E+00     0.118497469E+02     0.118444164E+02     0.234293065E-02    -0.148798747E+00
     0.988874010E+00     0.119470771E+02     0.119420533E+02     0.256127685E-02    -0.144510537E+00
     0.989387518E+00     0.120440478E+02     0.120393259E+02     0.275559702E-02    -0.140168138E+00
     0.989888956E+00     0.121405899E+02     0.121361643E+02     0.292611525E-02    -0.135775144E+00
     0.990378320E+00     0.122366311E+02     0.122324954E+02     0.307312485E-02    -0.131335544E+00
     0.990855602E+00     0.123320955E+02     0.123282429E+02     0.319698991E-02    -0.126853728E+00
     0.991320798E+00     0.124269041E+02     0.124233269E+02     0.329814638E-02    -0.122334497E+00
     0.991773902E+00     0.125209750E+02     0.125176647E+02     0.337710279E-02    -0.117783067E+00
     0.992214908E+00     0.126142227E+02     0.126111706E+02     0.343444050E-02    -0.113205071E+00
     0.992643810E+00     0.127065592E+02     0.127037556E+02     0.347081338E-02    -0.108606556E+00
     0.993060604E+00     0.127978934E+02     0.127953284E+02     0.348694707E-02    -0.103993981E+00
     0.993465285E+00     0.128881317E+02     0.128857947E+02     0.348363772E-02    -0.993742100E-01
     0.993857847E+00     0.129771778E+02     0.129750580E+02     0.346175016E-02    -0.947544990E-01
     0.994238285E+00     0.130649333E+02     0.130630196E+02     0.342221561E-02    -0.901424832E-01
     0.994606596E+00     0.131512977E+02     0.131495785E+02     0.336602879E-02    -0.855461591E-01
     0.994962774E+00     0.132361687E+02     0.132346323E+02     0.329424456E-02    -0.809738635E-01
     0.995306815E+00     0.133194424E+02     0.133180770E+02     0.320797407E-02    -0.764342493E-01
     0.995638716E+00     0.134010136E+02     0.133998074E+02     0.310838034E-02    -0.719362579E-01
     0.995958471E+00     0.134807763E+02     0.134797175E+02     0.299667343E-02    -0.674890885E-01
     0.996266078E+00     0.135586237E+02     0.135577006E+02     0.287410513E-02    -0.631021642E-01
     0.996561531E+00     0.136344488E+02     0.136336498E+02     0.274196322E-02    -0.587850953E-01
     0.996844829E+00     0.137081447E+02     0.137074586E+02     0.260156538E-02    -0.545476404E-01
     0.997115967E+00     0.137796048E+02     0.137790207E+02     0.245425270E-02    -0.503996646E-01
     0.997374941E+00     0.138487235E+02     0.138482307E+02     0.230138286E-02    -0.463510952E-01
     0.997621750E+00     0.139153960E+02     0.139149845E+02     0.214432316E-02    -0.424118768E-01
     0.997856389E+00     0.139795195E+02     0.139791797E+02     0.198444314E-02    -0.385919235E-01
     0.998078856E+00     0.140409929E+02     0.140407157E+02     0.182310724E-02    -0.349010707E-01
     0.998289148E+00     0.140997176E+02     0.140994945E+02     0.166166715E-02    -0.313490255E-01
     0.998487263E+00     0.141555976E+02     0.141554207E+02     0.150145425E-02    -0.279453172E-01
     0.998673199E+00     0.142085402E+02     0.142084023E+02     0.134377194E-02    -0.246992471E-01
     0.998846952E+00     0.142584560E+02     0.142583506E+02     0.118988809E-02    -0.216198390E-01
     0.999008521E+00     0.143052597E+02     0.143051809E+02     0.104102755E-02    -0.187157897E-01
     0.999157904E+00     0.143488702E+02     0.143488127E+02     0.898364860E-03    -0.159954215E-01
     0.999295099E+00     0.143892109E+02     0.143891702E+02     0.763017182E-03    -0.134666353E-01
     0.999420104E+00     0.144262103E+02     0.144261825E+02     0.636037486E-03    -0.111368655E-01
     0.999532918E+00     0.144598021E+02     0.144597839E+02     0.518408097E-03    -0.901303797E-02
     0.999633539E+00     0.144899254E+02     0.144899141E+02     0.411034617E-03    -0.710152925E-02
     0.999721967E+00     0.145165254E+02     0.145165189E+02     0.314740283E-03    -0.540812953E-02
     0.999798200E+00     0.145395531E+02     0.145395497E+02     0.230260805E-03    -0.393800837E-02
     0.999862238E+00     0.145589661E+02     0.145589644E+02     0.158239723E-03    -0.269568384E-02
     0.999914078E+00     0.145747281E+02     0.145747275E+02     0.992243075E-04    -0.168499507E-02
     0.999953722E+00     0.145868099E+02     0.145868097E+02     0.536619819E-04    -0.909077560E-03
     0.999981170E+00     0.145951890E+02     0.145951890E+02     0.218969490E-04    -0.370335384E-03
     0.999996426E+00     0.145998516E+02     0.145998516E+02     0.416241273E-05    -0.703324437E-04
     0.100000000E+01     0.146009443E+02     0.146009443E+02     0.000000000E+00     0.000000000E+00
