#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           1
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00    901     0.859542345E+03     0.999999468E+00    -0.327680000E+05
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
     0.988874010E+00     0.830470320E+01     0.827356823E+01    -0.115395282E+00    -0.243027928E-01
     0.989387518E+00     0.845658428E+01     0.842524824E+01    -0.120415834E+00    -0.257910296E-01
     0.989888956E+00     0.861867601E+01     0.858740746E+01    -0.125720911E+00    -0.274146325E-01
     0.990378320E+00     0.879225065E+01     0.876078215E+01    -0.131121784E+00    -0.290064662E-01
     0.990855602E+00     0.897895277E+01     0.894669697E+01    -0.136537259E+00    -0.305319961E-01
     0.991320798E+00     0.918078743E+01     0.914730954E+01    -0.142055604E+00    -0.321460141E-01
     0.991773902E+00     0.940001422E+01     0.936533588E+01    -0.147813361E+00    -0.340984174E-01
     0.992214908E+00     0.963914747E+01     0.960365653E+01    -0.153834357E+00    -0.365760026E-01
     0.992643810E+00     0.990111801E+01     0.986520962E+01    -0.160010968E+00    -0.395940491E-01
     0.993060604E+00     0.101894764E+02     0.101532265E+02    -0.166247362E+00    -0.429957030E-01
     0.993465285E+00     0.105085736E+02     0.104716612E+02    -0.172605640E+00    -0.465438224E-01
     0.993857847E+00     0.108636654E+02     0.108255594E+02    -0.179292850E+00    -0.500520563E-01
     0.994238285E+00     0.112609140E+02     0.112211869E+02    -0.186502164E+00    -0.535031323E-01
     0.994606596E+00     0.117073746E+02     0.116659619E+02    -0.194282106E+00    -0.571033460E-01
     0.994962774E+00     0.122109726E+02     0.121682270E+02    -0.202562065E+00    -0.612478020E-01
     0.995306815E+00     0.127806271E+02     0.127371018E+02    -0.211261582E+00    -0.664305226E-01
     0.995638716E+00     0.134272488E+02     0.133832812E+02    -0.220323769E+00    -0.731344339E-01
     0.995958471E+00     0.141663052E+02     0.141216227E+02    -0.229670701E+00    -0.817047564E-01
     0.996266078E+00     0.150219625E+02     0.149756013E+02    -0.239252647E+00    -0.922553397E-01
     0.996561531E+00     0.160318723E+02     0.159825898E+02    -0.249260226E+00    -0.104666139E+00
     0.996844829E+00     0.172495225E+02     0.171965735E+02    -0.260269560E+00    -0.118578388E+00
     0.997115967E+00     0.187384609E+02     0.186822413E+02    -0.273011655E+00    -0.133180969E+00
     0.997374941E+00     0.205528981E+02     0.204948545E+02    -0.287818953E+00    -0.146843597E+00
     0.997621750E+00     0.227062402E+02     0.226478341E+02    -0.304238708E+00    -0.157442752E+00
     0.997856389E+00     0.251497019E+02     0.250909462E+02    -0.321215387E+00    -0.164945690E+00
     0.998078856E+00     0.278173666E+02     0.277559842E+02    -0.337632537E+00    -0.176858202E+00
     0.998289148E+00     0.308140830E+02     0.307461699E+02    -0.352669377E+00    -0.213428214E+00
     0.998487263E+00     0.347687475E+02     0.346909764E+02    -0.365987142E+00    -0.304567874E+00
     0.998673199E+00     0.411815281E+02     0.410938984E+02    -0.378589796E+00    -0.469092767E+00
     0.998846952E+00     0.522697735E+02     0.521771457E+02    -0.394830089E+00    -0.676340002E+00
     0.999008521E+00     0.696214789E+02     0.695318758E+02    -0.423868638E+00    -0.815055375E+00
     0.999157904E+00     0.915059459E+02     0.914244452E+02    -0.476516749E+00    -0.724229767E+00
     0.999295099E+00     0.110629072E+03     0.110548918E+03    -0.553966196E+00    -0.340755115E+00
     0.999420104E+00     0.117218205E+03     0.117115183E+03    -0.630926195E+00     0.554351070E-01
     0.999532918E+00     0.114111368E+03     0.113949928E+03    -0.645786634E+00    -0.330100555E+00
     0.999633539E+00     0.146141253E+03     0.145895775E+03    -0.516687361E+00    -0.260994514E+01
     0.999721967E+00     0.331855902E+03     0.331536877E+03    -0.192561143E+00    -0.746968922E+01
     0.999798200E+00     0.866493153E+03     0.866155969E+03     0.282320816E+00    -0.141624237E+02
     0.999862238E+00     0.195958680E+04     0.195930706E+04     0.744606784E+00    -0.201006119E+02
     0.999914078E+00     0.370101791E+04     0.370084536E+04     0.979103349E+00    -0.219137542E+02
     0.999953722E+00     0.591485394E+04     0.591478296E+04     0.862427607E+00    -0.178103306E+02
     0.999981170E+00     0.811446207E+04     0.811444712E+04     0.481551388E+00    -0.957274775E+01
     0.999996426E+00     0.964657198E+04     0.964657137E+04     0.108275676E+00    -0.211652771E+01
     0.100000000E+01     0.100426531E+05     0.100426531E+05     0.000000000E+00     0.000000000E+00
