#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
    91
#  lambda         nteta          Cext               SSA                g 
 9.9950106e-01     3.8560001e+01  0.0  0.0  0.0 
 9.9950656e-01     3.9060001e+01  0.0  0.0  0.0 
 9.9951203e-01     3.9520000e+01  0.0  0.0  0.0 
 9.9951746e-01     3.9930000e+01  0.0  0.0  0.0 
 9.9952287e-01     4.0389999e+01  0.0  0.0  0.0 
 9.9952825e-01     4.0959999e+01  0.0  0.0  0.0 
 9.9953359e-01     4.1730000e+01  0.0  0.0  0.0 
 9.9953891e-01     4.2680000e+01  0.0  0.0  0.0 
 9.9954419e-01     4.3590000e+01  0.0  0.0  0.0 
 9.9954944e-01     4.4369999e+01  0.0  0.0  0.0 
 9.9955467e-01     4.4869999e+01  0.0  0.0  0.0 
 9.9955986e-01     4.5270000e+01  0.0  0.0  0.0 
 9.9956502e-01     4.5840000e+01  0.0  0.0  0.0 
 9.9957015e-01     4.6630001e+01  0.0  0.0  0.0 
 9.9957526e-01     4.7619999e+01  0.0  0.0  0.0 
 9.9958033e-01     4.8680000e+01  0.0  0.0  0.0 
 9.9958537e-01     4.9580002e+01  0.0  0.0  0.0 
 9.9959038e-01     5.0290001e+01  0.0  0.0  0.0 
 9.9959536e-01     5.1000000e+01  0.0  0.0  0.0 
 9.9960031e-01     5.1779999e+01  0.0  0.0  0.0 
 9.9960523e-01     5.2630001e+01  0.0  0.0  0.0 
 9.9961012e-01     5.3630001e+01  0.0  0.0  0.0 
 9.9961497e-01     5.4610001e+01  0.0  0.0  0.0 
 9.9961980e-01     5.5529999e+01  0.0  0.0  0.0 
 9.9962460e-01     5.6340000e+01  0.0  0.0  0.0 
 9.9962936e-01     5.7209999e+01  0.0  0.0  0.0 
 9.9963410e-01     5.7970001e+01  0.0  0.0  0.0 
 9.9963881e-01     5.8590000e+01  0.0  0.0  0.0 
 9.9964348e-01     5.9299999e+01  0.0  0.0  0.0 
 9.9964813e-01     6.0139999e+01  0.0  0.0  0.0 
 9.9965274e-01     6.1160000e+01  0.0  0.0  0.0 
 9.9965732e-01     6.2450001e+01  0.0  0.0  0.0 
 9.9966188e-01     6.3889999e+01  0.0  0.0  0.0 
 9.9966640e-01     6.5320000e+01  0.0  0.0  0.0 
 9.9967089e-01     6.6400002e+01  0.0  0.0  0.0 
 9.9967536e-01     6.7320000e+01  0.0  0.0  0.0 
 9.9967979e-01     6.8419998e+01  0.0  0.0  0.0 
 9.9968419e-01     6.9709999e+01  0.0  0.0  0.0 
 9.9968856e-01     7.0870003e+01  0.0  0.0  0.0 
 9.9969290e-01     7.2070000e+01  0.0  0.0  0.0 
 9.9969721e-01     7.3320000e+01  0.0  0.0  0.0 
 9.9970149e-01     7.4750000e+01  0.0  0.0  0.0 
 9.9970574e-01     7.6419998e+01  0.0  0.0  0.0 
 9.9970996e-01     7.8059998e+01  0.0  0.0  0.0 
 9.9971415e-01     7.9610001e+01  0.0  0.0  0.0 
 9.9971830e-01     8.1099998e+01  0.0  0.0  0.0 
 9.9972243e-01     8.2500000e+01  0.0  0.0  0.0 
 9.9972653e-01     8.3919998e+01  0.0  0.0  0.0 
 9.9973059e-01     8.5300003e+01  0.0  0.0  0.0 
 9.9973463e-01     8.6889999e+01  0.0  0.0  0.0 
 9.9973863e-01     8.8480003e+01  0.0  0.0  0.0 
 9.9974261e-01     9.0379997e+01  0.0  0.0  0.0 
 9.9974655e-01     9.2739998e+01  0.0  0.0  0.0 
 9.9975047e-01     9.5309998e+01  0.0  0.0  0.0 
 9.9975435e-01     9.7860001e+01  0.0  0.0  0.0 
 9.9975820e-01     1.0050000e+02  0.0  0.0  0.0 
 9.9976203e-01     1.0300000e+02  0.0  0.0  0.0 
 9.9976582e-01     1.0550000e+02  0.0  0.0  0.0 
 9.9976958e-01     1.0810000e+02  0.0  0.0  0.0 
 9.9977331e-01     1.1070000e+02  0.0  0.0  0.0 
 9.9977701e-01     1.1330000e+02  0.0  0.0  0.0 
 9.9978068e-01     1.1620000e+02  0.0  0.0  0.0 
 9.9978432e-01     1.1920000e+02  0.0  0.0  0.0 
 9.9978793e-01     1.2280000e+02  0.0  0.0  0.0 
 9.9979151e-01     1.2600000e+02  0.0  0.0  0.0 
 9.9979506e-01     1.2850000e+02  0.0  0.0  0.0 
 9.9979858e-01     1.3050000e+02  0.0  0.0  0.0 
 9.9980207e-01     1.3220000e+02  0.0  0.0  0.0 
 9.9980552e-01     1.3470000e+02  0.0  0.0  0.0 
 9.9980895e-01     1.3889999e+02  0.0  0.0  0.0 
 9.9981235e-01     1.4450000e+02  0.0  0.0  0.0 
 9.9981571e-01     1.5030000e+02  0.0  0.0  0.0 
 9.9981905e-01     1.5550000e+02  0.0  0.0  0.0 
 9.9982235e-01     1.6039999e+02  0.0  0.0  0.0 
 9.9982563e-01     1.6470000e+02  0.0  0.0  0.0 
 9.9982887e-01     1.6889999e+02  0.0  0.0  0.0 
 9.9983208e-01     1.7370000e+02  0.0  0.0  0.0 
 9.9983527e-01     1.7920000e+02  0.0  0.0  0.0 
 9.9983842e-01     1.8430000e+02  0.0  0.0  0.0 
 9.9984154e-01     1.8930000e+02  0.0  0.0  0.0 
 9.9984463e-01     1.9450000e+02  0.0  0.0  0.0 
 9.9984770e-01     1.9970000e+02  0.0  0.0  0.0 
 9.9985073e-01     2.0500000e+02  0.0  0.0  0.0 
 9.9985373e-01     2.1010001e+02  0.0  0.0  0.0 
 9.9985670e-01     2.1600000e+02  0.0  0.0  0.0 
 9.9985964e-01     2.2389999e+02  0.0  0.0  0.0 
 9.9986254e-01     2.3260001e+02  0.0  0.0  0.0 
 9.9986542e-01     2.4170000e+02  0.0  0.0  0.0 
 9.9986827e-01     2.5039999e+02  0.0  0.0  0.0 
 9.9987109e-01     2.5910001e+02  0.0  0.0  0.0 
 9.9987388e-01     2.6789999e+02  0.0  0.0  0.0 
 9.9987663e-01     2.7660001e+02  0.0  0.0  0.0 
 9.9987936e-01     2.8570001e+02  0.0  0.0  0.0 
 9.9988205e-01     2.9570001e+02  0.0  0.0  0.0 
 9.9988472e-01     3.0660001e+02  0.0  0.0  0.0 
 9.9988735e-01     3.1729999e+02  0.0  0.0  0.0 
 9.9988996e-01     3.2900000e+02  0.0  0.0  0.0 
 9.9989253e-01     3.4179999e+02  0.0  0.0  0.0 
 9.9989508e-01     3.5489999e+02  0.0  0.0  0.0 
 9.9989759e-01     3.6839999e+02  0.0  0.0  0.0 
 9.9990007e-01     3.8210001e+02  0.0  0.0  0.0 
 9.9990252e-01     3.9560001e+02  0.0  0.0  0.0 
 9.9990495e-01     4.0820001e+02  0.0  0.0  0.0 
 9.9990734e-01     4.2250000e+02  0.0  0.0  0.0 
 9.9990970e-01     4.3789999e+02  0.0  0.0  0.0 
 9.9991203e-01     4.5289999e+02  0.0  0.0  0.0 
 9.9991433e-01     4.7029999e+02  0.0  0.0  0.0 
 9.9991660e-01     4.8950000e+02  0.0  0.0  0.0 
 9.9991884e-01     5.1079999e+02  0.0  0.0  0.0 
 9.9992104e-01     5.3340002e+02  0.0  0.0  0.0 
 9.9992322e-01     5.5600000e+02  0.0  0.0  0.0 
 9.9992537e-01     5.7850000e+02  0.0  0.0  0.0 
 9.9992749e-01     6.0100000e+02  0.0  0.0  0.0 
 9.9992957e-01     6.2490002e+02  0.0  0.0  0.0 
 9.9993163e-01     6.5129999e+02  0.0  0.0  0.0 
 9.9993366e-01     6.8000000e+02  0.0  0.0  0.0 
 9.9993565e-01     7.1150000e+02  0.0  0.0  0.0 
 9.9993762e-01     7.4700000e+02  0.0  0.0  0.0 
 9.9993955e-01     7.8809998e+02  0.0  0.0  0.0 
 9.9994145e-01     8.3240002e+02  0.0  0.0  0.0 
 9.9994333e-01     8.7920001e+02  0.0  0.0  0.0 
 9.9994517e-01     9.2170001e+02  0.0  0.0  0.0 
 9.9994698e-01     9.5720001e+02  0.0  0.0  0.0 
 9.9994876e-01     9.9050000e+02  0.0  0.0  0.0 
 9.9995052e-01     1.0340000e+03  0.0  0.0  0.0 
 9.9995224e-01     1.0940000e+03  0.0  0.0  0.0 
 9.9995393e-01     1.1650000e+03  0.0  0.0  0.0 
 9.9995559e-01     1.2410000e+03  0.0  0.0  0.0 
 9.9995722e-01     1.3140000e+03  0.0  0.0  0.0 
 9.9995882e-01     1.3780000e+03  0.0  0.0  0.0 
 9.9996038e-01     1.4430000e+03  0.0  0.0  0.0 
 9.9996192e-01     1.5110000e+03  0.0  0.0  0.0 
 9.9996343e-01     1.5920000e+03  0.0  0.0  0.0 
 9.9996491e-01     1.6940000e+03  0.0  0.0  0.0 
 9.9996636e-01     1.8120000e+03  0.0  0.0  0.0 
 9.9996777e-01     1.9270000e+03  0.0  0.0  0.0 
 9.9996916e-01     2.0470000e+03  0.0  0.0  0.0 
 9.9997051e-01     2.1810000e+03  0.0  0.0  0.0 
 9.9997184e-01     2.3280000e+03  0.0  0.0  0.0 
 9.9997313e-01     2.4890000e+03  0.0  0.0  0.0 
 9.9997440e-01     2.6610000e+03  0.0  0.0  0.0 
 9.9997563e-01     2.8540000e+03  0.0  0.0  0.0 
 9.9997683e-01     3.0760000e+03  0.0  0.0  0.0 
 9.9997801e-01     3.3230000e+03  0.0  0.0  0.0 
 9.9997915e-01     3.6040000e+03  0.0  0.0  0.0 
 9.9998026e-01     3.9090000e+03  0.0  0.0  0.0 
 9.9998134e-01     4.2520000e+03  0.0  0.0  0.0 
 9.9998239e-01     4.6390000e+03  0.0  0.0  0.0 
 9.9998341e-01     5.0810000e+03  0.0  0.0  0.0 
 9.9998440e-01     5.5680000e+03  0.0  0.0  0.0 
 9.9998536e-01     6.1010000e+03  0.0  0.0  0.0 
 9.9998629e-01     6.7100000e+03  0.0  0.0  0.0 
 9.9998719e-01     7.3960000e+03  0.0  0.0  0.0 
 9.9998806e-01     8.1630000e+03  0.0  0.0  0.0 
 9.9998890e-01     9.0750000e+03  0.0  0.0  0.0 
 9.9998970e-01     1.0140000e+04  0.0  0.0  0.0 
 9.9999048e-01     1.1370000e+04  0.0  0.0  0.0 
 9.9999123e-01     1.2850000e+04  0.0  0.0  0.0 
 9.9999194e-01     1.4670000e+04  0.0  0.0  0.0 
 9.9999263e-01     1.6910000e+04  0.0  0.0  0.0 
 9.9999328e-01     1.9690000e+04  0.0  0.0  0.0 
 9.9999391e-01     2.3060000e+04  0.0  0.0  0.0 
 9.9999450e-01     2.7150000e+04  0.0  0.0  0.0 
 9.9999507e-01     3.2230000e+04  0.0  0.0  0.0 
 9.9999560e-01     3.8560000e+04  0.0  0.0  0.0 
 9.9999610e-01     4.6300000e+04  0.0  0.0  0.0 
 9.9999657e-01     5.5700000e+04  0.0  0.0  0.0 
 9.9999701e-01     6.7070000e+04  0.0  0.0  0.0 
 9.9999743e-01     8.1210000e+04  0.0  0.0  0.0 
 9.9999781e-01     9.9170000e+04  0.0  0.0  0.0 
 9.9999816e-01     1.2200000e+05  0.0  0.0  0.0 
 9.9999848e-01     1.5120000e+05  0.0  0.0  0.0 
 9.9999877e-01     1.8930000e+05  0.0  0.0  0.0 
 9.9999903e-01     2.4140000e+05  0.0  0.0  0.0 
 9.9999925e-01     3.1750000e+05  0.0  0.0  0.0 
 9.9999945e-01     4.3110000e+05  0.0  0.0  0.0 
 9.9999962e-01     5.9970000e+05  0.0  0.0  0.0 
 9.9999976e-01     8.4110000e+05  0.0  0.0  0.0 
 9.9999986e-01     1.1780000e+06  0.0  0.0  0.0 
 9.9999994e-01     1.6480000e+06  0.0  0.0  0.0 
 9.9999998e-01     2.2830000e+06  0.0  0.0  0.0 
 1.0000000e+00     2.7630000e+06  0.0  0.0  0.0 
# lambda =   0.860 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     5.5989999e-01  0.0  0.0  0.0 
-9.9999048e-01     5.0139999e-01  0.0  0.0  0.0 
-9.9996192e-01     4.4999999e-01  0.0  0.0  0.0 
-9.9991433e-01     4.0570000e-01  0.0  0.0  0.0 
-9.9984770e-01     3.6809999e-01  0.0  0.0  0.0 
-9.9976203e-01     3.3660001e-01  0.0  0.0  0.0 
-9.9965732e-01     3.1009999e-01  0.0  0.0  0.0 
-9.9953359e-01     2.8729999e-01  0.0  0.0  0.0 
-9.9939083e-01     2.6730001e-01  0.0  0.0  0.0 
-9.9922904e-01     2.4940000e-01  0.0  0.0  0.0 
-9.9904822e-01     2.3310000e-01  0.0  0.0  0.0 
-9.9884839e-01     2.1789999e-01  0.0  0.0  0.0 
-9.9862953e-01     2.0340000e-01  0.0  0.0  0.0 
-9.9839167e-01     1.8940000e-01  0.0  0.0  0.0 
-9.9813480e-01     1.7620000e-01  0.0  0.0  0.0 
-9.9785892e-01     1.6400000e-01  0.0  0.0  0.0 
-9.9756405e-01     1.5290000e-01  0.0  0.0  0.0 
-9.9619470e-01     1.2060000e-01  0.0  0.0  0.0 
-9.9452190e-01     1.0530000e-01  0.0  0.0  0.0 
-9.9254615e-01     9.7530000e-02  0.0  0.0  0.0 
-9.9026807e-01     9.1600001e-02  0.0  0.0  0.0 
-9.8768834e-01     8.6460002e-02  0.0  0.0  0.0 
-9.8480775e-01     8.2020000e-02  0.0  0.0  0.0 
-9.8162718e-01     7.8419998e-02  0.0  0.0  0.0 
-9.7814760e-01     7.5850002e-02  0.0  0.0  0.0 
-9.7437006e-01     7.4639998e-02  0.0  0.0  0.0 
-9.7029573e-01     7.5039998e-02  0.0  0.0  0.0 
-9.6592583e-01     7.7059999e-02  0.0  0.0  0.0 
-9.6126170e-01     8.0640003e-02  0.0  0.0  0.0 
-9.5630476e-01     8.5579999e-02  0.0  0.0  0.0 
-9.5105652e-01     9.1629997e-02  0.0  0.0  0.0 
-9.4551858e-01     9.8739997e-02  0.0  0.0  0.0 
-9.3969262e-01     1.0680000e-01  0.0  0.0  0.0 
-9.3358043e-01     1.1560000e-01  0.0  0.0  0.0 
-9.2718385e-01     1.2450000e-01  0.0  0.0  0.0 
-9.2050485e-01     1.3249999e-01  0.0  0.0  0.0 
-9.1354546e-01     1.3880000e-01  0.0  0.0  0.0 
-9.0630779e-01     1.4240000e-01  0.0  0.0  0.0 
-8.9879405e-01     1.4280000e-01  0.0  0.0  0.0 
-8.9100652e-01     1.4060000e-01  0.0  0.0  0.0 
-8.8294759e-01     1.3660000e-01  0.0  0.0  0.0 
-8.7461971e-01     1.3190000e-01  0.0  0.0  0.0 
-8.6602540e-01     1.2729999e-01  0.0  0.0  0.0 
-8.5716730e-01     1.2320000e-01  0.0  0.0  0.0 
-8.4804810e-01     1.1960000e-01  0.0  0.0  0.0 
-8.3867057e-01     1.1630000e-01  0.0  0.0  0.0 
-8.2903757e-01     1.1300000e-01  0.0  0.0  0.0 
-8.1915204e-01     1.0950000e-01  0.0  0.0  0.0 
-8.0901699e-01     1.0550000e-01  0.0  0.0  0.0 
-7.9863551e-01     1.0120000e-01  0.0  0.0  0.0 
-7.8801075e-01     9.6639998e-02  0.0  0.0  0.0 
-7.7714596e-01     9.2090003e-02  0.0  0.0  0.0 
-7.6604444e-01     8.7760001e-02  0.0  0.0  0.0 
-7.5470958e-01     8.3839998e-02  0.0  0.0  0.0 
-7.4314483e-01     8.0490001e-02  0.0  0.0  0.0 
-7.3135370e-01     7.7809997e-02  0.0  0.0  0.0 
-7.1933980e-01     7.5829998e-02  0.0  0.0  0.0 
-7.0710678e-01     7.4369997e-02  0.0  0.0  0.0 
-6.9465837e-01     7.3200002e-02  0.0  0.0  0.0 
-6.8199836e-01     7.2140001e-02  0.0  0.0  0.0 
-6.6913061e-01     7.1050003e-02  0.0  0.0  0.0 
-6.5605903e-01     7.0060000e-02  0.0  0.0  0.0 
-6.4278761e-01     6.9339998e-02  0.0  0.0  0.0 
-6.2932039e-01     6.8980001e-02  0.0  0.0  0.0 
-6.1566148e-01     6.9020003e-02  0.0  0.0  0.0 
-6.0181502e-01     6.9239996e-02  0.0  0.0  0.0 
-5.8778525e-01     6.9329999e-02  0.0  0.0  0.0 
-5.7357644e-01     6.9239996e-02  0.0  0.0  0.0 
-5.5919290e-01     6.9030002e-02  0.0  0.0  0.0 
-5.4463904e-01     6.9090001e-02  0.0  0.0  0.0 
-5.2991926e-01     6.9750004e-02  0.0  0.0  0.0 
-5.1503807e-01     7.0880003e-02  0.0  0.0  0.0 
-5.0000000e-01     7.2209999e-02  0.0  0.0  0.0 
-4.8480962e-01     7.3390000e-02  0.0  0.0  0.0 
-4.6947156e-01     7.4280001e-02  0.0  0.0  0.0 
-4.5399050e-01     7.5599998e-02  0.0  0.0  0.0 
-4.3837115e-01     7.8129999e-02  0.0  0.0  0.0 
-4.2261826e-01     8.1940003e-02  0.0  0.0  0.0 
-4.0673664e-01     8.6640000e-02  0.0  0.0  0.0 
-3.9073113e-01     9.1279998e-02  0.0  0.0  0.0 
-3.7460659e-01     9.4779998e-02  0.0  0.0  0.0 
-3.5836795e-01     9.7290002e-02  0.0  0.0  0.0 
-3.4202014e-01     9.9349998e-02  0.0  0.0  0.0 
-3.2556815e-01     1.0120000e-01  0.0  0.0  0.0 
-3.0901699e-01     1.0310000e-01  0.0  0.0  0.0 
-2.9237170e-01     1.0490000e-01  0.0  0.0  0.0 
-2.7563736e-01     1.0660000e-01  0.0  0.0  0.0 
-2.5881905e-01     1.0830000e-01  0.0  0.0  0.0 
-2.4192190e-01     1.1050000e-01  0.0  0.0  0.0 
-2.2495105e-01     1.1300000e-01  0.0  0.0  0.0 
-2.0791169e-01     1.1560000e-01  0.0  0.0  0.0 
-1.9080900e-01     1.1810000e-01  0.0  0.0  0.0 
-1.7364818e-01     1.2050000e-01  0.0  0.0  0.0 
-1.5643447e-01     1.2300000e-01  0.0  0.0  0.0 
-1.3917310e-01     1.2580000e-01  0.0  0.0  0.0 
-1.2186934e-01     1.2870000e-01  0.0  0.0  0.0 
-1.0452846e-01     1.3140000e-01  0.0  0.0  0.0 
-8.7155743e-02     1.3400000e-01  0.0  0.0  0.0 
-6.9756474e-02     1.3650000e-01  0.0  0.0  0.0 
-5.2335956e-02     1.3900000e-01  0.0  0.0  0.0 
-3.4899497e-02     1.4139999e-01  0.0  0.0  0.0 
-1.7452406e-02     1.4380001e-01  0.0  0.0  0.0 
 6.1232340e-17     1.4610000e-01  0.0  0.0  0.0 
 1.7452406e-02     1.4850000e-01  0.0  0.0  0.0 
 3.4899497e-02     1.5140000e-01  0.0  0.0  0.0 
 5.2335956e-02     1.5470000e-01  0.0  0.0  0.0 
 6.9756474e-02     1.5820000e-01  0.0  0.0  0.0 
 8.7155743e-02     1.6200000e-01  0.0  0.0  0.0 
 1.0452846e-01     1.6599999e-01  0.0  0.0  0.0 
 1.2186934e-01     1.7010000e-01  0.0  0.0  0.0 
 1.3917310e-01     1.7399999e-01  0.0  0.0  0.0 
 1.5643447e-01     1.7739999e-01  0.0  0.0  0.0 
 1.7364818e-01     1.8050000e-01  0.0  0.0  0.0 
 1.9080900e-01     1.8350001e-01  0.0  0.0  0.0 
 2.0791169e-01     1.8670000e-01  0.0  0.0  0.0 
 2.2495105e-01     1.9000000e-01  0.0  0.0  0.0 
 2.4192190e-01     1.9329999e-01  0.0  0.0  0.0 
 2.5881905e-01     1.9650000e-01  0.0  0.0  0.0 
 2.7563736e-01     1.9980000e-01  0.0  0.0  0.0 
 2.9237170e-01     2.0310000e-01  0.0  0.0  0.0 
 3.0901699e-01     2.0610000e-01  0.0  0.0  0.0 
 3.2556815e-01     2.0870000e-01  0.0  0.0  0.0 
 3.4202014e-01     2.1110000e-01  0.0  0.0  0.0 
 3.5836795e-01     2.1320000e-01  0.0  0.0  0.0 
 3.7460659e-01     2.1510001e-01  0.0  0.0  0.0 
 3.9073113e-01     2.1680000e-01  0.0  0.0  0.0 
 4.0673664e-01     2.1830000e-01  0.0  0.0  0.0 
 4.2261826e-01     2.2030000e-01  0.0  0.0  0.0 
 4.3837115e-01     2.2300000e-01  0.0  0.0  0.0 
 4.5399050e-01     2.2610000e-01  0.0  0.0  0.0 
 4.6947156e-01     2.2910000e-01  0.0  0.0  0.0 
 4.8480962e-01     2.3170000e-01  0.0  0.0  0.0 
 5.0000000e-01     2.3400000e-01  0.0  0.0  0.0 
 5.1503807e-01     2.3690000e-01  0.0  0.0  0.0 
 5.2991926e-01     2.4130000e-01  0.0  0.0  0.0 
 5.4463904e-01     2.4779999e-01  0.0  0.0  0.0 
 5.5919290e-01     2.5659999e-01  0.0  0.0  0.0 
 5.7357644e-01     2.6840001e-01  0.0  0.0  0.0 
 5.8778525e-01     2.8369999e-01  0.0  0.0  0.0 
 6.0181502e-01     3.0149999e-01  0.0  0.0  0.0 
 6.1566148e-01     3.2080001e-01  0.0  0.0  0.0 
 6.2932039e-01     3.4619999e-01  0.0  0.0  0.0 
 6.4278761e-01     3.8270000e-01  0.0  0.0  0.0 
 6.5605903e-01     4.2109999e-01  0.0  0.0  0.0 
 6.6913061e-01     4.4980001e-01  0.0  0.0  0.0 
 6.8199836e-01     4.8730001e-01  0.0  0.0  0.0 
 6.9465837e-01     5.4509997e-01  0.0  0.0  0.0 
 7.0710678e-01     5.3600001e-01  0.0  0.0  0.0 
 7.1933980e-01     4.1790000e-01  0.0  0.0  0.0 
 7.3135370e-01     3.3190000e-01  0.0  0.0  0.0 
 7.4314483e-01     3.2679999e-01  0.0  0.0  0.0 
 7.5470958e-01     3.6160001e-01  0.0  0.0  0.0 
 7.6604444e-01     3.9359999e-01  0.0  0.0  0.0 
 7.7714596e-01     4.2550001e-01  0.0  0.0  0.0 
 7.8801075e-01     4.7189999e-01  0.0  0.0  0.0 
 7.9863551e-01     5.3509998e-01  0.0  0.0  0.0 
 8.0901699e-01     6.1129999e-01  0.0  0.0  0.0 
 8.1915204e-01     7.0270002e-01  0.0  0.0  0.0 
 8.2903757e-01     8.0830002e-01  0.0  0.0  0.0 
 8.3867057e-01     9.3379998e-01  0.0  0.0  0.0 
 8.4804810e-01     1.0860000e+00  0.0  0.0  0.0 
 8.5716730e-01     1.2770000e+00  0.0  0.0  0.0 
 8.6602540e-01     1.5220000e+00  0.0  0.0  0.0 
 8.7461971e-01     1.8350000e+00  0.0  0.0  0.0 
 8.8294759e-01     2.2200000e+00  0.0  0.0  0.0 
 8.9100652e-01     2.6860001e+00  0.0  0.0  0.0 
 8.9879405e-01     3.2660000e+00  0.0  0.0  0.0 
 9.0630779e-01     4.0780001e+00  0.0  0.0  0.0 
 9.1354546e-01     5.2600002e+00  0.0  0.0  0.0 
 9.2050485e-01     6.2290001e+00  0.0  0.0  0.0 
 9.2718385e-01     5.6630001e+00  0.0  0.0  0.0 
 9.3358043e-01     3.2119999e+00  0.0  0.0  0.0 
 9.3969262e-01     1.2640001e+00  0.0  0.0  0.0 
 9.4551858e-01     7.1090001e-01  0.0  0.0  0.0 
 9.5105652e-01     6.7610002e-01  0.0  0.0  0.0 
 9.5630476e-01     7.3979998e-01  0.0  0.0  0.0 
 9.6126170e-01     7.2500002e-01  0.0  0.0  0.0 
 9.6592583e-01     7.3970002e-01  0.0  0.0  0.0 
 9.6814764e-01     7.7249998e-01  0.0  0.0  0.0 
 9.7029573e-01     8.2609999e-01  0.0  0.0  0.0 
 9.7236992e-01     9.0710002e-01  0.0  0.0  0.0 
 9.7437006e-01     1.0070000e+00  0.0  0.0  0.0 
 9.7629601e-01     1.1330000e+00  0.0  0.0  0.0 
 9.7814760e-01     1.2819999e+00  0.0  0.0  0.0 
 9.7992470e-01     1.4010000e+00  0.0  0.0  0.0 
 9.8162718e-01     1.4560000e+00  0.0  0.0  0.0 
 9.8325491e-01     1.4960001e+00  0.0  0.0  0.0 
 9.8480775e-01     1.6270000e+00  0.0  0.0  0.0 
 9.8510933e-01     1.6630000e+00  0.0  0.0  0.0 
 9.8540790e-01     1.7020000e+00  0.0  0.0  0.0 
 9.8570347e-01     1.7340000e+00  0.0  0.0  0.0 
 9.8599604e-01     1.7710000e+00  0.0  0.0  0.0 
 9.8628560e-01     1.8099999e+00  0.0  0.0  0.0 
 9.8657216e-01     1.8440000e+00  0.0  0.0  0.0 
 9.8685572e-01     1.8820000e+00  0.0  0.0  0.0 
 9.8713627e-01     1.9240000e+00  0.0  0.0  0.0 
 9.8741381e-01     1.9540000e+00  0.0  0.0  0.0 
 9.8768834e-01     1.9880000e+00  0.0  0.0  0.0 
 9.8795987e-01     2.0230000e+00  0.0  0.0  0.0 
 9.8822838e-01     2.0590000e+00  0.0  0.0  0.0 
 9.8849389e-01     2.0920000e+00  0.0  0.0  0.0 
 9.8875638e-01     2.1280000e+00  0.0  0.0  0.0 
 9.8901586e-01     2.1650000e+00  0.0  0.0  0.0 
 9.8927233e-01     2.2010000e+00  0.0  0.0  0.0 
 9.8952579e-01     2.2509999e+00  0.0  0.0  0.0 
 9.8977623e-01     2.2909999e+00  0.0  0.0  0.0 
 9.9002366e-01     2.3329999e+00  0.0  0.0  0.0 
 9.9026807e-01     2.3699999e+00  0.0  0.0  0.0 
 9.9050946e-01     2.4210000e+00  0.0  0.0  0.0 
 9.9074784e-01     2.4670000e+00  0.0  0.0  0.0 
 9.9098320e-01     2.5190001e+00  0.0  0.0  0.0 
 9.9121554e-01     2.5730000e+00  0.0  0.0  0.0 
 9.9144486e-01     2.6229999e+00  0.0  0.0  0.0 
 9.9167116e-01     2.6760001e+00  0.0  0.0  0.0 
 9.9189444e-01     2.7360001e+00  0.0  0.0  0.0 
 9.9211470e-01     2.8080001e+00  0.0  0.0  0.0 
 9.9233194e-01     2.8529999e+00  0.0  0.0  0.0 
 9.9254615e-01     2.9050000e+00  0.0  0.0  0.0 
 9.9275734e-01     2.9730000e+00  0.0  0.0  0.0 
 9.9296551e-01     3.0239999e+00  0.0  0.0  0.0 
 9.9317065e-01     3.0829999e+00  0.0  0.0  0.0 
 9.9337277e-01     3.1429999e+00  0.0  0.0  0.0 
 9.9357186e-01     3.2279999e+00  0.0  0.0  0.0 
 9.9376792e-01     3.3130000e+00  0.0  0.0  0.0 
 9.9396096e-01     3.3610001e+00  0.0  0.0  0.0 
 9.9415096e-01     3.4389999e+00  0.0  0.0  0.0 
 9.9433794e-01     3.5250001e+00  0.0  0.0  0.0 
 9.9452190e-01     3.6070001e+00  0.0  0.0  0.0 
 9.9470282e-01     3.6670001e+00  0.0  0.0  0.0 
 9.9488071e-01     3.7539999e+00  0.0  0.0  0.0 
 9.9505557e-01     3.8390000e+00  0.0  0.0  0.0 
 9.9522740e-01     3.9159999e+00  0.0  0.0  0.0 
 9.9539620e-01     4.0489998e+00  0.0  0.0  0.0 
 9.9556196e-01     4.1770000e+00  0.0  0.0  0.0 
 9.9572470e-01     4.2270002e+00  0.0  0.0  0.0 
 9.9588440e-01     4.3610001e+00  0.0  0.0  0.0 
 9.9604107e-01     4.4770002e+00  0.0  0.0  0.0 
 9.9619470e-01     4.5539999e+00  0.0  0.0  0.0 
 9.9627038e-01     4.6129999e+00  0.0  0.0  0.0 
 9.9634530e-01     4.6710000e+00  0.0  0.0  0.0 
 9.9641946e-01     4.7399998e+00  0.0  0.0  0.0 
 9.9649286e-01     4.7930002e+00  0.0  0.0  0.0 
 9.9656550e-01     4.8140001e+00  0.0  0.0  0.0 
 9.9663739e-01     4.8290000e+00  0.0  0.0  0.0 
 9.9670851e-01     4.8880000e+00  0.0  0.0  0.0 
 9.9677888e-01     4.9660001e+00  0.0  0.0  0.0 
 9.9684849e-01     4.9990001e+00  0.0  0.0  0.0 
 9.9691733e-01     5.1510000e+00  0.0  0.0  0.0 
 9.9698542e-01     5.2690001e+00  0.0  0.0  0.0 
 9.9705275e-01     5.3449998e+00  0.0  0.0  0.0 
 9.9711932e-01     5.4480000e+00  0.0  0.0  0.0 
