#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           4
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00   2800     0.697526463E+02     0.999999795E+00     0.841898766E+00
     0.190493500E+01   2800     0.799866099E+02     0.968812977E+00     0.797054568E+00
     0.194193100E+01   2800     0.804542378E+02     0.959473806E+00     0.800221082E+00
     0.198039200E+01   2800     0.809846184E+02     0.969110234E+00     0.799412927E+00
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
    -0.392908552E-02     0.979241574E-01     0.679569870E-01     0.140560662E-01     0.269202047E-01
    -0.280649319E-02     0.981121509E-01     0.681489077E-01     0.140898090E-01     0.269182084E-01
    -0.168389733E-02     0.983010886E-01     0.683416679E-01     0.141235885E-01     0.269163757E-01
    -0.561299346E-03     0.984909735E-01     0.685352709E-01     0.141574051E-01     0.269147060E-01
     0.561299346E-03     0.986818082E-01     0.687297203E-01     0.141912594E-01     0.269131987E-01
     0.168389733E-02     0.988735957E-01     0.689250196E-01     0.142251520E-01     0.269118533E-01
     0.280649319E-02     0.990663388E-01     0.691211722E-01     0.142590833E-01     0.269106692E-01
     0.392908552E-02     0.992600403E-01     0.693181817E-01     0.142930539E-01     0.269096458E-01
     0.505167289E-02     0.994547030E-01     0.695160515E-01     0.143270643E-01     0.269087825E-01
     0.617425390E-02     0.996503300E-01     0.697147853E-01     0.143611152E-01     0.269080787E-01
     0.729682713E-02     0.998469240E-01     0.699143866E-01     0.143952069E-01     0.269075339E-01
     0.841939116E-02     0.100044488E+00     0.701148589E-01     0.144293401E-01     0.269071474E-01
     0.954194458E-02     0.100243025E+00     0.703162058E-01     0.144635153E-01     0.269069187E-01
     0.106644860E-01     0.100442537E+00     0.705184309E-01     0.144977330E-01     0.269068472E-01
     0.117870139E-01     0.100643029E+00     0.707215377E-01     0.145319937E-01     0.269069322E-01
     0.129095270E-01     0.100844502E+00     0.709255300E-01     0.145662980E-01     0.269071733E-01
     0.140320239E-01     0.101046960E+00     0.711304112E-01     0.146006465E-01     0.269075699E-01
     0.151545030E-01     0.101250405E+00     0.713361851E-01     0.146350396E-01     0.269081213E-01
     0.162769631E-01     0.101454841E+00     0.715428553E-01     0.146694779E-01     0.269088270E-01
     0.173994026E-01     0.101660271E+00     0.717504255E-01     0.147039619E-01     0.269096864E-01
     0.185218202E-01     0.101866697E+00     0.719588993E-01     0.147384921E-01     0.269106990E-01
     0.196442145E-01     0.102074123E+00     0.721682803E-01     0.147730692E-01     0.269118642E-01
     0.207665840E-01     0.102282552E+00     0.723785724E-01     0.148076935E-01     0.269131815E-01
     0.218889273E-01     0.102491986E+00     0.725897792E-01     0.148423658E-01     0.269146503E-01
     0.230112431E-01     0.102702430E+00     0.728019044E-01     0.148770864E-01     0.269162700E-01
     0.241335299E-01     0.102913885E+00     0.730149518E-01     0.149118560E-01     0.269180402E-01
     0.252557862E-01     0.103126356E+00     0.732289251E-01     0.149466751E-01     0.269199604E-01
     0.263780107E-01     0.103339845E+00     0.734438280E-01     0.149815442E-01     0.269220299E-01
     0.275002020E-01     0.103554355E+00     0.736596644E-01     0.150164639E-01     0.269242483E-01
     0.286223586E-01     0.103769890E+00     0.738764380E-01     0.150514347E-01     0.269266150E-01
     0.297444792E-01     0.103986453E+00     0.740941526E-01     0.150864573E-01     0.269291297E-01
     0.308665622E-01     0.104204047E+00     0.743128120E-01     0.151215321E-01     0.269317916E-01
     0.319886064E-01     0.104422674E+00     0.745324200E-01     0.151566597E-01     0.269346005E-01
     0.331106102E-01     0.104642340E+00     0.747529805E-01     0.151918408E-01     0.269375558E-01
     0.342325723E-01     0.104863046E+00     0.749744972E-01     0.152270758E-01     0.269406570E-01
     0.353544913E-01     0.105084796E+00     0.751969741E-01     0.152623654E-01     0.269439037E-01
     0.364763658E-01     0.105307593E+00     0.754204150E-01     0.152977102E-01     0.269472953E-01
     0.375981942E-01     0.105531440E+00     0.756448238E-01     0.153331108E-01     0.269508315E-01
     0.387199753E-01     0.105756342E+00     0.758702043E-01     0.153685677E-01     0.269545117E-01
     0.398417076E-01     0.105982300E+00     0.760965604E-01     0.154040816E-01     0.269583355E-01
     0.409633896E-01     0.106209320E+00     0.763238961E-01     0.154396531E-01     0.269623026E-01
     0.420850201E-01     0.106437403E+00     0.765522153E-01     0.154752828E-01     0.269664123E-01
     0.432065975E-01     0.106666553E+00     0.767815218E-01     0.155109714E-01     0.269706643E-01
     0.443281205E-01     0.106896774E+00     0.770118197E-01     0.155467195E-01     0.269750582E-01
     0.454495876E-01     0.107128070E+00     0.772431129E-01     0.155825277E-01     0.269795935E-01
     0.465709974E-01     0.107360443E+00     0.774754052E-01     0.156183967E-01     0.269842697E-01
     0.476923485E-01     0.107593897E+00     0.777087008E-01     0.156543272E-01     0.269890865E-01
     0.488136395E-01     0.107828435E+00     0.779430036E-01     0.156903198E-01     0.269940434E-01
     0.499348691E-01     0.108064062E+00     0.781783175E-01     0.157263751E-01     0.269991399E-01
     0.510560356E-01     0.108300780E+00     0.784146466E-01     0.157624940E-01     0.270043756E-01
     0.521771379E-01     0.108538593E+00     0.786519948E-01     0.157986770E-01     0.270097501E-01
     0.532981744E-01     0.108777504E+00     0.788903663E-01     0.158349249E-01     0.270152629E-01
     0.544191437E-01     0.109017518E+00     0.791297651E-01     0.158712384E-01     0.270209136E-01
     0.555400444E-01     0.109258638E+00     0.793701951E-01     0.159076181E-01     0.270267018E-01
     0.566608752E-01     0.109500867E+00     0.796116604E-01     0.159440647E-01     0.270326269E-01
     0.577816345E-01     0.109744208E+00     0.798541652E-01     0.159805790E-01     0.270386885E-01
     0.589023210E-01     0.109988666E+00     0.800977135E-01     0.160171617E-01     0.270448862E-01
     0.600229333E-01     0.110234245E+00     0.803423094E-01     0.160538134E-01     0.270512195E-01
     0.611434699E-01     0.110480947E+00     0.805879570E-01     0.160905350E-01     0.270576879E-01
     0.622639295E-01     0.110728776E+00     0.808346604E-01     0.161273271E-01     0.270642909E-01
     0.633843107E-01     0.110977737E+00     0.810824237E-01     0.161641905E-01     0.270710282E-01
     0.645046119E-01     0.111227832E+00     0.813312512E-01     0.162011258E-01     0.270778991E-01
     0.656248319E-01     0.111479066E+00     0.815811469E-01     0.162381338E-01     0.270849031E-01
     0.667449691E-01     0.111731442E+00     0.818321150E-01     0.162752152E-01     0.270920399E-01
     0.678650223E-01     0.111984965E+00     0.820841598E-01     0.163123707E-01     0.270993089E-01
     0.689849899E-01     0.112239636E+00     0.823372854E-01     0.163496011E-01     0.271067096E-01
     0.701048706E-01     0.112495462E+00     0.825914961E-01     0.163869071E-01     0.271142415E-01
     0.712246629E-01     0.112752444E+00     0.828467960E-01     0.164242893E-01     0.271219040E-01
     0.723443655E-01     0.113010588E+00     0.831031894E-01     0.164617485E-01     0.271296967E-01
     0.734639769E-01     0.113269896E+00     0.833606807E-01     0.164992855E-01     0.271376191E-01
     0.745834957E-01     0.113530373E+00     0.836192740E-01     0.165369008E-01     0.271456706E-01
     0.757029205E-01     0.113792023E+00     0.838789737E-01     0.165745953E-01     0.271538507E-01
     0.768222499E-01     0.114054849E+00     0.841397842E-01     0.166123696E-01     0.271621589E-01
     0.779414825E-01     0.114318856E+00     0.844017096E-01     0.166502245E-01     0.271705947E-01
     0.790606169E-01     0.114584046E+00     0.846647545E-01     0.166881605E-01     0.271791575E-01
     0.801796517E-01     0.114850425E+00     0.849289231E-01     0.167261785E-01     0.271878469E-01
     0.812985854E-01     0.115117996E+00     0.851942198E-01     0.167642791E-01     0.271966623E-01
     0.824174166E-01     0.115386763E+00     0.854606491E-01     0.168024629E-01     0.272056032E-01
     0.835361440E-01     0.115656730E+00     0.857282155E-01     0.168407307E-01     0.272146691E-01
     0.846547661E-01     0.115927901E+00     0.859969232E-01     0.168790832E-01     0.272238595E-01
     0.857732816E-01     0.116200280E+00     0.862667769E-01     0.169175210E-01     0.272331739E-01
     0.868916889E-01     0.116473871E+00     0.865377809E-01     0.169560448E-01     0.272426117E-01
     0.880099867E-01     0.116748679E+00     0.868099399E-01     0.169946553E-01     0.272521725E-01
     0.891281736E-01     0.117024707E+00     0.870832583E-01     0.170333531E-01     0.272618559E-01
     0.902462482E-01     0.117301959E+00     0.873577407E-01     0.170721389E-01     0.272716612E-01
     0.913642091E-01     0.117580440E+00     0.876333917E-01     0.171110134E-01     0.272815881E-01
     0.924820548E-01     0.117860154E+00     0.879102158E-01     0.171499772E-01     0.272916361E-01
     0.935997840E-01     0.118141104E+00     0.881882176E-01     0.171890310E-01     0.273018048E-01
     0.947173952E-01     0.118423296E+00     0.884674019E-01     0.172281755E-01     0.273120936E-01
     0.958348871E-01     0.118706733E+00     0.887477731E-01     0.172674113E-01     0.273225021E-01
     0.969522582E-01     0.118991420E+00     0.890293361E-01     0.173067391E-01     0.273330299E-01
     0.980695071E-01     0.119277361E+00     0.893120955E-01     0.173461595E-01     0.273436766E-01
     0.991866324E-01     0.119564560E+00     0.895960559E-01     0.173856732E-01     0.273544418E-01
     0.100303633E+00     0.119853022E+00     0.898812222E-01     0.174252810E-01     0.273653250E-01
     0.101420507E+00     0.120142750E+00     0.901675991E-01     0.174649833E-01     0.273763259E-01
     0.102537253E+00     0.120433750E+00     0.904551912E-01     0.175047810E-01     0.273874440E-01
     0.103653870E+00     0.120726026E+00     0.907440036E-01     0.175446748E-01     0.273986790E-01
     0.104770356E+00     0.121019582E+00     0.910340408E-01     0.175846651E-01     0.274100306E-01
     0.105886710E+00     0.121314423E+00     0.913253078E-01     0.176247529E-01     0.274214982E-01
     0.107002931E+00     0.121610552E+00     0.916178093E-01     0.176649387E-01     0.274330817E-01
     0.108119017E+00     0.121907976E+00     0.919115503E-01     0.177052232E-01     0.274447806E-01
     0.109234966E+00     0.122206698E+00     0.922065356E-01     0.177456072E-01     0.274565946E-01
     0.110350778E+00     0.122506722E+00     0.925027701E-01     0.177860913E-01     0.274685233E-01
     0.111466451E+00     0.122808054E+00     0.928002587E-01     0.178266763E-01     0.274805664E-01
     0.112581984E+00     0.123110697E+00     0.930990063E-01     0.178673627E-01     0.274927236E-01
     0.113697374E+00     0.123414657E+00     0.933990178E-01     0.179081515E-01     0.275049946E-01
     0.114812622E+00     0.123719938E+00     0.937002983E-01     0.179490432E-01     0.275173790E-01
     0.115927724E+00     0.124026545E+00     0.940028526E-01     0.179900387E-01     0.275298765E-01
     0.117042681E+00     0.124334483E+00     0.943066858E-01     0.180311385E-01     0.275424868E-01
     0.118157490E+00     0.124643755E+00     0.946118028E-01     0.180723436E-01     0.275552095E-01
     0.119272150E+00     0.124954368E+00     0.949182087E-01     0.181136545E-01     0.275680445E-01
     0.120386660E+00     0.125266325E+00     0.952259085E-01     0.181550721E-01     0.275809912E-01
     0.121501018E+00     0.125579631E+00     0.955349073E-01     0.181965971E-01     0.275940495E-01
     0.122615223E+00     0.125894292E+00     0.958452100E-01     0.182382302E-01     0.276072190E-01
     0.123729273E+00     0.126210312E+00     0.961568217E-01     0.182799722E-01     0.276204994E-01
     0.124843168E+00     0.126527695E+00     0.964697476E-01     0.183218239E-01     0.276338903E-01
     0.125956905E+00     0.126846447E+00     0.967839928E-01     0.183637859E-01     0.276473915E-01
     0.127070483E+00     0.127166572E+00     0.970995623E-01     0.184058591E-01     0.276610025E-01
     0.128183902E+00     0.127488075E+00     0.974164613E-01     0.184480443E-01     0.276747232E-01
     0.129297158E+00     0.127810962E+00     0.977346950E-01     0.184903421E-01     0.276885530E-01
     0.130410252E+00     0.128135237E+00     0.980542684E-01     0.185327534E-01     0.277024918E-01
     0.131523182E+00     0.128460905E+00     0.983751869E-01     0.185752789E-01     0.277165391E-01
     0.132635946E+00     0.128787970E+00     0.986974555E-01     0.186179194E-01     0.277306947E-01
     0.133748542E+00     0.129116439E+00     0.990210795E-01     0.186606756E-01     0.277449581E-01
     0.134860970E+00     0.129446316E+00     0.993460642E-01     0.187035484E-01     0.277593289E-01
     0.135973228E+00     0.129777605E+00     0.996724147E-01     0.187465384E-01     0.277738069E-01
     0.137085315E+00     0.130110312E+00     0.100000136E+00     0.187896464E-01     0.277883917E-01
     0.138197229E+00     0.130444443E+00     0.100329235E+00     0.188328732E-01     0.278030828E-01
     0.139308969E+00     0.130780001E+00     0.100659715E+00     0.188762195E-01     0.278178800E-01
     0.140420533E+00     0.131116992E+00     0.100991582E+00     0.189196862E-01     0.278327827E-01
     0.141531920E+00     0.131455422E+00     0.101324841E+00     0.189632738E-01     0.278477907E-01
     0.142643129E+00     0.131795295E+00     0.101659498E+00     0.190069833E-01     0.278629036E-01
     0.143754158E+00     0.132136617E+00     0.101995559E+00     0.190508153E-01     0.278781210E-01
     0.144865006E+00     0.132479392E+00     0.102333028E+00     0.190947705E-01     0.278934424E-01
     0.145975672E+00     0.132823627E+00     0.102671911E+00     0.191388497E-01     0.279088675E-01
     0.147086153E+00     0.133169325E+00     0.103012214E+00     0.191830536E-01     0.279243959E-01
     0.148196449E+00     0.133516493E+00     0.103353942E+00     0.192273829E-01     0.279400272E-01
     0.149306559E+00     0.133865136E+00     0.103697101E+00     0.192718384E-01     0.279557610E-01
     0.150416480E+00     0.134215259E+00     0.104041696E+00     0.193164208E-01     0.279715969E-01
     0.151526211E+00     0.134566868E+00     0.104387732E+00     0.193611307E-01     0.279875345E-01
     0.152635752E+00     0.134919967E+00     0.104735216E+00     0.194059689E-01     0.280035734E-01
     0.153745100E+00     0.135274563E+00     0.105084153E+00     0.194509361E-01     0.280197133E-01
     0.154854255E+00     0.135630660E+00     0.105434549E+00     0.194960329E-01     0.280359537E-01
     0.155963214E+00     0.135988265E+00     0.105786409E+00     0.195412601E-01     0.280522943E-01
     0.157071977E+00     0.136347383E+00     0.106139739E+00     0.195866183E-01     0.280687347E-01
     0.158180542E+00     0.136708018E+00     0.106494545E+00     0.196321082E-01     0.280852745E-01
     0.159288908E+00     0.137070178E+00     0.106850832E+00     0.196777306E-01     0.281019134E-01
     0.160397072E+00     0.137433867E+00     0.107208608E+00     0.197234859E-01     0.281186510E-01
     0.161505035E+00     0.137799092E+00     0.107567876E+00     0.197693751E-01     0.281354869E-01
     0.162612794E+00     0.138165857E+00     0.107928644E+00     0.198153986E-01     0.281524208E-01
     0.163720348E+00     0.138534169E+00     0.108290917E+00     0.198615571E-01     0.281694524E-01
     0.164827696E+00     0.138904033E+00     0.108654701E+00     0.199078514E-01     0.281865813E-01
     0.165934836E+00     0.139275455E+00     0.109020003E+00     0.199542821E-01     0.282038073E-01
     0.167041768E+00     0.139648441E+00     0.109386827E+00     0.200008498E-01     0.282211299E-01
     0.168148488E+00     0.140022997E+00     0.109755181E+00     0.200475552E-01     0.282385489E-01
     0.169254997E+00     0.140399129E+00     0.110125070E+00     0.200943990E-01     0.282560640E-01
     0.170361292E+00     0.140776842E+00     0.110496500E+00     0.201413818E-01     0.282736749E-01
     0.171467373E+00     0.141156143E+00     0.110869478E+00     0.201885042E-01     0.282913813E-01
     0.172573237E+00     0.141537038E+00     0.111244009E+00     0.202357669E-01     0.283091830E-01
     0.173678884E+00     0.141919532E+00     0.111620100E+00     0.202831706E-01     0.283270796E-01
     0.174784313E+00     0.142303631E+00     0.111997758E+00     0.203307159E-01     0.283450710E-01
     0.175889521E+00     0.142689343E+00     0.112376987E+00     0.203784035E-01     0.283631569E-01
     0.176994507E+00     0.143076672E+00     0.112757796E+00     0.204262340E-01     0.283813370E-01
     0.178099270E+00     0.143465625E+00     0.113140189E+00     0.204742081E-01     0.283996111E-01
     0.179203809E+00     0.143856209E+00     0.113524173E+00     0.205223265E-01     0.284179790E-01
     0.180308122E+00     0.144248428E+00     0.113909755E+00     0.205705897E-01     0.284364404E-01
     0.181412207E+00     0.144642291E+00     0.114296941E+00     0.206189985E-01     0.284549952E-01
     0.182516065E+00     0.145037802E+00     0.114685738E+00     0.206675536E-01     0.284736431E-01
     0.183619692E+00     0.145434969E+00     0.115076151E+00     0.207162555E-01     0.284923840E-01
     0.184723087E+00     0.145833796E+00     0.115468187E+00     0.207651050E-01     0.285112176E-01
     0.185826250E+00     0.146234292E+00     0.115861854E+00     0.208141027E-01     0.285301437E-01
     0.186929179E+00     0.146636462E+00     0.116257156E+00     0.208632494E-01     0.285491622E-01
     0.188031872E+00     0.147040313E+00     0.116654102E+00     0.209125456E-01     0.285682729E-01
     0.189134328E+00     0.147445850E+00     0.117052696E+00     0.209619920E-01     0.285874755E-01
     0.190236546E+00     0.147853081E+00     0.117452947E+00     0.210115894E-01     0.286067699E-01
     0.191338524E+00     0.148262012E+00     0.117854860E+00     0.210613384E-01     0.286261559E-01
     0.192440261E+00     0.148672650E+00     0.118258443E+00     0.211112397E-01     0.286456334E-01
     0.193541755E+00     0.149085000E+00     0.118663701E+00     0.211612939E-01     0.286652021E-01
     0.194643006E+00     0.149499070E+00     0.119070641E+00     0.212115018E-01     0.286848619E-01
     0.195744011E+00     0.149914866E+00     0.119479271E+00     0.212618640E-01     0.287046125E-01
     0.196844770E+00     0.150332395E+00     0.119889596E+00     0.213123812E-01     0.287244539E-01
     0.197945280E+00     0.150751663E+00     0.120301624E+00     0.213630541E-01     0.287443858E-01
     0.199045541E+00     0.151172677E+00     0.120715362E+00     0.214138834E-01     0.287644080E-01
     0.200145551E+00     0.151595444E+00     0.121130815E+00     0.214648698E-01     0.287845203E-01
     0.201245309E+00     0.152019970E+00     0.121547991E+00     0.215160139E-01     0.288047227E-01
     0.202344814E+00     0.152446262E+00     0.121966897E+00     0.215673164E-01     0.288250147E-01
     0.203444063E+00     0.152874328E+00     0.122387540E+00     0.216187781E-01     0.288453964E-01
     0.204543056E+00     0.153304173E+00     0.122809926E+00     0.216703995E-01     0.288658674E-01
     0.205641791E+00     0.153735804E+00     0.123234062E+00     0.217221815E-01     0.288864275E-01
     0.206740267E+00     0.154169229E+00     0.123659956E+00     0.217741246E-01     0.289070767E-01
     0.207838482E+00     0.154604454E+00     0.124087614E+00     0.218262295E-01     0.289278145E-01
     0.208936436E+00     0.155041487E+00     0.124517043E+00     0.218784969E-01     0.289486409E-01
     0.210034126E+00     0.155480333E+00     0.124948250E+00     0.219309275E-01     0.289695557E-01
     0.211131552E+00     0.155921001E+00     0.125381243E+00     0.219835220E-01     0.289905585E-01
     0.212228711E+00     0.156363497E+00     0.125816028E+00     0.220362810E-01     0.290116493E-01
     0.213325603E+00     0.156807828E+00     0.126252613E+00     0.220892052E-01     0.290328277E-01
     0.214422226E+00     0.157254002E+00     0.126691004E+00     0.221422952E-01     0.290540935E-01
     0.215518579E+00     0.157702025E+00     0.127131209E+00     0.221955518E-01     0.290754466E-01
     0.216614661E+00     0.158151904E+00     0.127573235E+00     0.222489755E-01     0.290968866E-01
     0.217710469E+00     0.158603648E+00     0.128017089E+00     0.223025670E-01     0.291184134E-01
     0.218806003E+00     0.159057263E+00     0.128462779E+00     0.223563270E-01     0.291400267E-01
     0.219901261E+00     0.159512756E+00     0.128910312E+00     0.224102561E-01     0.291617263E-01
     0.220996243E+00     0.159970134E+00     0.129359696E+00     0.224643549E-01     0.291835119E-01
     0.222090945E+00     0.160429406E+00     0.129810937E+00     0.225186242E-01     0.292053834E-01
     0.223185368E+00     0.160890578E+00     0.130264043E+00     0.225730644E-01     0.292273405E-01
     0.224279509E+00     0.161353659E+00     0.130719022E+00     0.226276764E-01     0.292493829E-01
     0.225373368E+00     0.161818654E+00     0.131175882E+00     0.226824606E-01     0.292715104E-01
     0.226466943E+00     0.162285573E+00     0.131634629E+00     0.227374177E-01     0.292937229E-01
     0.227560232E+00     0.162754423E+00     0.132095272E+00     0.227925483E-01     0.293160200E-01
     0.228653235E+00     0.163225210E+00     0.132557818E+00     0.228478531E-01     0.293384016E-01
     0.229745950E+00     0.163697944E+00     0.133022274E+00     0.229033326E-01     0.293608674E-01
     0.230838375E+00     0.164172631E+00     0.133488650E+00     0.229589875E-01     0.293834172E-01
     0.231930509E+00     0.164649279E+00     0.133956952E+00     0.230148183E-01     0.294060508E-01
     0.233022350E+00     0.165127897E+00     0.134427188E+00     0.230708257E-01     0.294287680E-01
     0.234113898E+00     0.165608492E+00     0.134899367E+00     0.231270102E-01     0.294515685E-01
     0.235205151E+00     0.166091072E+00     0.135373495E+00     0.231833725E-01     0.294744523E-01
     0.236296108E+00     0.166575645E+00     0.135849582E+00     0.232399131E-01     0.294974190E-01
     0.237386767E+00     0.167062219E+00     0.136327636E+00     0.232966327E-01     0.295204686E-01
     0.238477127E+00     0.167550802E+00     0.136807663E+00     0.233535317E-01     0.295436007E-01
     0.239567186E+00     0.168041402E+00     0.137289673E+00     0.234106108E-01     0.295668153E-01
     0.240656943E+00     0.168534028E+00     0.137773674E+00     0.234678705E-01     0.295901122E-01
     0.241746397E+00     0.169028686E+00     0.138259674E+00     0.235253115E-01     0.296134912E-01
     0.242835546E+00     0.169525386E+00     0.138747680E+00     0.235829343E-01     0.296369522E-01
     0.243924390E+00     0.170024137E+00     0.139237703E+00     0.236407394E-01     0.296604949E-01
     0.245012926E+00     0.170524945E+00     0.139729749E+00     0.236987274E-01     0.296841193E-01
     0.246101153E+00     0.171027820E+00     0.140223827E+00     0.237568990E-01     0.297078253E-01
     0.247189070E+00     0.171532770E+00     0.140719945E+00     0.238152545E-01     0.297316126E-01
     0.248276675E+00     0.172039803E+00     0.141218113E+00     0.238737947E-01     0.297554812E-01
     0.249363968E+00     0.172548928E+00     0.141718339E+00     0.239325201E-01     0.297794310E-01
     0.250450946E+00     0.173060153E+00     0.142220630E+00     0.239914312E-01     0.298034619E-01
     0.251537609E+00     0.173573487E+00     0.142724997E+00     0.240505285E-01     0.298275737E-01
     0.252623954E+00     0.174088939E+00     0.143231446E+00     0.241098126E-01     0.298517664E-01
     0.253709982E+00     0.174606516E+00     0.143739988E+00     0.241692842E-01     0.298760398E-01
     0.254795689E+00     0.175126228E+00     0.144250631E+00     0.242289436E-01     0.299003940E-01
     0.255881076E+00     0.175648084E+00     0.144763383E+00     0.242887915E-01     0.299248288E-01
     0.256966140E+00     0.176172092E+00     0.145278253E+00     0.243488285E-01     0.299493442E-01
     0.258050880E+00     0.176698260E+00     0.145795250E+00     0.244090550E-01     0.299739401E-01
     0.259135295E+00     0.177226599E+00     0.146314383E+00     0.244694716E-01     0.299986164E-01
     0.260219383E+00     0.177757115E+00     0.146835661E+00     0.245300789E-01     0.300233731E-01
     0.261303144E+00     0.178289820E+00     0.147359092E+00     0.245908773E-01     0.300482102E-01
     0.262386575E+00     0.178824720E+00     0.147884686E+00     0.246518676E-01     0.300731275E-01
     0.263469676E+00     0.179361826E+00     0.148412452E+00     0.247130501E-01     0.300981252E-01
     0.264552444E+00     0.179901146E+00     0.148942398E+00     0.247744255E-01     0.301232030E-01
     0.265634879E+00     0.180442690E+00     0.149474534E+00     0.248359943E-01     0.301483611E-01
     0.266716980E+00     0.180986466E+00     0.150008869E+00     0.248977570E-01     0.301735993E-01
     0.267798744E+00     0.181532483E+00     0.150545411E+00     0.249597142E-01     0.301989177E-01
     0.268880170E+00     0.182080751E+00     0.151084170E+00     0.250218665E-01     0.302243162E-01
     0.269961258E+00     0.182631278E+00     0.151625156E+00     0.250842144E-01     0.302497948E-01
     0.271042006E+00     0.183184075E+00     0.152168377E+00     0.251467585E-01     0.302753534E-01
     0.272122412E+00     0.183739149E+00     0.152713842E+00     0.252094992E-01     0.303009921E-01
     0.273202475E+00     0.184296512E+00     0.153261562E+00     0.252724372E-01     0.303267108E-01
     0.274282194E+00     0.184856171E+00     0.153811544E+00     0.253355731E-01     0.303525095E-01
     0.275361567E+00     0.185418136E+00     0.154363800E+00     0.253989073E-01     0.303783881E-01
     0.276440593E+00     0.185982417E+00     0.154918337E+00     0.254624405E-01     0.304043466E-01
     0.277519271E+00     0.186549024E+00     0.155475166E+00     0.255261732E-01     0.304303851E-01
     0.278597599E+00     0.187117965E+00     0.156034296E+00     0.255901059E-01     0.304565034E-01
     0.279675576E+00     0.187689250E+00     0.156595736E+00     0.256542393E-01     0.304827015E-01
     0.280753201E+00     0.188262889E+00     0.157159496E+00     0.257185739E-01     0.305089794E-01
     0.281830471E+00     0.188838891E+00     0.157725587E+00     0.257831102E-01     0.305353370E-01
     0.282907387E+00     0.189417267E+00     0.158294016E+00     0.258478488E-01     0.305617743E-01
     0.283983946E+00     0.189998026E+00     0.158864795E+00     0.259127904E-01     0.305882912E-01
     0.285060147E+00     0.190581177E+00     0.159437932E+00     0.259779354E-01     0.306148878E-01
     0.286135989E+00     0.191166731E+00     0.160013439E+00     0.260432844E-01     0.306415638E-01
     0.287211470E+00     0.191754697E+00     0.160591324E+00     0.261088379E-01     0.306683193E-01
     0.288286589E+00     0.192345086E+00     0.161171597E+00     0.261745967E-01     0.306951541E-01
     0.289361345E+00     0.192937908E+00     0.161754269E+00     0.262405611E-01     0.307220683E-01
     0.290435737E+00     0.193533172E+00     0.162339350E+00     0.263067318E-01     0.307490616E-01
     0.291509762E+00     0.194130888E+00     0.162926849E+00     0.263731093E-01     0.307761342E-01
     0.292583420E+00     0.194731068E+00     0.163516777E+00     0.264396942E-01     0.308032857E-01
     0.293656709E+00     0.195333720E+00     0.164109144E+00     0.265064871E-01     0.308305163E-01
     0.294729629E+00     0.195938856E+00     0.164703960E+00     0.265734884E-01     0.308578257E-01
     0.295802176E+00     0.196546486E+00     0.165301236E+00     0.266406988E-01     0.308852139E-01
     0.296874351E+00     0.197156620E+00     0.165900982E+00     0.267081187E-01     0.309126807E-01
     0.297946152E+00     0.197769269E+00     0.166503208E+00     0.267757488E-01     0.309402262E-01
     0.299017577E+00     0.198384443E+00     0.167107925E+00     0.268435895E-01     0.309678501E-01
     0.300088626E+00     0.199002152E+00     0.167715144E+00     0.269116415E-01     0.309955523E-01
     0.301159296E+00     0.199622408E+00     0.168324875E+00     0.269799051E-01     0.310233329E-01
     0.302229587E+00     0.200245221E+00     0.168937129E+00     0.270483810E-01     0.310511915E-01
     0.303299497E+00     0.200870602E+00     0.169551917E+00     0.271170697E-01     0.310791282E-01
     0.304369025E+00     0.201498562E+00     0.170169249E+00     0.271859716E-01     0.311071429E-01
     0.305438169E+00     0.202129111E+00     0.170789136E+00     0.272550873E-01     0.311352353E-01
     0.306506928E+00     0.202762261E+00     0.171411590E+00     0.273244172E-01     0.311634055E-01
     0.307575301E+00     0.203398022E+00     0.172036621E+00     0.273939620E-01     0.311916534E-01
     0.308643286E+00     0.204036406E+00     0.172664241E+00     0.274637219E-01     0.312199787E-01
     0.309710883E+00     0.204677424E+00     0.173294460E+00     0.275336976E-01     0.312483815E-01
     0.310778089E+00     0.205321086E+00     0.173927290E+00     0.276038895E-01     0.312768617E-01
     0.311844903E+00     0.205967405E+00     0.174562742E+00     0.276742981E-01     0.313054191E-01
     0.312911325E+00     0.206616391E+00     0.175200827E+00     0.277449238E-01     0.313340537E-01
     0.313977352E+00     0.207268056E+00     0.175841557E+00     0.278157670E-01     0.313627655E-01
     0.315042983E+00     0.207922411E+00     0.176484943E+00     0.278868283E-01     0.313915543E-01
     0.316108218E+00     0.208579468E+00     0.177130997E+00     0.279581081E-01     0.314204202E-01
     0.317173054E+00     0.209239238E+00     0.177779730E+00     0.280296067E-01     0.314493630E-01
     0.318237490E+00     0.209901733E+00     0.178431154E+00     0.281013247E-01     0.314783828E-01
     0.319301525E+00     0.210566964E+00     0.179085281E+00     0.281732624E-01     0.315074795E-01
     0.320365158E+00     0.211234943E+00     0.179742121E+00     0.282454203E-01     0.315366530E-01
     0.321428387E+00     0.211905682E+00     0.180401688E+00     0.283177987E-01     0.315659035E-01
     0.322491211E+00     0.212579193E+00     0.181063993E+00     0.283903982E-01     0.315952309E-01
