#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.356587649E+00     0.200000522E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.948938660E+00     0.578374577E+00     0.187342550E+00    -0.203249868E+00     0.187306378E+00    -0.905240263E-01    -0.165388063E+00
    -0.948415480E+00     0.578109422E+00     0.187170522E+00    -0.203327245E+00     0.187147917E+00    -0.911091258E-01    -0.166473766E+00
    -0.947889710E+00     0.577830789E+00     0.186995228E+00    -0.203402968E+00     0.186980932E+00    -0.916911053E-01    -0.167554180E+00
    -0.947361340E+00     0.577538585E+00     0.186816661E+00    -0.203477003E+00     0.186805372E+00    -0.922699143E-01    -0.168629218E+00
    -0.946830380E+00     0.577232731E+00     0.186634820E+00    -0.203549315E+00     0.186621193E+00    -0.928454809E-01    -0.169698751E+00
    -0.946296830E+00     0.576913143E+00     0.186449701E+00    -0.203619867E+00     0.186428348E+00    -0.934177444E-01    -0.170762674E+00
    -0.945760680E+00     0.576579730E+00     0.186261299E+00    -0.203688625E+00     0.186226790E+00    -0.939866550E-01    -0.171820900E+00
    -0.945221950E+00     0.576232426E+00     0.186069617E+00    -0.203755550E+00     0.186016484E+00    -0.945521316E-01    -0.172873285E+00
    -0.944680640E+00     0.575871151E+00     0.185874653E+00    -0.203820606E+00     0.185797386E+00    -0.951141148E-01    -0.173919725E+00
    -0.944136730E+00     0.575495814E+00     0.185676400E+00    -0.203883760E+00     0.185569449E+00    -0.956725662E-01    -0.174960154E+00
    -0.943590250E+00     0.575106359E+00     0.185474868E+00    -0.203944972E+00     0.185332644E+00    -0.962273960E-01    -0.175994412E+00
    -0.943041180E+00     0.574702700E+00     0.185270049E+00    -0.204004206E+00     0.185086925E+00    -0.967785664E-01    -0.177022434E+00
    -0.942489530E+00     0.574284769E+00     0.185061947E+00    -0.204061426E+00     0.184832260E+00    -0.973260092E-01    -0.178044100E+00
    -0.941935300E+00     0.573852497E+00     0.184850564E+00    -0.204116594E+00     0.184568612E+00    -0.978696668E-01    -0.179059310E+00
    -0.941378490E+00     0.573405815E+00     0.184635902E+00    -0.204169673E+00     0.184295946E+00    -0.984094820E-01    -0.180067963E+00
    -0.940819110E+00     0.572944663E+00     0.184417967E+00    -0.204220624E+00     0.184014235E+00    -0.989453884E-01    -0.181069942E+00
    -0.940257150E+00     0.572468967E+00     0.184196758E+00    -0.204269412E+00     0.183723442E+00    -0.994773395E-01    -0.182065165E+00
    -0.939692620E+00     0.571978672E+00     0.183972283E+00    -0.204315998E+00     0.183423540E+00    -0.100005270E+00    -0.183053519E+00
    -0.939125520E+00     0.571473718E+00     0.183744547E+00    -0.204360343E+00     0.183114500E+00    -0.100529124E+00    -0.184034906E+00
    -0.938555840E+00     0.570954033E+00     0.183513550E+00    -0.204402411E+00     0.182796290E+00    -0.101048856E+00    -0.185009246E+00
    -0.937983600E+00     0.570419578E+00     0.183279305E+00    -0.204442161E+00     0.182468892E+00    -0.101564393E+00    -0.185976411E+00
    -0.937408790E+00     0.569870288E+00     0.183041816E+00    -0.204479558E+00     0.182132277E+00    -0.102075691E+00    -0.186936323E+00
    -0.936831420E+00     0.569306117E+00     0.182801094E+00    -0.204514560E+00     0.181786425E+00    -0.102582686E+00    -0.187888872E+00
    -0.936251480E+00     0.568727002E+00     0.182557141E+00    -0.204547132E+00     0.181431309E+00    -0.103085334E+00    -0.188833981E+00
    -0.935668980E+00     0.568132904E+00     0.182309970E+00    -0.204577232E+00     0.181066912E+00    -0.103583575E+00    -0.189771542E+00
    -0.935083910E+00     0.567523761E+00     0.182059585E+00    -0.204604824E+00     0.180693209E+00    -0.104077364E+00    -0.190701481E+00
    -0.934496290E+00     0.566899549E+00     0.181806006E+00    -0.204629866E+00     0.180310193E+00    -0.104566633E+00    -0.191623675E+00
    -0.933906110E+00     0.566260210E+00     0.181549236E+00    -0.204652321E+00     0.179917841E+00    -0.105051339E+00    -0.192538050E+00
    -0.933313380E+00     0.565605714E+00     0.181289292E+00    -0.204672148E+00     0.179516143E+00    -0.105531422E+00    -0.193444504E+00
    -0.932718090E+00     0.564936006E+00     0.181026181E+00    -0.204689310E+00     0.179105078E+00    -0.106006842E+00    -0.194342963E+00
    -0.932120250E+00     0.564251059E+00     0.180759918E+00    -0.204703766E+00     0.178684640E+00    -0.106477540E+00    -0.195233327E+00
    -0.931519860E+00     0.563550835E+00     0.180490517E+00    -0.204715476E+00     0.178254817E+00    -0.106943468E+00    -0.196115509E+00
    -0.930916910E+00     0.562835286E+00     0.180217987E+00    -0.204724402E+00     0.177815591E+00    -0.107404583E+00    -0.196989440E+00
    -0.930311420E+00     0.562104403E+00     0.179942349E+00    -0.204730503E+00     0.177366968E+00    -0.107860824E+00    -0.197855006E+00
    -0.929703390E+00     0.561358153E+00     0.179663620E+00    -0.204733739E+00     0.176908941E+00    -0.108312141E+00    -0.198712126E+00
    -0.929092810E+00     0.560596496E+00     0.179381809E+00    -0.204734071E+00     0.176441495E+00    -0.108758496E+00    -0.199560732E+00
    -0.928479680E+00     0.559819402E+00     0.179096933E+00    -0.204731458E+00     0.175964625E+00    -0.109199842E+00    -0.200400742E+00
    -0.927864020E+00     0.559026871E+00     0.178809017E+00    -0.204725860E+00     0.175478345E+00    -0.109636119E+00    -0.201232049E+00
    -0.927245820E+00     0.558218867E+00     0.178518073E+00    -0.204717238E+00     0.174982643E+00    -0.110067289E+00    -0.202054589E+00
    -0.926625070E+00     0.557395354E+00     0.178224115E+00    -0.204705551E+00     0.174477512E+00    -0.110493312E+00    -0.202868296E+00
    -0.926001800E+00     0.556556352E+00     0.177927176E+00    -0.204690759E+00     0.173962977E+00    -0.110914125E+00    -0.203673054E+00
    -0.925375980E+00     0.555701804E+00     0.177627260E+00    -0.204672820E+00     0.173439015E+00    -0.111329704E+00    -0.204468826E+00
    -0.924747640E+00     0.554831733E+00     0.177324401E+00    -0.204651696E+00     0.172905656E+00    -0.111739986E+00    -0.205255500E+00
    -0.924116760E+00     0.553946098E+00     0.177018610E+00    -0.204627345E+00     0.172362886E+00    -0.112144942E+00    -0.206033026E+00
    -0.923483360E+00     0.553044916E+00     0.176709917E+00    -0.204599727E+00     0.171810731E+00    -0.112544515E+00    -0.206801307E+00
    -0.922847430E+00     0.552128163E+00     0.176398340E+00    -0.204568802E+00     0.171249190E+00    -0.112938672E+00    -0.207560284E+00
    -0.922208970E+00     0.551195831E+00     0.176083900E+00    -0.204534528E+00     0.170678271E+00    -0.113327372E+00    -0.208309886E+00
    -0.921567990E+00     0.550247927E+00     0.175766626E+00    -0.204496866E+00     0.170097995E+00    -0.113710567E+00    -0.209050031E+00
    -0.920924480E+00     0.549284435E+00     0.175446535E+00    -0.204455773E+00     0.169508365E+00    -0.114088225E+00    -0.209780663E+00
    -0.920278460E+00     0.548305382E+00     0.175123662E+00    -0.204411212E+00     0.168909413E+00    -0.114460294E+00    -0.210501691E+00
    -0.919629920E+00     0.547310753E+00     0.174798027E+00    -0.204363139E+00     0.168301146E+00    -0.114826742E+00    -0.211213059E+00
    -0.918978860E+00     0.546300551E+00     0.174469654E+00    -0.204311515E+00     0.167683579E+00    -0.115187531E+00    -0.211914704E+00
    -0.918325280E+00     0.545274780E+00     0.174138571E+00    -0.204256298E+00     0.167056732E+00    -0.115542623E+00    -0.212606560E+00
    -0.917669190E+00     0.544233462E+00     0.173804807E+00    -0.204197449E+00     0.166420632E+00    -0.115891976E+00    -0.213288554E+00
    -0.917010590E+00     0.543176606E+00     0.173468392E+00    -0.204134927E+00     0.165775301E+00    -0.116235555E+00    -0.213960623E+00
    -0.916349480E+00     0.542104222E+00     0.173129352E+00    -0.204068690E+00     0.165120762E+00    -0.116573324E+00    -0.214622707E+00
    -0.915685870E+00     0.541016340E+00     0.172787720E+00    -0.203998699E+00     0.164457048E+00    -0.116905242E+00    -0.215274736E+00
    -0.915019740E+00     0.539912940E+00     0.172443517E+00    -0.203924912E+00     0.163784165E+00    -0.117231286E+00    -0.215916671E+00
    -0.914351110E+00     0.538794074E+00     0.172096781E+00    -0.203847289E+00     0.163102159E+00    -0.117551413E+00    -0.216548435E+00
    -0.913679980E+00     0.537659759E+00     0.171747542E+00    -0.203765789E+00     0.162411059E+00    -0.117865589E+00    -0.217169971E+00
    -0.913006350E+00     0.536510017E+00     0.171395833E+00    -0.203680373E+00     0.161710894E+00    -0.118173782E+00    -0.217781224E+00
    -0.912330220E+00     0.535344871E+00     0.171041683E+00    -0.203590998E+00     0.161001695E+00    -0.118475960E+00    -0.218382141E+00
    -0.911651600E+00     0.534164363E+00     0.170685130E+00    -0.203497627E+00     0.160283506E+00    -0.118772089E+00    -0.218972659E+00
    -0.910970470E+00     0.532968485E+00     0.170326197E+00    -0.203400215E+00     0.159556339E+00    -0.119062145E+00    -0.219552743E+00
    -0.910286860E+00     0.531757319E+00     0.169964931E+00    -0.203298727E+00     0.158820261E+00    -0.119346088E+00    -0.220122318E+00
    -0.909600760E+00     0.530530879E+00     0.169601362E+00    -0.203193119E+00     0.158075299E+00    -0.119623891E+00    -0.220681343E+00
    -0.908912160E+00     0.529289179E+00     0.169235519E+00    -0.203083351E+00     0.157321479E+00    -0.119895531E+00    -0.221229776E+00
    -0.908221080E+00     0.528032292E+00     0.168867447E+00    -0.202969384E+00     0.156558864E+00    -0.120160972E+00    -0.221767555E+00
    -0.907527510E+00     0.526760236E+00     0.168497176E+00    -0.202851178E+00     0.155787482E+00    -0.120420190E+00    -0.222294641E+00
    -0.906831450E+00     0.525473050E+00     0.168124741E+00    -0.202728691E+00     0.155007378E+00    -0.120673159E+00    -0.222810990E+00
    -0.906132920E+00     0.524170814E+00     0.167750191E+00    -0.202601887E+00     0.154218616E+00    -0.120919846E+00    -0.223316543E+00
    -0.905431910E+00     0.522853552E+00     0.167373557E+00    -0.202470725E+00     0.153421230E+00    -0.121160229E+00    -0.223811265E+00
    -0.904728420E+00     0.521521309E+00     0.166994877E+00    -0.202335163E+00     0.152615269E+00    -0.121394285E+00    -0.224295114E+00
    -0.904022450E+00     0.520174134E+00     0.166614188E+00    -0.202195163E+00     0.151800778E+00    -0.121621989E+00    -0.224768051E+00
    -0.903314000E+00     0.518812074E+00     0.166231529E+00    -0.202050685E+00     0.150977808E+00    -0.121843317E+00    -0.225230036E+00
    -0.902603090E+00     0.517435222E+00     0.165846951E+00    -0.201901692E+00     0.150146433E+00    -0.122058242E+00    -0.225681018E+00
    -0.901889700E+00     0.516043591E+00     0.165460482E+00    -0.201748142E+00     0.149306681E+00    -0.122266747E+00    -0.226120974E+00
    -0.901173850E+00     0.514637276E+00     0.165072173E+00    -0.201589998E+00     0.148458630E+00    -0.122468806E+00    -0.226549856E+00
    -0.900455530E+00     0.513216316E+00     0.164682060E+00    -0.201427220E+00     0.147602322E+00    -0.122664401E+00    -0.226967636E+00
    -0.899734750E+00     0.511780789E+00     0.164290190E+00    -0.201259771E+00     0.146737826E+00    -0.122853510E+00    -0.227374274E+00
    -0.899011500E+00     0.510330738E+00     0.163896598E+00    -0.201087609E+00     0.145865187E+00    -0.123036116E+00    -0.227769746E+00
    -0.898285790E+00     0.508866246E+00     0.163501332E+00    -0.200910699E+00     0.144984476E+00    -0.123212198E+00    -0.228154015E+00
    -0.897557630E+00     0.507387399E+00     0.163104442E+00    -0.200729002E+00     0.144095767E+00    -0.123381736E+00    -0.228527046E+00
    -0.896827010E+00     0.505894244E+00     0.162705963E+00    -0.200542480E+00     0.143199107E+00    -0.123544716E+00    -0.228888817E+00
    -0.896093930E+00     0.504386851E+00     0.162305941E+00    -0.200351093E+00     0.142294560E+00    -0.123701121E+00    -0.229239300E+00
    -0.895358400E+00     0.502865313E+00     0.161904424E+00    -0.200154805E+00     0.141382203E+00    -0.123850934E+00    -0.229578465E+00
    -0.894620420E+00     0.501329701E+00     0.161501458E+00    -0.199953580E+00     0.140462100E+00    -0.123994139E+00    -0.229906288E+00
    -0.893879990E+00     0.499780093E+00     0.161097088E+00    -0.199747378E+00     0.139534320E+00    -0.124130722E+00    -0.230222745E+00
    -0.893137120E+00     0.498216586E+00     0.160691364E+00    -0.199536165E+00     0.138598942E+00    -0.124260668E+00    -0.230527811E+00
    -0.892391800E+00     0.496639239E+00     0.160284327E+00    -0.199319901E+00     0.137656024E+00    -0.124383966E+00    -0.230821468E+00
    -0.891644040E+00     0.495048154E+00     0.159876029E+00    -0.199098552E+00     0.136705649E+00    -0.124500602E+00    -0.231103693E+00
    -0.890893840E+00     0.493443415E+00     0.159466517E+00    -0.198872080E+00     0.135747888E+00    -0.124610564E+00    -0.231374468E+00
    -0.890141200E+00     0.491825105E+00     0.159055838E+00    -0.198640449E+00     0.134782816E+00    -0.124713842E+00    -0.231633776E+00
    -0.889386120E+00     0.490193313E+00     0.158644040E+00    -0.198403622E+00     0.133810505E+00    -0.124810426E+00    -0.231881600E+00
    -0.888628610E+00     0.488548149E+00     0.158231176E+00    -0.198161567E+00     0.132831046E+00    -0.124900305E+00    -0.232117924E+00
    -0.887868670E+00     0.486889704E+00     0.157817296E+00    -0.197914246E+00     0.131844515E+00    -0.124983470E+00    -0.232342733E+00
    -0.887106300E+00     0.485218070E+00     0.157402447E+00    -0.197661624E+00     0.130850990E+00    -0.125059914E+00    -0.232556016E+00
    -0.886341500E+00     0.483533341E+00     0.156986680E+00    -0.197403666E+00     0.129850551E+00    -0.125129629E+00    -0.232757761E+00
    -0.885574280E+00     0.481835636E+00     0.156570049E+00    -0.197140340E+00     0.128843291E+00    -0.125192608E+00    -0.232947956E+00
    -0.884804630E+00     0.480125032E+00     0.156152599E+00    -0.196871607E+00     0.127829279E+00    -0.125248845E+00    -0.233126596E+00
    -0.884032560E+00     0.478401650E+00     0.155734386E+00    -0.196597436E+00     0.126808611E+00    -0.125298335E+00    -0.233293670E+00
    -0.883258070E+00     0.476665591E+00     0.155315461E+00    -0.196317793E+00     0.125781371E+00    -0.125341074E+00    -0.233449173E+00
    -0.882481160E+00     0.474916960E+00     0.154895874E+00    -0.196032642E+00     0.124747645E+00    -0.125377056E+00    -0.233593100E+00
    -0.881701840E+00     0.473155884E+00     0.154475683E+00    -0.195741955E+00     0.123707531E+00    -0.125406280E+00    -0.233725444E+00
    -0.880920100E+00     0.471382448E+00     0.154054935E+00    -0.195445693E+00     0.122661105E+00    -0.125428742E+00    -0.233846207E+00
    -0.880135950E+00     0.469596783E+00     0.153633686E+00    -0.195143828E+00     0.121608468E+00    -0.125444442E+00    -0.233955384E+00
    -0.879349400E+00     0.467799023E+00     0.153211994E+00    -0.194836330E+00     0.120549724E+00    -0.125453377E+00    -0.234052975E+00
    -0.878560440E+00     0.465989257E+00     0.152789907E+00    -0.194523162E+00     0.119484950E+00    -0.125455547E+00    -0.234138983E+00
    -0.877769070E+00     0.464167599E+00     0.152367479E+00    -0.194204292E+00     0.118414238E+00    -0.125450954E+00    -0.234213409E+00
    -0.876975300E+00     0.462334188E+00     0.151944767E+00    -0.193879693E+00     0.117337695E+00    -0.125439597E+00    -0.234276257E+00
    -0.876179130E+00     0.460489141E+00     0.151521825E+00    -0.193549331E+00     0.116255414E+00    -0.125421480E+00    -0.234327532E+00
    -0.875380570E+00     0.458632600E+00     0.151098713E+00    -0.193213182E+00     0.115167505E+00    -0.125396604E+00    -0.234367238E+00
    -0.874579600E+00     0.456764640E+00     0.150675474E+00    -0.192871204E+00     0.114074036E+00    -0.125364972E+00    -0.234395385E+00
    -0.873776250E+00     0.454885453E+00     0.150252178E+00    -0.192523381E+00     0.112975146E+00    -0.125326589E+00    -0.234411981E+00
    -0.872970500E+00     0.452995117E+00     0.149828870E+00    -0.192169673E+00     0.111870906E+00    -0.125281460E+00    -0.234417034E+00
    -0.872162360E+00     0.451093779E+00     0.149405610E+00    -0.191810054E+00     0.110761427E+00    -0.125229588E+00    -0.234410556E+00
    -0.871351840E+00     0.449181591E+00     0.148982458E+00    -0.191444501E+00     0.109646826E+00    -0.125170982E+00    -0.234392560E+00
    -0.870538930E+00     0.447258659E+00     0.148559464E+00    -0.191072978E+00     0.108527188E+00    -0.125105647E+00    -0.234363059E+00
    -0.869723640E+00     0.445325135E+00     0.148136689E+00    -0.190695463E+00     0.107402629E+00    -0.125033591E+00    -0.234322067E+00
    -0.868905970E+00     0.443381153E+00     0.147714190E+00    -0.190311927E+00     0.106273254E+00    -0.124954823E+00    -0.234269601E+00
    -0.868085920E+00     0.441426845E+00     0.147292021E+00    -0.189922341E+00     0.105139165E+00    -0.124869350E+00    -0.234205676E+00
    -0.867263490E+00     0.439462345E+00     0.146870239E+00    -0.189526679E+00     0.104000469E+00    -0.124777182E+00    -0.234130313E+00
    -0.866438690E+00     0.437487815E+00     0.146448906E+00    -0.189124918E+00     0.102857283E+00    -0.124678330E+00    -0.234043529E+00
    -0.865611520E+00     0.435503392E+00     0.146028078E+00    -0.188717032E+00     0.101709716E+00    -0.124572806E+00    -0.233945347E+00
    -0.864781980E+00     0.433509216E+00     0.145607811E+00    -0.188302993E+00     0.100557874E+00    -0.124460620E+00    -0.233835788E+00
    -0.863950080E+00     0.431505450E+00     0.145188169E+00    -0.187882783E+00     0.994018808E-01    -0.124341785E+00    -0.233714875E+00
